# Renewables.ninja Solar PV (Point API) - 53.381, -1.486 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.381"""," ""lon"": ""-1.486"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
20/11/2015 02:00,20/11/2015 02:00,0,0,0,4.339,,,,,,,,,,,,,
20/11/2015 03:00,20/11/2015 03:00,0,0,0,3.994,,,,,,,,,,,,,
20/11/2015 04:00,20/11/2015 04:00,0,0,0,3.936,,,,,,,,,,,,,
20/11/2015 05:00,20/11/2015 05:00,0,0,0,3.913,,,,,,,,,,,,,
20/11/2015 06:00,20/11/2015 06:00,0,0,0,3.782,,,,,,,,,,,,,
20/11/2015 07:00,20/11/2015 07:00,0,0,0,3.694,,,,,,,,,,,,,
20/11/2015 08:00,20/11/2015 08:00,0.015,0.008,0.019,3.863,,,,,,,,,,,,,
20/11/2015 09:00,20/11/2015 09:00,0.136,0.087,0.069,4.634,,,,,,,,,,,,,
20/11/2015 10:00,20/11/2015 10:00,0.277,0.213,0.094,5.552,,,,,,,,,,,,,
20/11/2015 11:00,20/11/2015 11:00,0.328,0.256,0.107,6.22,,,,,,,,,,,,,
20/11/2015 12:00,20/11/2015 12:00,0.303,0.222,0.114,6.37,,,,,,,,,,,,,
20/11/2015 13:00,20/11/2015 13:00,0.171,0.091,0.103,6.171,,,,,,,,,,,,,
20/11/2015 14:00,20/11/2015 14:00,0.083,0.036,0.067,5.791,,,,,,,,,,,,,
20/11/2015 15:00,20/11/2015 15:00,0.031,0.018,0.027,5.26,,,,,,,,,,,,,
20/11/2015 16:00,20/11/2015 16:00,0,0,0,4.525,,,,,,,,,,,,,
20/11/2015 17:00,20/11/2015 17:00,0,0,0,3.949,,,,,,,,,,,,,
20/11/2015 18:00,20/11/2015 18:00,0,0,0,3.554,,,,,,,,,,,,,
20/11/2015 19:00,20/11/2015 19:00,0,0,0,3.295,,,,,,,,,,,,,
20/11/2015 20:00,20/11/2015 20:00,0,0,0,2.943,,,,,,,,,,,,,
20/11/2015 21:00,20/11/2015 21:00,0,0,0,2.507,,,,,,,,,,,,,
20/11/2015 22:00,20/11/2015 22:00,0,0,0,2.129,,,,,,,,,,,,,
20/11/2015 23:00,20/11/2015 23:00,0,0,0,1.795,,,,,,,,,,,,,
21/11/2015 00:00,21/11/2015 00:00,0,0,0,1.492,,,,,,,,,,,,,
21/11/2015 01:00,21/11/2015 01:00,0,0,0,1.496,,,,,,,,,,,,,
21/11/2015 02:00,21/11/2015 02:00,0,0,0,1.565,,,,,,,,,,,,,
21/11/2015 03:00,21/11/2015 03:00,0,0,0,1.686,,,,,,,,,,,,,
21/11/2015 04:00,21/11/2015 04:00,0,0,0,2.604,,,,,,,,,,,,,
21/11/2015 05:00,21/11/2015 05:00,0,0,0,3.003,,,,,,,,,,,,,
21/11/2015 06:00,21/11/2015 06:00,0,0,0,2.81,,,,,,,,,,,,,
21/11/2015 07:00,21/11/2015 07:00,0,0,0,2.211,,,,,,,,,,,,,
21/11/2015 08:00,21/11/2015 08:00,0.024,0.017,0.02,1.441,,,,,,,,,,,,,
21/11/2015 09:00,21/11/2015 09:00,0.181,0.138,0.063,1.331,,,,,,,,,,,,,
21/11/2015 10:00,21/11/2015 10:00,0.373,0.33,0.074,1.817,,,,,,,,,,,,,
21/11/2015 11:00,21/11/2015 11:00,0.447,0.41,0.081,2.471,,,,,,,,,,,,,
21/11/2015 12:00,21/11/2015 12:00,0.416,0.366,0.089,2.896,,,,,,,,,,,,,
21/11/2015 13:00,21/11/2015 13:00,0.315,0.254,0.09,2.822,,,,,,,,,,,,,
21/11/2015 14:00,21/11/2015 14:00,0.199,0.149,0.071,2.371,,,,,,,,,,,,,
21/11/2015 15:00,21/11/2015 15:00,0.08,0.066,0.032,1.431,,,,,,,,,,,,,
21/11/2015 16:00,21/11/2015 16:00,0,0,0,0.132,,,,,,,,,,,,,
21/11/2015 17:00,21/11/2015 17:00,0,0,0,-0.6,,,,,,,,,,,,,
21/11/2015 18:00,21/11/2015 18:00,0,0,0,-0.892,,,,,,,,,,,,,
21/11/2015 19:00,21/11/2015 19:00,0,0,0,-1.073,,,,,,,,,,,,,
21/11/2015 20:00,21/11/2015 20:00,0,0,0,-1.094,,,,,,,,,,,,,
21/11/2015 21:00,21/11/2015 21:00,0,0,0,-1.028,,,,,,,,,,,,,
21/11/2015 22:00,21/11/2015 22:00,0,0,0,-0.834,,,,,,,,,,,,,
21/11/2015 23:00,21/11/2015 23:00,0,0,0,-0.661,,,,,,,,,,,,,
22/11/2015 00:00,22/11/2015 00:00,0,0,0,-0.452,,,,,,,,,,,,,
22/11/2015 01:00,22/11/2015 01:00,0,0,0,-0.29,,,,,,,,,,,,,
22/11/2015 02:00,22/11/2015 02:00,0,0,0,-0.149,,,,,,,,,,,,,
22/11/2015 03:00,22/11/2015 03:00,0,0,0,-0.039,,,,,,,,,,,,,
22/11/2015 04:00,22/11/2015 04:00,0,0,0,-0.092,,,,,,,,,,,,,
22/11/2015 05:00,22/11/2015 05:00,0,0,0,-0.096,,,,,,,,,,,,,
22/11/2015 06:00,22/11/2015 06:00,0,0,0,0.203,,,,,,,,,,,,,
22/11/2015 07:00,22/11/2015 07:00,0,0,0,0.574,,,,,,,,,,,,,
22/11/2015 08:00,22/11/2015 08:00,0.004,0.002,0.011,1.335,,,,,,,,,,,,,
22/11/2015 09:00,22/11/2015 09:00,0.026,0.005,0.035,2.464,,,,,,,,,,,,,
22/11/2015 10:00,22/11/2015 10:00,0.054,0.009,0.061,2.942,,,,,,,,,,,,,
22/11/2015 11:00,22/11/2015 11:00,0.105,0.028,0.095,3.45,,,,,,,,,,,,,
22/11/2015 12:00,22/11/2015 12:00,0.185,0.09,0.117,4.072,,,,,,,,,,,,,
22/11/2015 13:00,22/11/2015 13:00,0.221,0.14,0.105,4.441,,,,,,,,,,,,,
22/11/2015 14:00,22/11/2015 14:00,0.164,0.11,0.075,4.245,,,,,,,,,,,,,
22/11/2015 15:00,22/11/2015 15:00,0.068,0.053,0.032,2.716,,,,,,,,,,,,,
22/11/2015 16:00,22/11/2015 16:00,0,0,0,0.872,,,,,,,,,,,,,
22/11/2015 17:00,22/11/2015 17:00,0,0,0,0.401,,,,,,,,,,,,,
22/11/2015 18:00,22/11/2015 18:00,0,0,0,-0.025,,,,,,,,,,,,,
22/11/2015 19:00,22/11/2015 19:00,0,0,0,-0.478,,,,,,,,,,,,,
22/11/2015 20:00,22/11/2015 20:00,0,0,0,-0.796,,,,,,,,,,,,,
22/11/2015 21:00,22/11/2015 21:00,0,0,0,-1.025,,,,,,,,,,,,,
22/11/2015 22:00,22/11/2015 22:00,0,0,0,-1.138,,,,,,,,,,,,,
22/11/2015 23:00,22/11/2015 23:00,0,0,0,-1.124,,,,,,,,,,,,,
23/11/2015 00:00,23/11/2015 00:00,0,0,0,-1.092,,,,,,,,,,,,,
23/11/2015 01:00,23/11/2015 01:00,0,0,0,-1.157,,,,,,,,,,,,,
23/11/2015 02:00,23/11/2015 02:00,0,0,0,-1.533,,,,,,,,,,,,,
23/11/2015 03:00,23/11/2015 03:00,0,0,0,-1.947,,,,,,,,,,,,,
23/11/2015 04:00,23/11/2015 04:00,0,0,0,-2.083,,,,,,,,,,,,,
23/11/2015 05:00,23/11/2015 05:00,0,0,0,-1.98,,,,,,,,,,,,,
23/11/2015 06:00,23/11/2015 06:00,0,0,0,-1.692,,,,,,,,,,,,,
23/11/2015 07:00,23/11/2015 07:00,0,0,0,-1.391,,,,,,,,,,,,,
23/11/2015 08:00,23/11/2015 08:00,0.005,0.002,0.012,-0.981,,,,,,,,,,,,,
23/11/2015 09:00,23/11/2015 09:00,0.037,0.007,0.044,-0.09,,,,,,,,,,,,,
23/11/2015 10:00,23/11/2015 10:00,0.061,0.01,0.067,0.691,,,,,,,,,,,,,
23/11/2015 11:00,23/11/2015 11:00,0.064,0.009,0.072,1.349,,,,,,,,,,,,,
23/11/2015 12:00,23/11/2015 12:00,0.065,0.009,0.073,1.882,,,,,,,,,,,,,
23/11/2015 13:00,23/11/2015 13:00,0.048,0.006,0.058,2.195,,,,,,,,,,,,,
23/11/2015 14:00,23/11/2015 14:00,0.023,0.003,0.033,2.214,,,,,,,,,,,,,
23/11/2015 15:00,23/11/2015 15:00,0.004,0.001,0.01,2.078,,,,,,,,,,,,,
23/11/2015 16:00,23/11/2015 16:00,0,0,0,1.952,,,,,,,,,,,,,
23/11/2015 17:00,23/11/2015 17:00,0,0,0,2.005,,,,,,,,,,,,,
23/11/2015 18:00,23/11/2015 18:00,0,0,0,2.144,,,,,,,,,,,,,
23/11/2015 19:00,23/11/2015 19:00,0,0,0,2.336,,,,,,,,,,,,,
23/11/2015 20:00,23/11/2015 20:00,0,0,0,2.568,,,,,,,,,,,,,
23/11/2015 21:00,23/11/2015 21:00,0,0,0,2.888,,,,,,,,,,,,,
23/11/2015 22:00,23/11/2015 22:00,0,0,0,3.42,,,,,,,,,,,,,
23/11/2015 23:00,23/11/2015 23:00,0,0,0,4.224,,,,,,,,,,,,,
24/11/2015 00:00,24/11/2015 00:00,0,0,0,5.332,,,,,,,,,,,,,
24/11/2015 01:00,24/11/2015 01:00,0,0,0,5.975,,,,,,,,,,,,,
24/11/2015 02:00,24/11/2015 02:00,0,0,0,6.087,,,,,,,,,,,,,
24/11/2015 03:00,24/11/2015 03:00,0,0,0,5.922,,,,,,,,,,,,,
24/11/2015 04:00,24/11/2015 04:00,0,0,0,5.624,,,,,,,,,,,,,
24/11/2015 05:00,24/11/2015 05:00,0,0,0,5.485,,,,,,,,,,,,,
24/11/2015 06:00,24/11/2015 06:00,0,0,0,5.392,,,,,,,,,,,,,
24/11/2015 07:00,24/11/2015 07:00,0,0,0,5.195,,,,,,,,,,,,,
24/11/2015 08:00,24/11/2015 08:00,0,0,0.005,5.069,,,,,,,,,,,,,
24/11/2015 09:00,24/11/2015 09:00,0.011,0.001,0.021,5.188,,,,,,,,,,,,,
24/11/2015 10:00,24/11/2015 10:00,0.036,0.004,0.048,5.525,,,,,,,,,,,,,
24/11/2015 11:00,24/11/2015 11:00,0.057,0.008,0.067,6.06,,,,,,,,,,,,,
24/11/2015 12:00,24/11/2015 12:00,0.066,0.01,0.074,6.55,,,,,,,,,,,,,
24/11/2015 13:00,24/11/2015 13:00,0.078,0.018,0.079,6.751,,,,,,,,,,,,,
24/11/2015 14:00,24/11/2015 14:00,0.066,0.022,0.061,6.628,,,,,,,,,,,,,
24/11/2015 15:00,24/11/2015 15:00,0.028,0.018,0.025,6.106,,,,,,,,,,,,,
24/11/2015 16:00,24/11/2015 16:00,0,0,0,5.418,,,,,,,,,,,,,
24/11/2015 17:00,24/11/2015 17:00,0,0,0,5.156,,,,,,,,,,,,,
24/11/2015 18:00,24/11/2015 18:00,0,0,0,5.114,,,,,,,,,,,,,
24/11/2015 19:00,24/11/2015 19:00,0,0,0,5.043,,,,,,,,,,,,,
24/11/2015 20:00,24/11/2015 20:00,0,0,0,4.978,,,,,,,,,,,,,
24/11/2015 21:00,24/11/2015 21:00,0,0,0,4.848,,,,,,,,,,,,,
24/11/2015 22:00,24/11/2015 22:00,0,0,0,4.807,,,,,,,,,,,,,
24/11/2015 23:00,24/11/2015 23:00,0,0,0,4.76,,,,,,,,,,,,,
25/11/2015 00:00,25/11/2015 00:00,0,0,0,4.647,,,,,,,,,,,,,
25/11/2015 01:00,25/11/2015 01:00,0,0,0,4.582,,,,,,,,,,,,,
25/11/2015 02:00,25/11/2015 02:00,0,0,0,4.58,,,,,,,,,,,,,
25/11/2015 03:00,25/11/2015 03:00,0,0,0,4.684,,,,,,,,,,,,,
25/11/2015 04:00,25/11/2015 04:00,0,0,0,4.725,,,,,,,,,,,,,
25/11/2015 05:00,25/11/2015 05:00,0,0,0,4.59,,,,,,,,,,,,,
25/11/2015 06:00,25/11/2015 06:00,0,0,0,4.487,,,,,,,,,,,,,
25/11/2015 07:00,25/11/2015 07:00,0,0,0,4.52,,,,,,,,,,,,,
25/11/2015 08:00,25/11/2015 08:00,0.022,0.02,0.016,4.728,,,,,,,,,,,,,
25/11/2015 09:00,25/11/2015 09:00,0.128,0.092,0.058,5.721,,,,,,,,,,,,,
25/11/2015 10:00,25/11/2015 10:00,0.288,0.242,0.078,6.659,,,,,,,,,,,,,
25/11/2015 11:00,25/11/2015 11:00,0.416,0.39,0.077,7.418,,,,,,,,,,,,,
25/11/2015 12:00,25/11/2015 12:00,0.447,0.43,0.073,7.701,,,,,,,,,,,,,
25/11/2015 13:00,25/11/2015 13:00,0.395,0.374,0.069,7.751,,,,,,,,,,,,,
25/11/2015 14:00,25/11/2015 14:00,0.265,0.238,0.058,7.363,,,,,,,,,,,,,
25/11/2015 15:00,25/11/2015 15:00,0.097,0.091,0.025,5.973,,,,,,,,,,,,,
25/11/2015 16:00,25/11/2015 16:00,0,0,0,4.029,,,,,,,,,,,,,
25/11/2015 17:00,25/11/2015 17:00,0,0,0,3.728,,,,,,,,,,,,,
25/11/2015 18:00,25/11/2015 18:00,0,0,0,3.781,,,,,,,,,,,,,
25/11/2015 19:00,25/11/2015 19:00,0,0,0,3.953,,,,,,,,,,,,,
25/11/2015 20:00,25/11/2015 20:00,0,0,0,3.996,,,,,,,,,,,,,
25/11/2015 21:00,25/11/2015 21:00,0,0,0,4.032,,,,,,,,,,,,,
25/11/2015 22:00,25/11/2015 22:00,0,0,0,4.092,,,,,,,,,,,,,
25/11/2015 23:00,25/11/2015 23:00,0,0,0,4.304,,,,,,,,,,,,,
26/11/2015 00:00,26/11/2015 00:00,0,0,0,4.374,,,,,,,,,,,,,
26/11/2015 01:00,26/11/2015 01:00,0,0,0,4.308,,,,,,,,,,,,,
26/11/2015 02:00,26/11/2015 02:00,0,0,0,4.288,,,,,,,,,,,,,
26/11/2015 03:00,26/11/2015 03:00,0,0,0,4.245,,,,,,,,,,,,,
26/11/2015 04:00,26/11/2015 04:00,0,0,0,4.376,,,,,,,,,,,,,
26/11/2015 05:00,26/11/2015 05:00,0,0,0,4.601,,,,,,,,,,,,,
26/11/2015 06:00,26/11/2015 06:00,0,0,0,4.771,,,,,,,,,,,,,
26/11/2015 07:00,26/11/2015 07:00,0,0,0,4.778,,,,,,,,,,,,,
26/11/2015 08:00,26/11/2015 08:00,0.006,0.004,0.011,4.747,,,,,,,,,,,,,
26/11/2015 09:00,26/11/2015 09:00,0.063,0.027,0.054,6.1,,,,,,,,,,,,,
26/11/2015 10:00,26/11/2015 10:00,0.143,0.075,0.092,7.35,,,,,,,,,,,,,
26/11/2015 11:00,26/11/2015 11:00,0.209,0.126,0.111,8.315,,,,,,,,,,,,,
26/11/2015 12:00,26/11/2015 12:00,0.228,0.144,0.114,8.961,,,,,,,,,,,,,
26/11/2015 13:00,26/11/2015 13:00,0.121,0.053,0.091,9.083,,,,,,,,,,,,,
26/11/2015 14:00,26/11/2015 14:00,0.044,0.013,0.048,8.75,,,,,,,,,,,,,
26/11/2015 15:00,26/11/2015 15:00,0.009,0.005,0.015,8.027,,,,,,,,,,,,,
26/11/2015 16:00,26/11/2015 16:00,0,0,0,7.111,,,,,,,,,,,,,
26/11/2015 17:00,26/11/2015 17:00,0,0,0,6.877,,,,,,,,,,,,,
26/11/2015 18:00,26/11/2015 18:00,0,0,0,7.13,,,,,,,,,,,,,
26/11/2015 19:00,26/11/2015 19:00,0,0,0,7.498,,,,,,,,,,,,,
26/11/2015 20:00,26/11/2015 20:00,0,0,0,7.834,,,,,,,,,,,,,
26/11/2015 21:00,26/11/2015 21:00,0,0,0,8.043,,,,,,,,,,,,,
26/11/2015 22:00,26/11/2015 22:00,0,0,0,8.056,,,,,,,,,,,,,
26/11/2015 23:00,26/11/2015 23:00,0,0,0,7.963,,,,,,,,,,,,,
27/11/2015 00:00,27/11/2015 00:00,0,0,0,7.913,,,,,,,,,,,,,
27/11/2015 01:00,27/11/2015 01:00,0,0,0,7.819,,,,,,,,,,,,,
27/11/2015 02:00,27/11/2015 02:00,0,0,0,7.699,,,,,,,,,,,,,
27/11/2015 03:00,27/11/2015 03:00,0,0,0,7.863,,,,,,,,,,,,,
27/11/2015 04:00,27/11/2015 04:00,0,0,0,8.251,,,,,,,,,,,,,
27/11/2015 05:00,27/11/2015 05:00,0,0,0,8.684,,,,,,,,,,,,,
27/11/2015 06:00,27/11/2015 06:00,0,0,0,8.858,,,,,,,,,,,,,
27/11/2015 07:00,27/11/2015 07:00,0,0,0,8.71,,,,,,,,,,,,,
27/11/2015 08:00,27/11/2015 08:00,0.007,0.006,0.012,8.605,,,,,,,,,,,,,
27/11/2015 09:00,27/11/2015 09:00,0.062,0.027,0.054,8.874,,,,,,,,,,,,,
27/11/2015 10:00,27/11/2015 10:00,0.106,0.044,0.084,9.232,,,,,,,,,,,,,
27/11/2015 11:00,27/11/2015 11:00,0.137,0.058,0.103,9.487,,,,,,,,,,,,,
27/11/2015 12:00,27/11/2015 12:00,0.173,0.089,0.111,9.795,,,,,,,,,,,,,
27/11/2015 13:00,27/11/2015 13:00,0.142,0.071,0.095,9.981,,,,,,,,,,,,,
27/11/2015 14:00,27/11/2015 14:00,0.065,0.027,0.058,9.88,,,,,,,,,,,,,
27/11/2015 15:00,27/11/2015 15:00,0.008,0.005,0.014,9.613,,,,,,,,,,,,,
27/11/2015 16:00,27/11/2015 16:00,0,0,0,8.894,,,,,,,,,,,,,
27/11/2015 17:00,27/11/2015 17:00,0,0,0,6.797,,,,,,,,,,,,,
27/11/2015 18:00,27/11/2015 18:00,0,0,0,4.716,,,,,,,,,,,,,
27/11/2015 19:00,27/11/2015 19:00,0,0,0,4.204,,,,,,,,,,,,,
27/11/2015 20:00,27/11/2015 20:00,0,0,0,4.151,,,,,,,,,,,,,
27/11/2015 21:00,27/11/2015 21:00,0,0,0,4.061,,,,,,,,,,,,,
27/11/2015 22:00,27/11/2015 22:00,0,0,0,3.68,,,,,,,,,,,,,
27/11/2015 23:00,27/11/2015 23:00,0,0,0,3.091,,,,,,,,,,,,,
28/11/2015 00:00,28/11/2015 00:00,0,0,0,2.653,,,,,,,,,,,,,
28/11/2015 01:00,28/11/2015 01:00,0,0,0,2.426,,,,,,,,,,,,,
28/11/2015 02:00,28/11/2015 02:00,0,0,0,2.353,,,,,,,,,,,,,
28/11/2015 03:00,28/11/2015 03:00,0,0,0,2.275,,,,,,,,,,,,,
28/11/2015 04:00,28/11/2015 04:00,0,0,0,2.053,,,,,,,,,,,,,
28/11/2015 05:00,28/11/2015 05:00,0,0,0,1.907,,,,,,,,,,,,,
28/11/2015 06:00,28/11/2015 06:00,0,0,0,1.672,,,,,,,,,,,,,
28/11/2015 07:00,28/11/2015 07:00,0,0,0,1.458,,,,,,,,,,,,,
28/11/2015 08:00,28/11/2015 08:00,0.009,0.007,0.012,1.444,,,,,,,,,,,,,
28/11/2015 09:00,28/11/2015 09:00,0.059,0.021,0.054,2.102,,,,,,,,,,,,,
28/11/2015 10:00,28/11/2015 10:00,0.044,0.006,0.053,3.07,,,,,,,,,,,,,
28/11/2015 11:00,28/11/2015 11:00,0.032,0.003,0.044,3.757,,,,,,,,,,,,,
28/11/2015 12:00,28/11/2015 12:00,0.031,0.003,0.043,4.334,,,,,,,,,,,,,
28/11/2015 13:00,28/11/2015 13:00,0.027,0.002,0.038,4.877,,,,,,,,,,,,,
28/11/2015 14:00,28/11/2015 14:00,0.014,0.002,0.024,5.332,,,,,,,,,,,,,
28/11/2015 15:00,28/11/2015 15:00,0.001,0.001,0.007,5.678,,,,,,,,,,,,,
28/11/2015 16:00,28/11/2015 16:00,0,0,0,5.989,,,,,,,,,,,,,
28/11/2015 17:00,28/11/2015 17:00,0,0,0,6.157,,,,,,,,,,,,,
28/11/2015 18:00,28/11/2015 18:00,0,0,0,6.075,,,,,,,,,,,,,
28/11/2015 19:00,28/11/2015 19:00,0,0,0,6.024,,,,,,,,,,,,,
28/11/2015 20:00,28/11/2015 20:00,0,0,0,6.03,,,,,,,,,,,,,
28/11/2015 21:00,28/11/2015 21:00,0,0,0,5.967,,,,,,,,,,,,,
28/11/2015 22:00,28/11/2015 22:00,0,0,0,5.821,,,,,,,,,,,,,
28/11/2015 23:00,28/11/2015 23:00,0,0,0,5.769,,,,,,,,,,,,,
29/11/2015 00:00,29/11/2015 00:00,0,0,0,5.759,,,,,,,,,,,,,
29/11/2015 01:00,29/11/2015 01:00,0,0,0,5.674,,,,,,,,,,,,,
29/11/2015 02:00,29/11/2015 02:00,0,0,0,5.576,,,,,,,,,,,,,
29/11/2015 03:00,29/11/2015 03:00,0,0,0,5.532,,,,,,,,,,,,,
29/11/2015 04:00,29/11/2015 04:00,0,0,0,5.521,,,,,,,,,,,,,
29/11/2015 05:00,29/11/2015 05:00,0,0,0,5.48,,,,,,,,,,,,,
29/11/2015 06:00,29/11/2015 06:00,0,0,0,5.561,,,,,,,,,,,,,
29/11/2015 07:00,29/11/2015 07:00,0,0,0,5.943,,,,,,,,,,,,,
29/11/2015 08:00,29/11/2015 08:00,0.002,0.002,0.007,6.619,,,,,,,,,,,,,
29/11/2015 09:00,29/11/2015 09:00,0.031,0.008,0.038,7.293,,,,,,,,,,,,,
29/11/2015 10:00,29/11/2015 10:00,0.084,0.026,0.078,8.02,,,,,,,,,,,,,
29/11/2015 11:00,29/11/2015 11:00,0.106,0.032,0.095,8.785,,,,,,,,,,,,,
29/11/2015 12:00,29/11/2015 12:00,0.07,0.014,0.076,9.497,,,,,,,,,,,,,
29/11/2015 13:00,29/11/2015 13:00,0.054,0.01,0.062,10.005,,,,,,,,,,,,,
29/11/2015 14:00,29/11/2015 14:00,0.022,0.004,0.032,9.829,,,,,,,,,,,,,
29/11/2015 15:00,29/11/2015 15:00,0.011,0.007,0.016,8.434,,,,,,,,,,,,,
29/11/2015 16:00,29/11/2015 16:00,0,0,0,6.999,,,,,,,,,,,,,
29/11/2015 17:00,29/11/2015 17:00,0,0,0,6.273,,,,,,,,,,,,,
29/11/2015 18:00,29/11/2015 18:00,0,0,0,5.692,,,,,,,,,,,,,
29/11/2015 19:00,29/11/2015 19:00,0,0,0,5.319,,,,,,,,,,,,,
29/11/2015 20:00,29/11/2015 20:00,0,0,0,4.954,,,,,,,,,,,,,
29/11/2015 21:00,29/11/2015 21:00,0,0,0,4.49,,,,,,,,,,,,,
29/11/2015 22:00,29/11/2015 22:00,0,0,0,4.132,,,,,,,,,,,,,
29/11/2015 23:00,29/11/2015 23:00,0,0,0,3.889,,,,,,,,,,,,,
30/11/2015 00:00,30/11/2015 00:00,0,0,0,3.707,,,,,,,,,,,,,
30/11/2015 01:00,30/11/2015 01:00,0,0,0,3.714,,,,,,,,,,,,,
30/11/2015 02:00,30/11/2015 02:00,0,0,0,3.754,,,,,,,,,,,,,
30/11/2015 03:00,30/11/2015 03:00,0,0,0,3.476,,,,,,,,,,,,,
30/11/2015 04:00,30/11/2015 04:00,0,0,0,3.046,,,,,,,,,,,,,
30/11/2015 05:00,30/11/2015 05:00,0,0,0,2.858,,,,,,,,,,,,,
30/11/2015 06:00,30/11/2015 06:00,0,0,0,2.877,,,,,,,,,,,,,
30/11/2015 07:00,30/11/2015 07:00,0,0,0,3.017,,,,,,,,,,,,,
30/11/2015 08:00,30/11/2015 08:00,0,0,0.002,3.607,,,,,,,,,,,,,
30/11/2015 09:00,30/11/2015 09:00,0.002,0,0.009,4.88,,,,,,,,,,,,,
30/11/2015 10:00,30/11/2015 10:00,0.011,0.001,0.021,6.486,,,,,,,,,,,,,
30/11/2015 11:00,30/11/2015 11:00,0.026,0.002,0.039,8.339,,,,,,,,,,,,,
30/11/2015 12:00,30/11/2015 12:00,0.018,0.001,0.03,9.489,,,,,,,,,,,,,
30/11/2015 13:00,30/11/2015 13:00,0.013,0.001,0.024,10.094,,,,,,,,,,,,,
30/11/2015 14:00,30/11/2015 14:00,0.005,0.001,0.014,10.196,,,,,,,,,,,,,
30/11/2015 15:00,30/11/2015 15:00,0,0.001,0.005,9.339,,,,,,,,,,,,,
30/11/2015 16:00,30/11/2015 16:00,0,0,0,7.502,,,,,,,,,,,,,
30/11/2015 17:00,30/11/2015 17:00,0,0,0,5.57,,,,,,,,,,,,,
30/11/2015 18:00,30/11/2015 18:00,0,0,0,4.186,,,,,,,,,,,,,
30/11/2015 19:00,30/11/2015 19:00,0,0,0,3.327,,,,,,,,,,,,,
30/11/2015 20:00,30/11/2015 20:00,0,0,0,2.732,,,,,,,,,,,,,
30/11/2015 21:00,30/11/2015 21:00,0,0,0,2.356,,,,,,,,,,,,,
30/11/2015 22:00,30/11/2015 22:00,0,0,0,2.162,,,,,,,,,,,,,
30/11/2015 23:00,30/11/2015 23:00,0,0,0,2.305,,,,,,,,,,,,,
01/12/2015 00:00,01/12/2015 00:00,0,0,0,2.448,,,,,,,,,,,,,
01/12/2015 01:00,01/12/2015 01:00,0,0,0,1.781,,,,,,,,,,,,,
01/12/2015 02:00,01/12/2015 02:00,0,0,0,1.57,,,,,,,,,,,,,
01/12/2015 03:00,01/12/2015 03:00,0,0,0,2.112,,,,,,,,,,,,,
01/12/2015 04:00,01/12/2015 04:00,0,0,0,2.63,,,,,,,,,,,,,
01/12/2015 05:00,01/12/2015 05:00,0,0,0,3.153,,,,,,,,,,,,,
01/12/2015 06:00,01/12/2015 06:00,0,0,0,3.993,,,,,,,,,,,,,
01/12/2015 07:00,01/12/2015 07:00,0,0,0,5.361,,,,,,,,,,,,,
01/12/2015 08:00,01/12/2015 08:00,0,0.001,0.004,6.992,,,,,,,,,,,,,
01/12/2015 09:00,01/12/2015 09:00,0.036,0.011,0.041,8.829,,,,,,,,,,,,,
01/12/2015 10:00,01/12/2015 10:00,0.077,0.023,0.074,10.061,,,,,,,,,,,,,
01/12/2015 11:00,01/12/2015 11:00,0.076,0.017,0.079,10.549,,,,,,,,,,,,,
01/12/2015 12:00,01/12/2015 12:00,0.076,0.017,0.08,10.841,,,,,,,,,,,,,
01/12/2015 13:00,01/12/2015 13:00,0.061,0.014,0.067,10.971,,,,,,,,,,,,,
01/12/2015 14:00,01/12/2015 14:00,0.033,0.009,0.041,10.828,,,,,,,,,,,,,
01/12/2015 15:00,01/12/2015 15:00,0.008,0.005,0.013,10.508,,,,,,,,,,,,,
01/12/2015 16:00,01/12/2015 16:00,0,0,0,10.053,,,,,,,,,,,,,
01/12/2015 17:00,01/12/2015 17:00,0,0,0,9.518,,,,,,,,,,,,,
01/12/2015 18:00,01/12/2015 18:00,0,0,0,8.772,,,,,,,,,,,,,
01/12/2015 19:00,01/12/2015 19:00,0,0,0,8.016,,,,,,,,,,,,,
01/12/2015 20:00,01/12/2015 20:00,0,0,0,7.427,,,,,,,,,,,,,
01/12/2015 21:00,01/12/2015 21:00,0,0,0,7.111,,,,,,,,,,,,,
01/12/2015 22:00,01/12/2015 22:00,0,0,0,7.122,,,,,,,,,,,,,
