# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/01/13 00:00,2015/01/13 02:00,0,0,0,7.35,0,,,,,,,,,,,,,
2015/01/13 01:00,2015/01/13 03:00,0,0,0,7.321,0,,,,,,,,,,,,,
2015/01/13 02:00,2015/01/13 04:00,0,0,0,7.168,0,,,,,,,,,,,,,
2015/01/13 03:00,2015/01/13 05:00,0,0,0,7.161,0,,,,,,,,,,,,,
2015/01/13 04:00,2015/01/13 06:00,0,0,0,7.237,0,,,,,,,,,,,,,
2015/01/13 05:00,2015/01/13 07:00,0,0,0,7.54,0,,,,,,,,,,,,,
2015/01/13 06:00,2015/01/13 08:00,0.071,0.066,0.027,8.017,0,,,,,,,,,,,,,
2015/01/13 07:00,2015/01/13 09:00,0.359,0.337,0.062,8.665,0,,,,,,,,,,,,,
2015/01/13 08:00,2015/01/13 10:00,0.535,0.497,0.107,9.225,0,,,,,,,,,,,,,
2015/01/13 09:00,2015/01/13 11:00,0.265,0.158,0.14,9.475,0,,,,,,,,,,,,,
2015/01/13 10:00,2015/01/13 12:00,0.48,0.362,0.179,9.752,0,,,,,,,,,,,,,
2015/01/13 11:00,2015/01/13 13:00,0.49,0.314,0.239,9.83,0,,,,,,,,,,,,,
2015/01/13 12:00,2015/01/13 14:00,0.632,0.582,0.143,9.314,0,,,,,,,,,,,,,
2015/01/13 13:00,2015/01/13 15:00,0.517,0.464,0.119,9.11,0,,,,,,,,,,,,,
2015/01/13 14:00,2015/01/13 16:00,0.137,0.071,0.091,8.873,0,,,,,,,,,,,,,
2015/01/13 15:00,2015/01/13 17:00,0.007,0.005,0.012,8.582,0,,,,,,,,,,,,,
2015/01/13 16:00,2015/01/13 18:00,0,0,0,8.619,0,,,,,,,,,,,,,
2015/01/13 17:00,2015/01/13 19:00,0,0,0,8.803,0,,,,,,,,,,,,,
2015/01/13 18:00,2015/01/13 20:00,0,0,0,8.933,0,,,,,,,,,,,,,
2015/01/13 19:00,2015/01/13 21:00,0,0,0,8.923,0,,,,,,,,,,,,,
2015/01/13 20:00,2015/01/13 22:00,0,0,0,8.785,0,,,,,,,,,,,,,
2015/01/13 21:00,2015/01/13 23:00,0,0,0,8.723,0,,,,,,,,,,,,,
2015/01/13 22:00,2015/01/14 00:00,0,0,0,8.546,0,,,,,,,,,,,,,
2015/01/13 23:00,2015/01/14 01:00,0,0,0,8.49,0,,,,,,,,,,,,,
2015/01/14 00:00,2015/01/14 02:00,0,0,0,8.612,0,,,,,,,,,,,,,
2015/01/14 01:00,2015/01/14 03:00,0,0,0,8.892,0,,,,,,,,,,,,,
2015/01/14 02:00,2015/01/14 04:00,0,0,0,9.101,0,,,,,,,,,,,,,
2015/01/14 03:00,2015/01/14 05:00,0,0,0,9.15,0,,,,,,,,,,,,,
2015/01/14 04:00,2015/01/14 06:00,0,0,0,8.783,0,,,,,,,,,,,,,
2015/01/14 05:00,2015/01/14 07:00,0,0,0,8.16,0,,,,,,,,,,,,,
2015/01/14 06:00,2015/01/14 08:00,0.138,0.146,0.018,9.432,0,,,,,,,,,,,,,
2015/01/14 07:00,2015/01/14 09:00,0.418,0.429,0.042,11.121,0,,,,,,,,,,,,,
2015/01/14 08:00,2015/01/14 10:00,0.619,0.654,0.064,12.138,0,,,,,,,,,,,,,
2015/01/14 09:00,2015/01/14 11:00,0.735,0.785,0.09,13.022,0,,,,,,,,,,,,,
2015/01/14 10:00,2015/01/14 12:00,0.8,0.873,0.098,13.785,0,,,,,,,,,,,,,
2015/01/14 11:00,2015/01/14 13:00,0.783,0.835,0.115,14.393,0,,,,,,,,,,,,,
2015/01/14 12:00,2015/01/14 14:00,0.674,0.661,0.138,14.65,0,,,,,,,,,,,,,
2015/01/14 13:00,2015/01/14 15:00,0.488,0.425,0.137,14.461,0,,,,,,,,,,,,,
2015/01/14 14:00,2015/01/14 16:00,0.271,0.209,0.1,13.315,0,,,,,,,,,,,,,
2015/01/14 15:00,2015/01/14 17:00,0.022,0.022,0.016,12.104,0,,,,,,,,,,,,,
2015/01/14 16:00,2015/01/14 18:00,0,0,0,11.664,0,,,,,,,,,,,,,
2015/01/14 17:00,2015/01/14 19:00,0,0,0,11.692,0,,,,,,,,,,,,,
2015/01/14 18:00,2015/01/14 20:00,0,0,0,11.066,0,,,,,,,,,,,,,
2015/01/14 19:00,2015/01/14 21:00,0,0,0,10.484,0,,,,,,,,,,,,,
2015/01/14 20:00,2015/01/14 22:00,0,0,0,10.116,0,,,,,,,,,,,,,
2015/01/14 21:00,2015/01/14 23:00,0,0,0,9.837,0,,,,,,,,,,,,,
2015/01/14 22:00,2015/01/15 00:00,0,0,0,9.693,0,,,,,,,,,,,,,
2015/01/14 23:00,2015/01/15 01:00,0,0,0,9.671,0,,,,,,,,,,,,,
2015/01/15 00:00,2015/01/15 02:00,0,0,0,9.641,0,,,,,,,,,,,,,
2015/01/15 01:00,2015/01/15 03:00,0,0,0,9.445,0,,,,,,,,,,,,,
2015/01/15 02:00,2015/01/15 04:00,0,0,0,9.037,0,,,,,,,,,,,,,
2015/01/15 03:00,2015/01/15 05:00,0,0,0,8.384,0,,,,,,,,,,,,,
2015/01/15 04:00,2015/01/15 06:00,0,0,0,7.685,0,,,,,,,,,,,,,
2015/01/15 05:00,2015/01/15 07:00,0,0,0,7.075,0,,,,,,,,,,,,,
2015/01/15 06:00,2015/01/15 08:00,0.129,0.133,0.021,8.173,0,,,,,,,,,,,,,
2015/01/15 07:00,2015/01/15 09:00,0.409,0.415,0.046,10.639,0,,,,,,,,,,,,,
2015/01/15 08:00,2015/01/15 10:00,0.603,0.622,0.074,11.802,0,,,,,,,,,,,,,
2015/01/15 09:00,2015/01/15 11:00,0.734,0.782,0.092,12.994,0,,,,,,,,,,,,,
2015/01/15 10:00,2015/01/15 12:00,0.8,0.874,0.099,14.071,0,,,,,,,,,,,,,
2015/01/15 11:00,2015/01/15 13:00,0.787,0.845,0.113,14.751,0,,,,,,,,,,,,,
2015/01/15 12:00,2015/01/15 14:00,0.679,0.673,0.134,14.978,0,,,,,,,,,,,,,
2015/01/15 13:00,2015/01/15 15:00,0.495,0.434,0.137,14.638,0,,,,,,,,,,,,,
2015/01/15 14:00,2015/01/15 16:00,0.282,0.221,0.101,12.858,0,,,,,,,,,,,,,
2015/01/15 15:00,2015/01/15 17:00,0.024,0.024,0.017,10.437,0,,,,,,,,,,,,,
2015/01/15 16:00,2015/01/15 18:00,0,0,0,9.657,0,,,,,,,,,,,,,
2015/01/15 17:00,2015/01/15 19:00,0,0,0,9.162,0,,,,,,,,,,,,,
2015/01/15 18:00,2015/01/15 20:00,0,0,0,8.813,0,,,,,,,,,,,,,
2015/01/15 19:00,2015/01/15 21:00,0,0,0,8.549,0,,,,,,,,,,,,,
2015/01/15 20:00,2015/01/15 22:00,0,0,0,8.331,0,,,,,,,,,,,,,
2015/01/15 21:00,2015/01/15 23:00,0,0,0,8.098,0,,,,,,,,,,,,,
2015/01/15 22:00,2015/01/16 00:00,0,0,0,7.86,0,,,,,,,,,,,,,
2015/01/15 23:00,2015/01/16 01:00,0,0,0,7.667,0,,,,,,,,,,,,,
2015/01/16 00:00,2015/01/16 02:00,0,0,0,7.445,0,,,,,,,,,,,,,
2015/01/16 01:00,2015/01/16 03:00,0,0,0,7.185,0,,,,,,,,,,,,,
2015/01/16 02:00,2015/01/16 04:00,0,0,0,6.912,0,,,,,,,,,,,,,
2015/01/16 03:00,2015/01/16 05:00,0,0,0,6.626,0,,,,,,,,,,,,,
2015/01/16 04:00,2015/01/16 06:00,0,0,0,6.348,0,,,,,,,,,,,,,
2015/01/16 05:00,2015/01/16 07:00,0,0,0,6.308,0,,,,,,,,,,,,,
2015/01/16 06:00,2015/01/16 08:00,0.124,0.127,0.022,8.464,0,,,,,,,,,,,,,
2015/01/16 07:00,2015/01/16 09:00,0.406,0.413,0.047,11.713,0,,,,,,,,,,,,,
2015/01/16 08:00,2015/01/16 10:00,0.611,0.641,0.071,12.961,0,,,,,,,,,,,,,
2015/01/16 09:00,2015/01/16 11:00,0.722,0.759,0.1,13.521,0,,,,,,,,,,,,,
2015/01/16 10:00,2015/01/16 12:00,0.681,0.647,0.158,13.914,0,,,,,,,,,,,,,
2015/01/16 11:00,2015/01/16 13:00,0.6,0.503,0.198,14.185,0,,,,,,,,,,,,,
2015/01/16 12:00,2015/01/16 14:00,0.547,0.447,0.187,14.15,0,,,,,,,,,,,,,
2015/01/16 13:00,2015/01/16 15:00,0.471,0.393,0.146,13.715,0,,,,,,,,,,,,,
2015/01/16 14:00,2015/01/16 16:00,0.294,0.232,0.101,12.128,0,,,,,,,,,,,,,
2015/01/16 15:00,2015/01/16 17:00,0.034,0.03,0.022,9.732,0,,,,,,,,,,,,,
2015/01/16 16:00,2015/01/16 18:00,0,0,0,9.149,0,,,,,,,,,,,,,
2015/01/16 17:00,2015/01/16 19:00,0,0,0,8.903,0,,,,,,,,,,,,,
2015/01/16 18:00,2015/01/16 20:00,0,0,0,8.759,0,,,,,,,,,,,,,
2015/01/16 19:00,2015/01/16 21:00,0,0,0,8.705,0,,,,,,,,,,,,,
2015/01/16 20:00,2015/01/16 22:00,0,0,0,8.653,0,,,,,,,,,,,,,
2015/01/16 21:00,2015/01/16 23:00,0,0,0,8.662,0,,,,,,,,,,,,,
2015/01/16 22:00,2015/01/17 00:00,0,0,0,8.717,0,,,,,,,,,,,,,
2015/01/16 23:00,2015/01/17 01:00,0,0,0,8.788,0,,,,,,,,,,,,,
2015/01/17 00:00,2015/01/17 02:00,0,0,0,8.848,0,,,,,,,,,,,,,
2015/01/17 01:00,2015/01/17 03:00,0,0,0,8.582,0,,,,,,,,,,,,,
2015/01/17 02:00,2015/01/17 04:00,0,0,0,8.585,0,,,,,,,,,,,,,
2015/01/17 03:00,2015/01/17 05:00,0,0,0,8.656,0,,,,,,,,,,,,,
2015/01/17 04:00,2015/01/17 06:00,0,0,0,8.885,0,,,,,,,,,,,,,
2015/01/17 05:00,2015/01/17 07:00,0,0,0,8.79,0,,,,,,,,,,,,,
2015/01/17 06:00,2015/01/17 08:00,0.132,0.137,0.021,9.391,0,,,,,,,,,,,,,
2015/01/17 07:00,2015/01/17 09:00,0.414,0.42,0.045,10.568,0,,,,,,,,,,,,,
2015/01/17 08:00,2015/01/17 10:00,0.614,0.641,0.071,12.087,0,,,,,,,,,,,,,
2015/01/17 09:00,2015/01/17 11:00,0.731,0.778,0.094,13.643,0,,,,,,,,,,,,,
2015/01/17 10:00,2015/01/17 12:00,0.793,0.859,0.106,14.529,0,,,,,,,,,,,,,
2015/01/17 11:00,2015/01/17 13:00,0.778,0.825,0.121,15.068,0,,,,,,,,,,,,,
2015/01/17 12:00,2015/01/17 14:00,0.677,0.666,0.14,15.263,0,,,,,,,,,,,,,
2015/01/17 13:00,2015/01/17 15:00,0.495,0.433,0.14,14.977,0,,,,,,,,,,,,,
2015/01/17 14:00,2015/01/17 16:00,0.284,0.222,0.103,13.599,0,,,,,,,,,,,,,
2015/01/17 15:00,2015/01/17 17:00,0.034,0.028,0.024,12.015,0,,,,,,,,,,,,,
2015/01/17 16:00,2015/01/17 18:00,0,0,0,11.201,0,,,,,,,,,,,,,
2015/01/17 17:00,2015/01/17 19:00,0,0,0,10.585,0,,,,,,,,,,,,,
2015/01/17 18:00,2015/01/17 20:00,0,0,0,10.097,0,,,,,,,,,,,,,
2015/01/17 19:00,2015/01/17 21:00,0,0,0,9.778,0,,,,,,,,,,,,,
2015/01/17 20:00,2015/01/17 22:00,0,0,0,9.747,0,,,,,,,,,,,,,
2015/01/17 21:00,2015/01/17 23:00,0,0,0,9.843,0,,,,,,,,,,,,,
2015/01/17 22:00,2015/01/18 00:00,0,0,0,9.977,0,,,,,,,,,,,,,
2015/01/17 23:00,2015/01/18 01:00,0,0,0,10.148,0,,,,,,,,,,,,,
2015/01/18 00:00,2015/01/18 02:00,0,0,0,10.211,0,,,,,,,,,,,,,
2015/01/18 01:00,2015/01/18 03:00,0,0,0,10.161,0,,,,,,,,,,,,,
2015/01/18 02:00,2015/01/18 04:00,0,0,0,10.343,0,,,,,,,,,,,,,
2015/01/18 03:00,2015/01/18 05:00,0,0,0,10.44,0,,,,,,,,,,,,,
2015/01/18 04:00,2015/01/18 06:00,0,0,0,10.337,0,,,,,,,,,,,,,
2015/01/18 05:00,2015/01/18 07:00,0,0,0,10.342,0,,,,,,,,,,,,,
2015/01/18 06:00,2015/01/18 08:00,0.117,0.119,0.024,10.816,0,,,,,,,,,,,,,
2015/01/18 07:00,2015/01/18 09:00,0.211,0.146,0.098,12.419,0,,,,,,,,,,,,,
2015/01/18 08:00,2015/01/18 10:00,0.204,0.076,0.161,13.79,0,,,,,,,,,,,,,
2015/01/18 09:00,2015/01/18 11:00,0.272,0.097,0.215,14.258,0,,,,,,,,,,,,,
2015/01/18 10:00,2015/01/18 12:00,0.456,0.268,0.256,14.463,0,,,,,,,,,,,,,
2015/01/18 11:00,2015/01/18 13:00,0.412,0.228,0.244,14.471,0,,,,,,,,,,,,,
2015/01/18 12:00,2015/01/18 14:00,0.561,0.487,0.165,14.375,0,,,,,,,,,,,,,
2015/01/18 13:00,2015/01/18 15:00,0.297,0.175,0.165,14.065,0,,,,,,,,,,,,,
2015/01/18 14:00,2015/01/18 16:00,0.121,0.051,0.097,13.243,0,,,,,,,,,,,,,
2015/01/18 15:00,2015/01/18 17:00,0.013,0.009,0.017,12.331,0,,,,,,,,,,,,,
2015/01/18 16:00,2015/01/18 18:00,0,0,0,12.084,0,,,,,,,,,,,,,
2015/01/18 17:00,2015/01/18 19:00,0,0,0,11.974,0,,,,,,,,,,,,,
2015/01/18 18:00,2015/01/18 20:00,0,0,0,11.959,0,,,,,,,,,,,,,
2015/01/18 19:00,2015/01/18 21:00,0,0,0,11.96,0,,,,,,,,,,,,,
2015/01/18 20:00,2015/01/18 22:00,0,0,0,11.884,0,,,,,,,,,,,,,
2015/01/18 21:00,2015/01/18 23:00,0,0,0,11.98,0,,,,,,,,,,,,,
2015/01/18 22:00,2015/01/19 00:00,0,0,0,12.168,0,,,,,,,,,,,,,
2015/01/18 23:00,2015/01/19 01:00,0,0,0,12.485,0,,,,,,,,,,,,,
2015/01/19 00:00,2015/01/19 02:00,0,0,0,12.67,0,,,,,,,,,,,,,
2015/01/19 01:00,2015/01/19 03:00,0,0,0,12.468,0,,,,,,,,,,,,,
2015/01/19 02:00,2015/01/19 04:00,0,0,0,12.345,0,,,,,,,,,,,,,
2015/01/19 03:00,2015/01/19 05:00,0,0,0,12.249,0,,,,,,,,,,,,,
2015/01/19 04:00,2015/01/19 06:00,0,0,0,12.429,0,,,,,,,,,,,,,
2015/01/19 05:00,2015/01/19 07:00,0,0,0,12.656,0,,,,,,,,,,,,,
2015/01/19 06:00,2015/01/19 08:00,0.004,0,0.014,13.881,0,,,,,,,,,,,,,
2015/01/19 07:00,2015/01/19 09:00,0.081,0.015,0.09,14.846,0,,,,,,,,,,,,,
2015/01/19 08:00,2015/01/19 10:00,0.325,0.205,0.169,15.466,0,,,,,,,,,,,,,
2015/01/19 09:00,2015/01/19 11:00,0.369,0.196,0.228,15.862,0,,,,,,,,,,,,,
2015/01/19 10:00,2015/01/19 12:00,0.356,0.164,0.247,16.165,0,,,,,,,,,,,,,
2015/01/19 11:00,2015/01/19 13:00,0.282,0.078,0.248,16.339,0,,,,,,,,,,,,,
2015/01/19 12:00,2015/01/19 14:00,0.474,0.355,0.196,16.567,0,,,,,,,,,,,,,
2015/01/19 13:00,2015/01/19 15:00,0.371,0.262,0.166,16.302,0,,,,,,,,,,,,,
2015/01/19 14:00,2015/01/19 16:00,0.128,0.064,0.093,15.578,0,,,,,,,,,,,,,
2015/01/19 15:00,2015/01/19 17:00,0.01,0.005,0.017,13.449,0,,,,,,,,,,,,,
2015/01/19 16:00,2015/01/19 18:00,0,0,0,12.842,0,,,,,,,,,,,,,
2015/01/19 17:00,2015/01/19 19:00,0,0,0,12.352,0,,,,,,,,,,,,,
2015/01/19 18:00,2015/01/19 20:00,0,0,0,12.521,0,,,,,,,,,,,,,
2015/01/19 19:00,2015/01/19 21:00,0,0,0,12.525,0,,,,,,,,,,,,,
2015/01/19 20:00,2015/01/19 22:00,0,0,0,12.332,0,,,,,,,,,,,,,
2015/01/19 21:00,2015/01/19 23:00,0,0,0,12.022,0,,,,,,,,,,,,,
2015/01/19 22:00,2015/01/20 00:00,0,0,0,11.558,0,,,,,,,,,,,,,
2015/01/19 23:00,2015/01/20 01:00,0,0,0,11.386,0,,,,,,,,,,,,,
2015/01/20 00:00,2015/01/20 02:00,0,0,0,11.233,0,,,,,,,,,,,,,
2015/01/20 01:00,2015/01/20 03:00,0,0,0,10.998,0,,,,,,,,,,,,,
2015/01/20 02:00,2015/01/20 04:00,0,0,0,10.792,0,,,,,,,,,,,,,
2015/01/20 03:00,2015/01/20 05:00,0,0,0,10.675,0,,,,,,,,,,,,,
2015/01/20 04:00,2015/01/20 06:00,0,0,0,10.672,0,,,,,,,,,,,,,
2015/01/20 05:00,2015/01/20 07:00,0,0,0,10.857,0,,,,,,,,,,,,,
2015/01/20 06:00,2015/01/20 08:00,0.069,0.058,0.033,12.311,0,,,,,,,,,,,,,
2015/01/20 07:00,2015/01/20 09:00,0.347,0.326,0.071,14.851,0,,,,,,,,,,,,,
2015/01/20 08:00,2015/01/20 10:00,0.558,0.553,0.1,16.024,0,,,,,,,,,,,,,
2015/01/20 09:00,2015/01/20 11:00,0.584,0.52,0.17,16.964,0,,,,,,,,,,,,,
2015/01/20 10:00,2015/01/20 12:00,0.657,0.602,0.187,17.541,0,,,,,,,,,,,,,
2015/01/20 11:00,2015/01/20 13:00,0.743,0.766,0.143,17.682,0,,,,,,,,,,,,,
2015/01/20 12:00,2015/01/20 14:00,0.68,0.68,0.139,17.548,0,,,,,,,,,,,,,
2015/01/20 13:00,2015/01/20 15:00,0.325,0.207,0.17,17.17,0,,,,,,,,,,,,,
2015/01/20 14:00,2015/01/20 16:00,0.107,0.036,0.098,16.019,0,,,,,,,,,,,,,
2015/01/20 15:00,2015/01/20 17:00,0.02,0.012,0.024,14.281,0,,,,,,,,,,,,,
2015/01/20 16:00,2015/01/20 18:00,0,0,0,13.752,0,,,,,,,,,,,,,
2015/01/20 17:00,2015/01/20 19:00,0,0,0,13.459,0,,,,,,,,,,,,,
2015/01/20 18:00,2015/01/20 20:00,0,0,0,13.506,0,,,,,,,,,,,,,
2015/01/20 19:00,2015/01/20 21:00,0,0,0,13.904,0,,,,,,,,,,,,,
2015/01/20 20:00,2015/01/20 22:00,0,0,0,14.061,0,,,,,,,,,,,,,
2015/01/20 21:00,2015/01/20 23:00,0,0,0,14.049,0,,,,,,,,,,,,,
2015/01/20 22:00,2015/01/21 00:00,0,0,0,13.741,0,,,,,,,,,,,,,
2015/01/20 23:00,2015/01/21 01:00,0,0,0,13.428,0,,,,,,,,,,,,,
2015/01/21 00:00,2015/01/21 02:00,0,0,0,13.322,0,,,,,,,,,,,,,
2015/01/21 01:00,2015/01/21 03:00,0,0,0,13.518,0,,,,,,,,,,,,,
2015/01/21 02:00,2015/01/21 04:00,0,0,0,13.454,0,,,,,,,,,,,,,
2015/01/21 03:00,2015/01/21 05:00,0,0,0,12.973,0,,,,,,,,,,,,,
2015/01/21 04:00,2015/01/21 06:00,0,0,0,12.598,0,,,,,,,,,,,,,
2015/01/21 05:00,2015/01/21 07:00,0,0,0,12.846,0,,,,,,,,,,,,,
2015/01/21 06:00,2015/01/21 08:00,0.077,0.068,0.033,14.172,0,,,,,,,,,,,,,
2015/01/21 07:00,2015/01/21 09:00,0.313,0.276,0.084,15.622,0,,,,,,,,,,,,,
2015/01/21 08:00,2015/01/21 10:00,0.488,0.437,0.13,16.446,0,,,,,,,,,,,,,
2015/01/21 09:00,2015/01/21 11:00,0.484,0.359,0.205,17.247,0,,,,,,,,,,,,,
2015/01/21 10:00,2015/01/21 12:00,0.616,0.553,0.181,17.835,0,,,,,,,,,,,,,
2015/01/21 11:00,2015/01/21 13:00,0.674,0.631,0.183,18.137,0,,,,,,,,,,,,,
2015/01/21 12:00,2015/01/21 14:00,0.519,0.404,0.206,18.171,0,,,,,,,,,,,,,
2015/01/21 13:00,2015/01/21 15:00,0.485,0.417,0.15,17.878,0,,,,,,,,,,,,,
2015/01/21 14:00,2015/01/21 16:00,0.328,0.275,0.104,16.716,0,,,,,,,,,,,,,
2015/01/21 15:00,2015/01/21 17:00,0.076,0.069,0.031,14.627,0,,,,,,,,,,,,,
2015/01/21 16:00,2015/01/21 18:00,0,0,0,13.895,0,,,,,,,,,,,,,
2015/01/21 17:00,2015/01/21 19:00,0,0,0,13.435,0,,,,,,,,,,,,,
2015/01/21 18:00,2015/01/21 20:00,0,0,0,13.172,0,,,,,,,,,,,,,
2015/01/21 19:00,2015/01/21 21:00,0,0,0,12.995,0,,,,,,,,,,,,,
2015/01/21 20:00,2015/01/21 22:00,0,0,0,12.792,0,,,,,,,,,,,,,
2015/01/21 21:00,2015/01/21 23:00,0,0,0,12.598,0,,,,,,,,,,,,,
2015/01/21 22:00,2015/01/22 00:00,0,0,0,12.294,0,,,,,,,,,,,,,
2015/01/21 23:00,2015/01/22 01:00,0,0,0,11.998,0,,,,,,,,,,,,,
2015/01/22 00:00,2015/01/22 02:00,0,0,0,11.855,0,,,,,,,,,,,,,
2015/01/22 01:00,2015/01/22 03:00,0,0,0,11.699,0,,,,,,,,,,,,,
2015/01/22 02:00,2015/01/22 04:00,0,0,0,11.589,0,,,,,,,,,,,,,
2015/01/22 03:00,2015/01/22 05:00,0,0,0,11.611,0,,,,,,,,,,,,,
2015/01/22 04:00,2015/01/22 06:00,0,0,0,11.875,0,,,,,,,,,,,,,
2015/01/22 05:00,2015/01/22 07:00,0,0,0,11.941,0,,,,,,,,,,,,,
2015/01/22 06:00,2015/01/22 08:00,0.09,0.084,0.03,12.551,0,,,,,,,,,,,,,
2015/01/22 07:00,2015/01/22 09:00,0.304,0.264,0.084,14.281,0,,,,,,,,,,,,,
2015/01/22 08:00,2015/01/22 10:00,0.425,0.328,0.161,15.666,0,,,,,,,,,,,,,
2015/01/22 09:00,2015/01/22 11:00,0.567,0.478,0.188,16.703,0,,,,,,,,,,,,,
2015/01/22 10:00,2015/01/22 12:00,0.694,0.663,0.174,17.21,0,,,,,,,,,,,,,
2015/01/22 11:00,2015/01/22 13:00,0.715,0.705,0.163,17.421,0,,,,,,,,,,,,,
2015/01/22 12:00,2015/01/22 14:00,0.584,0.505,0.186,17.432,0,,,,,,,,,,,,,
2015/01/22 13:00,2015/01/22 15:00,0.388,0.274,0.176,17.201,0,,,,,,,,,,,,,
2015/01/22 14:00,2015/01/22 16:00,0.196,0.114,0.117,16.505,0,,,,,,,,,,,,,
2015/01/22 15:00,2015/01/22 17:00,0.035,0.025,0.029,15.354,0,,,,,,,,,,,,,
2015/01/22 16:00,2015/01/22 18:00,0,0,0,14.719,0,,,,,,,,,,,,,
2015/01/22 17:00,2015/01/22 19:00,0,0,0,14.587,0,,,,,,,,,,,,,
2015/01/22 18:00,2015/01/22 20:00,0,0,0,14.622,0,,,,,,,,,,,,,
2015/01/22 19:00,2015/01/22 21:00,0,0,0,14.86,0,,,,,,,,,,,,,
2015/01/22 20:00,2015/01/22 22:00,0,0,0,15.108,0,,,,,,,,,,,,,
2015/01/22 21:00,2015/01/22 23:00,0,0,0,15.332,0,,,,,,,,,,,,,
2015/01/22 22:00,2015/01/23 00:00,0,0,0,15.864,0,,,,,,,,,,,,,
2015/01/22 23:00,2015/01/23 01:00,0,0,0,16.192,0,,,,,,,,,,,,,
2015/01/23 00:00,2015/01/23 02:00,0,0,0,15.928,0,,,,,,,,,,,,,
2015/01/23 01:00,2015/01/23 03:00,0,0,0,15.765,0,,,,,,,,,,,,,
2015/01/23 02:00,2015/01/23 04:00,0,0,0,15.648,0,,,,,,,,,,,,,
2015/01/23 03:00,2015/01/23 05:00,0,0,0,15.535,0,,,,,,,,,,,,,
2015/01/23 04:00,2015/01/23 06:00,0,0,0,15.531,0,,,,,,,,,,,,,
2015/01/23 05:00,2015/01/23 07:00,0,0,0,15.476,0,,,,,,,,,,,,,
2015/01/23 06:00,2015/01/23 08:00,0.057,0.048,0.031,15.765,0,,,,,,,,,,,,,
2015/01/23 07:00,2015/01/23 09:00,0.249,0.199,0.091,16.3,0,,,,,,,,,,,,,
2015/01/23 08:00,2015/01/23 10:00,0.502,0.461,0.125,16.879,0,,,,,,,,,,,,,
2015/01/23 09:00,2015/01/23 11:00,0.698,0.727,0.117,17.393,0,,,,,,,,,,,,,
2015/01/23 10:00,2015/01/23 12:00,0.78,0.843,0.118,17.633,0,,,,,,,,,,,,,
2015/01/23 11:00,2015/01/23 13:00,0.772,0.818,0.133,17.611,0,,,,,,,,,,,,,
2015/01/23 12:00,2015/01/23 14:00,0.666,0.645,0.155,17.41,0,,,,,,,,,,,,,
2015/01/23 13:00,2015/01/23 15:00,0.497,0.429,0.151,16.954,0,,,,,,,,,,,,,
2015/01/23 14:00,2015/01/23 16:00,0.315,0.254,0.109,15.983,0,,,,,,,,,,,,,
2015/01/23 15:00,2015/01/23 17:00,0.09,0.084,0.031,14.244,0,,,,,,,,,,,,,
2015/01/23 16:00,2015/01/23 18:00,0,0,0,13.807,0,,,,,,,,,,,,,
2015/01/23 17:00,2015/01/23 19:00,0,0,0,13.608,0,,,,,,,,,,,,,
2015/01/23 18:00,2015/01/23 20:00,0,0,0,13.338,0,,,,,,,,,,,,,
2015/01/23 19:00,2015/01/23 21:00,0,0,0,13.023,0,,,,,,,,,,,,,
2015/01/23 20:00,2015/01/23 22:00,0,0,0,12.746,0,,,,,,,,,,,,,
2015/01/23 21:00,2015/01/23 23:00,0,0,0,12.598,0,,,,,,,,,,,,,
2015/01/23 22:00,2015/01/24 00:00,0,0,0,12.156,0,,,,,,,,,,,,,
2015/01/23 23:00,2015/01/24 01:00,0,0,0,11.831,0,,,,,,,,,,,,,
2015/01/24 00:00,2015/01/24 02:00,0,0,0,11.429,0,,,,,,,,,,,,,
2015/01/24 01:00,2015/01/24 03:00,0,0,0,11.126,0,,,,,,,,,,,,,
2015/01/24 02:00,2015/01/24 04:00,0,0,0,10.792,0,,,,,,,,,,,,,
2015/01/24 03:00,2015/01/24 05:00,0,0,0,10.55,0,,,,,,,,,,,,,
2015/01/24 04:00,2015/01/24 06:00,0,0,0,10.455,0,,,,,,,,,,,,,
2015/01/24 05:00,2015/01/24 07:00,0,0,0,10.429,0,,,,,,,,,,,,,
2015/01/24 06:00,2015/01/24 08:00,0.029,0.015,0.031,12.075,0,,,,,,,,,,,,,
