# Renewables.ninja Solar PV (Point API) - 31.626, -7.989 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Casablanca, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Casablanca"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""31.6258257"""," ""lon"": ""-7.9891608"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
2015/01/12 17:00,12/01/2015 17:00,0.007,0.007,0.012,14.168,,,,,,,,,,,,,
2015/01/12 18:00,12/01/2015 18:00,0,0,0,12.778,,,,,,,,,,,,,
2015/01/12 19:00,12/01/2015 19:00,0,0,0,12.043,,,,,,,,,,,,,
2015/01/12 20:00,12/01/2015 20:00,0,0,0,11.697,,,,,,,,,,,,,
2015/01/12 21:00,12/01/2015 21:00,0,0,0,11.398,,,,,,,,,,,,,
2015/01/12 22:00,12/01/2015 22:00,0,0,0,10.921,,,,,,,,,,,,,
2015/01/12 23:00,12/01/2015 23:00,0,0,0,10.666,,,,,,,,,,,,,
2015/01/13 00:00,13/01/2015 00:00,0,0,0,10.835,,,,,,,,,,,,,
2015/01/13 01:00,13/01/2015 01:00,0,0,0,10.778,,,,,,,,,,,,,
2015/01/13 02:00,13/01/2015 02:00,0,0,0,10.569,,,,,,,,,,,,,
2015/01/13 03:00,13/01/2015 03:00,0,0,0,10.332,,,,,,,,,,,,,
2015/01/13 04:00,13/01/2015 04:00,0,0,0,10.006,,,,,,,,,,,,,
2015/01/13 05:00,13/01/2015 05:00,0,0,0,9.555,,,,,,,,,,,,,
2015/01/13 06:00,13/01/2015 06:00,0,0,0,9.154,,,,,,,,,,,,,
2015/01/13 07:00,13/01/2015 07:00,0.011,0.012,0.011,8.939,,,,,,,,,,,,,
2015/01/13 08:00,13/01/2015 08:00,0.184,0.131,0.081,10.725,,,,,,,,,,,,,
2015/01/13 09:00,13/01/2015 09:00,0.338,0.248,0.139,13.159,,,,,,,,,,,,,
2015/01/13 10:00,13/01/2015 10:00,0.452,0.352,0.176,15.817,,,,,,,,,,,,,
2015/01/13 11:00,13/01/2015 11:00,0.567,0.503,0.181,18.166,,,,,,,,,,,,,
2015/01/13 12:00,13/01/2015 12:00,0.608,0.562,0.184,19.811,,,,,,,,,,,,,
2015/01/13 13:00,13/01/2015 13:00,0.401,0.239,0.235,19.581,,,,,,,,,,,,,
2015/01/13 14:00,13/01/2015 14:00,0.271,0.109,0.21,18.592,,,,,,,,,,,,,
2015/01/13 15:00,13/01/2015 15:00,0.144,0.036,0.139,16.774,,,,,,,,,,,,,
2015/01/13 16:00,13/01/2015 16:00,0.041,0.007,0.054,14.422,,,,,,,,,,,,,
2015/01/13 17:00,13/01/2015 17:00,0,0.001,0.005,12.128,,,,,,,,,,,,,
2015/01/13 18:00,13/01/2015 18:00,0,0,0,10.731,,,,,,,,,,,,,
2015/01/13 19:00,13/01/2015 19:00,0,0,0,9.763,,,,,,,,,,,,,
2015/01/13 20:00,13/01/2015 20:00,0,0,0,9.131,,,,,,,,,,,,,
2015/01/13 21:00,13/01/2015 21:00,0,0,0,8.527,,,,,,,,,,,,,
2015/01/13 22:00,13/01/2015 22:00,0,0,0,8.036,,,,,,,,,,,,,
2015/01/13 23:00,13/01/2015 23:00,0,0,0,8.008,,,,,,,,,,,,,
2015/01/14 00:00,14/01/2015 00:00,0,0,0,7.905,,,,,,,,,,,,,
2015/01/14 01:00,14/01/2015 01:00,0,0,0,7.894,,,,,,,,,,,,,
2015/01/14 02:00,14/01/2015 02:00,0,0,0,7.785,,,,,,,,,,,,,
2015/01/14 03:00,14/01/2015 03:00,0,0,0,7.559,,,,,,,,,,,,,
2015/01/14 04:00,14/01/2015 04:00,0,0,0,7.27,,,,,,,,,,,,,
2015/01/14 05:00,14/01/2015 05:00,0,0,0,6.846,,,,,,,,,,,,,
2015/01/14 06:00,14/01/2015 06:00,0,0,0,6.584,,,,,,,,,,,,,
2015/01/14 07:00,14/01/2015 07:00,0.003,0.003,0.008,6.634,,,,,,,,,,,,,
2015/01/14 08:00,14/01/2015 08:00,0.099,0.046,0.074,8.606,,,,,,,,,,,,,
2015/01/14 09:00,14/01/2015 09:00,0.314,0.218,0.136,10.878,,,,,,,,,,,,,
2015/01/14 10:00,14/01/2015 10:00,0.529,0.479,0.139,13.535,,,,,,,,,,,,,
2015/01/14 11:00,14/01/2015 11:00,0.662,0.682,0.125,16.187,,,,,,,,,,,,,
2015/01/14 12:00,14/01/2015 12:00,0.743,0.83,0.104,17.817,,,,,,,,,,,,,
2015/01/14 13:00,14/01/2015 13:00,0.715,0.793,0.101,18.377,,,,,,,,,,,,,
2015/01/14 14:00,14/01/2015 14:00,0.621,0.659,0.099,18.247,,,,,,,,,,,,,
2015/01/14 15:00,14/01/2015 15:00,0.469,0.464,0.09,17.428,,,,,,,,,,,,,
2015/01/14 16:00,14/01/2015 16:00,0.249,0.22,0.069,15.552,,,,,,,,,,,,,
2015/01/14 17:00,14/01/2015 17:00,0.023,0.024,0.014,11.907,,,,,,,,,,,,,
2015/01/14 18:00,14/01/2015 18:00,0,0,0,10.571,,,,,,,,,,,,,
2015/01/14 19:00,14/01/2015 19:00,0,0,0,9.631,,,,,,,,,,,,,
2015/01/14 20:00,14/01/2015 20:00,0,0,0,8.605,,,,,,,,,,,,,
2015/01/14 21:00,14/01/2015 21:00,0,0,0,7.722,,,,,,,,,,,,,
2015/01/14 22:00,14/01/2015 22:00,0,0,0,6.971,,,,,,,,,,,,,
2015/01/14 23:00,14/01/2015 23:00,0,0,0,6.517,,,,,,,,,,,,,
2015/01/15 00:00,15/01/2015 00:00,0,0,0,6.139,,,,,,,,,,,,,
2015/01/15 01:00,15/01/2015 01:00,0,0,0,5.775,,,,,,,,,,,,,
2015/01/15 02:00,15/01/2015 02:00,0,0,0,5.477,,,,,,,,,,,,,
2015/01/15 03:00,15/01/2015 03:00,0,0,0,5.158,,,,,,,,,,,,,
2015/01/15 04:00,15/01/2015 04:00,0,0,0,4.863,,,,,,,,,,,,,
2015/01/15 05:00,15/01/2015 05:00,0,0,0,4.726,,,,,,,,,,,,,
2015/01/15 06:00,15/01/2015 06:00,0,0,0,4.569,,,,,,,,,,,,,
2015/01/15 07:00,15/01/2015 07:00,0.017,0.019,0.01,4.629,,,,,,,,,,,,,
2015/01/15 08:00,15/01/2015 08:00,0.298,0.276,0.057,8.279,,,,,,,,,,,,,
2015/01/15 09:00,15/01/2015 09:00,0.526,0.541,0.069,12.344,,,,,,,,,,,,,
2015/01/15 10:00,15/01/2015 10:00,0.673,0.742,0.075,15.292,,,,,,,,,,,,,
2015/01/15 11:00,15/01/2015 11:00,0.755,0.867,0.079,16.981,,,,,,,,,,,,,
2015/01/15 12:00,15/01/2015 12:00,0.786,0.921,0.079,17.772,,,,,,,,,,,,,
2015/01/15 13:00,15/01/2015 13:00,0.757,0.877,0.078,18.056,,,,,,,,,,,,,
2015/01/15 14:00,15/01/2015 14:00,0.669,0.749,0.074,17.852,,,,,,,,,,,,,
2015/01/15 15:00,15/01/2015 15:00,0.524,0.557,0.066,17.114,,,,,,,,,,,,,
2015/01/15 16:00,15/01/2015 16:00,0.295,0.286,0.055,15.274,,,,,,,,,,,,,
2015/01/15 17:00,15/01/2015 17:00,0.032,0.035,0.013,11.14,,,,,,,,,,,,,
2015/01/15 18:00,15/01/2015 18:00,0,0,0,9.571,,,,,,,,,,,,,
2015/01/15 19:00,15/01/2015 19:00,0,0,0,9.072,,,,,,,,,,,,,
2015/01/15 20:00,15/01/2015 20:00,0,0,0,8.672,,,,,,,,,,,,,
2015/01/15 21:00,15/01/2015 21:00,0,0,0,7.734,,,,,,,,,,,,,
2015/01/15 22:00,15/01/2015 22:00,0,0,0,6.998,,,,,,,,,,,,,
2015/01/15 23:00,15/01/2015 23:00,0,0,0,6.613,,,,,,,,,,,,,
2015/01/16 00:00,16/01/2015 00:00,0,0,0,6.348,,,,,,,,,,,,,
2015/01/16 01:00,16/01/2015 01:00,0,0,0,6.025,,,,,,,,,,,,,
2015/01/16 02:00,16/01/2015 02:00,0,0,0,5.658,,,,,,,,,,,,,
2015/01/16 03:00,16/01/2015 03:00,0,0,0,5.269,,,,,,,,,,,,,
2015/01/16 04:00,16/01/2015 04:00,0,0,0,4.942,,,,,,,,,,,,,
2015/01/16 05:00,16/01/2015 05:00,0,0,0,4.947,,,,,,,,,,,,,
2015/01/16 06:00,16/01/2015 06:00,0,0,0,5.232,,,,,,,,,,,,,
2015/01/16 07:00,16/01/2015 07:00,0.006,0.004,0.011,5.322,,,,,,,,,,,,,
2015/01/16 08:00,16/01/2015 08:00,0.109,0.043,0.088,7.558,,,,,,,,,,,,,
2015/01/16 09:00,16/01/2015 09:00,0.193,0.061,0.161,9.768,,,,,,,,,,,,,
2015/01/16 10:00,16/01/2015 10:00,0.222,0.05,0.204,10.374,,,,,,,,,,,,,
2015/01/16 11:00,16/01/2015 11:00,0.179,0.021,0.186,10.094,,,,,,,,,,,,,
2015/01/16 12:00,16/01/2015 12:00,0.154,0.013,0.167,9.557,,,,,,,,,,,,,
2015/01/16 13:00,16/01/2015 13:00,0.156,0.014,0.168,9.373,,,,,,,,,,,,,
2015/01/16 14:00,16/01/2015 14:00,0.127,0.011,0.14,9.306,,,,,,,,,,,,,
2015/01/16 15:00,16/01/2015 15:00,0.092,0.009,0.105,9.01,,,,,,,,,,,,,
2015/01/16 16:00,16/01/2015 16:00,0.048,0.006,0.06,8.446,,,,,,,,,,,,,
2015/01/16 17:00,16/01/2015 17:00,0.001,0.001,0.006,7.546,,,,,,,,,,,,,
2015/01/16 18:00,16/01/2015 18:00,0,0,0,7.049,,,,,,,,,,,,,
2015/01/16 19:00,16/01/2015 19:00,0,0,0,6.408,,,,,,,,,,,,,
2015/01/16 20:00,16/01/2015 20:00,0,0,0,5.811,,,,,,,,,,,,,
2015/01/16 21:00,16/01/2015 21:00,0,0,0,5.22,,,,,,,,,,,,,
2015/01/16 22:00,16/01/2015 22:00,0,0,0,4.594,,,,,,,,,,,,,
2015/01/16 23:00,16/01/2015 23:00,0,0,0,3.889,,,,,,,,,,,,,
2015/01/17 00:00,17/01/2015 00:00,0,0,0,3.564,,,,,,,,,,,,,
2015/01/17 01:00,17/01/2015 01:00,0,0,0,3.311,,,,,,,,,,,,,
2015/01/17 02:00,17/01/2015 02:00,0,0,0,3.422,,,,,,,,,,,,,
2015/01/17 03:00,17/01/2015 03:00,0,0,0,3.341,,,,,,,,,,,,,
2015/01/17 04:00,17/01/2015 04:00,0,0,0,3.097,,,,,,,,,,,,,
2015/01/17 05:00,17/01/2015 05:00,0,0,0,2.647,,,,,,,,,,,,,
2015/01/17 06:00,17/01/2015 06:00,0,0,0,2.135,,,,,,,,,,,,,
2015/01/17 07:00,17/01/2015 07:00,0.014,0.015,0.011,2.103,,,,,,,,,,,,,
2015/01/17 08:00,17/01/2015 08:00,0.244,0.202,0.068,4.15,,,,,,,,,,,,,
2015/01/17 09:00,17/01/2015 09:00,0.515,0.499,0.079,6.295,,,,,,,,,,,,,
2015/01/17 10:00,17/01/2015 10:00,0.7,0.745,0.076,8.035,,,,,,,,,,,,,
2015/01/17 11:00,17/01/2015 11:00,0.792,0.88,0.078,9.367,,,,,,,,,,,,,
2015/01/17 12:00,17/01/2015 12:00,0.816,0.921,0.08,10.438,,,,,,,,,,,,,
2015/01/17 13:00,17/01/2015 13:00,0.782,0.874,0.08,11.072,,,,,,,,,,,,,
2015/01/17 14:00,17/01/2015 14:00,0.696,0.756,0.074,11.245,,,,,,,,,,,,,
2015/01/17 15:00,17/01/2015 15:00,0.553,0.575,0.064,10.869,,,,,,,,,,,,,
2015/01/17 16:00,17/01/2015 16:00,0.326,0.316,0.051,9.676,,,,,,,,,,,,,
2015/01/17 17:00,17/01/2015 17:00,0.045,0.049,0.014,6.191,,,,,,,,,,,,,
2015/01/17 18:00,17/01/2015 18:00,0,0,0,4.452,,,,,,,,,,,,,
2015/01/17 19:00,17/01/2015 19:00,0,0,0,3.819,,,,,,,,,,,,,
2015/01/17 20:00,17/01/2015 20:00,0,0,0,3.073,,,,,,,,,,,,,
2015/01/17 21:00,17/01/2015 21:00,0,0,0,2.667,,,,,,,,,,,,,
2015/01/17 22:00,17/01/2015 22:00,0,0,0,2.352,,,,,,,,,,,,,
2015/01/17 23:00,17/01/2015 23:00,0,0,0,2.558,,,,,,,,,,,,,
2015/01/18 00:00,18/01/2015 00:00,0,0,0,3.163,,,,,,,,,,,,,
2015/01/18 01:00,18/01/2015 01:00,0,0,0,3.291,,,,,,,,,,,,,
2015/01/18 02:00,18/01/2015 02:00,0,0,0,3.534,,,,,,,,,,,,,
2015/01/18 03:00,18/01/2015 03:00,0,0,0,3.688,,,,,,,,,,,,,
2015/01/18 04:00,18/01/2015 04:00,0,0,0,3.749,,,,,,,,,,,,,
2015/01/18 05:00,18/01/2015 05:00,0,0,0,3.945,,,,,,,,,,,,,
2015/01/18 06:00,18/01/2015 06:00,0,0,0,4.064,,,,,,,,,,,,,
2015/01/18 07:00,18/01/2015 07:00,0,0,0.004,3.877,,,,,,,,,,,,,
2015/01/18 08:00,18/01/2015 08:00,0.048,0.008,0.057,4.963,,,,,,,,,,,,,
2015/01/18 09:00,18/01/2015 09:00,0.175,0.046,0.154,7.167,,,,,,,,,,,,,
2015/01/18 10:00,18/01/2015 10:00,0.251,0.071,0.212,8.66,,,,,,,,,,,,,
2015/01/18 11:00,18/01/2015 11:00,0.304,0.091,0.252,9.742,,,,,,,,,,,,,
2015/01/18 12:00,18/01/2015 12:00,0.317,0.094,0.264,10.33,,,,,,,,,,,,,
2015/01/18 13:00,18/01/2015 13:00,0.31,0.095,0.256,10.924,,,,,,,,,,,,,
2015/01/18 14:00,18/01/2015 14:00,0.262,0.078,0.219,11.158,,,,,,,,,,,,,
2015/01/18 15:00,18/01/2015 15:00,0.198,0.06,0.167,10.831,,,,,,,,,,,,,
2015/01/18 16:00,18/01/2015 16:00,0.073,0.015,0.079,9.942,,,,,,,,,,,,,
2015/01/18 17:00,18/01/2015 17:00,0.001,0.001,0.007,8.99,,,,,,,,,,,,,
2015/01/18 18:00,18/01/2015 18:00,0,0,0,8.751,,,,,,,,,,,,,
2015/01/18 19:00,18/01/2015 19:00,0,0,0,8.668,,,,,,,,,,,,,
2015/01/18 20:00,18/01/2015 20:00,0,0,0,8.731,,,,,,,,,,,,,
2015/01/18 21:00,18/01/2015 21:00,0,0,0,8.754,,,,,,,,,,,,,
2015/01/18 22:00,18/01/2015 22:00,0,0,0,8.524,,,,,,,,,,,,,
2015/01/18 23:00,18/01/2015 23:00,0,0,0,8.156,,,,,,,,,,,,,
2015/01/19 00:00,19/01/2015 00:00,0,0,0,8.111,,,,,,,,,,,,,
2015/01/19 01:00,19/01/2015 01:00,0,0,0,8.226,,,,,,,,,,,,,
2015/01/19 02:00,19/01/2015 02:00,0,0,0,8.173,,,,,,,,,,,,,
2015/01/19 03:00,19/01/2015 03:00,0,0,0,8.051,,,,,,,,,,,,,
2015/01/19 04:00,19/01/2015 04:00,0,0,0,7.636,,,,,,,,,,,,,
2015/01/19 05:00,19/01/2015 05:00,0,0,0,7.249,,,,,,,,,,,,,
2015/01/19 06:00,19/01/2015 06:00,0,0,0,7.358,,,,,,,,,,,,,
2015/01/19 07:00,19/01/2015 07:00,0,0,0.002,7.679,,,,,,,,,,,,,
2015/01/19 08:00,19/01/2015 08:00,0.014,0.002,0.025,8.012,,,,,,,,,,,,,
2015/01/19 09:00,19/01/2015 09:00,0.089,0.012,0.098,7.665,,,,,,,,,,,,,
2015/01/19 10:00,19/01/2015 10:00,0.29,0.113,0.21,7.426,,,,,,,,,,,,,
2015/01/19 11:00,19/01/2015 11:00,0.527,0.384,0.214,8.109,,,,,,,,,,,,,
2015/01/19 12:00,19/01/2015 12:00,0.662,0.601,0.173,8.716,,,,,,,,,,,,,
2015/01/19 13:00,19/01/2015 13:00,0.701,0.689,0.138,9.072,,,,,,,,,,,,,
2015/01/19 14:00,19/01/2015 14:00,0.634,0.617,0.12,9.009,,,,,,,,,,,,,
2015/01/19 15:00,19/01/2015 15:00,0.489,0.449,0.103,8.576,,,,,,,,,,,,,
2015/01/19 16:00,19/01/2015 16:00,0.255,0.206,0.08,7.665,,,,,,,,,,,,,
2015/01/19 17:00,19/01/2015 17:00,0.028,0.026,0.017,5.495,,,,,,,,,,,,,
2015/01/19 18:00,19/01/2015 18:00,0,0,0,3.714,,,,,,,,,,,,,
2015/01/19 19:00,19/01/2015 19:00,0,0,0,3.039,,,,,,,,,,,,,
2015/01/19 20:00,19/01/2015 20:00,0,0,0,2.569,,,,,,,,,,,,,
2015/01/19 21:00,19/01/2015 21:00,0,0,0,2.127,,,,,,,,,,,,,
2015/01/19 22:00,19/01/2015 22:00,0,0,0,1.858,,,,,,,,,,,,,
2015/01/19 23:00,19/01/2015 23:00,0,0,0,1.751,,,,,,,,,,,,,
2015/01/20 00:00,20/01/2015 00:00,0,0,0,1.761,,,,,,,,,,,,,
2015/01/20 01:00,20/01/2015 01:00,0,0,0,1.709,,,,,,,,,,,,,
2015/01/20 02:00,20/01/2015 02:00,0,0,0,1.54,,,,,,,,,,,,,
2015/01/20 03:00,20/01/2015 03:00,0,0,0,0.879,,,,,,,,,,,,,
2015/01/20 04:00,20/01/2015 04:00,0,0,0,0.281,,,,,,,,,,,,,
2015/01/20 05:00,20/01/2015 05:00,0,0,0,-0.299,,,,,,,,,,,,,
2015/01/20 06:00,20/01/2015 06:00,0,0,0,-0.407,,,,,,,,,,,,,
2015/01/20 07:00,20/01/2015 07:00,0.033,0.036,0.012,-0.28,,,,,,,,,,,,,
2015/01/20 08:00,20/01/2015 08:00,0.356,0.338,0.05,2.7,,,,,,,,,,,,,
2015/01/20 09:00,20/01/2015 09:00,0.591,0.61,0.058,5.317,,,,,,,,,,,,,
2015/01/20 10:00,20/01/2015 10:00,0.743,0.817,0.063,7.716,,,,,,,,,,,,,
2015/01/20 11:00,20/01/2015 11:00,0.825,0.939,0.068,9.368,,,,,,,,,,,,,
2015/01/20 12:00,20/01/2015 12:00,0.846,0.978,0.07,10.723,,,,,,,,,,,,,
2015/01/20 13:00,20/01/2015 13:00,0.813,0.933,0.069,11.563,,,,,,,,,,,,,
2015/01/20 14:00,20/01/2015 14:00,0.72,0.8,0.066,11.738,,,,,,,,,,,,,
2015/01/20 15:00,20/01/2015 15:00,0.555,0.58,0.063,11.246,,,,,,,,,,,,,
2015/01/20 16:00,20/01/2015 16:00,0.313,0.298,0.055,10.12,,,,,,,,,,,,,
2015/01/20 17:00,20/01/2015 17:00,0.033,0.033,0.015,7.255,,,,,,,,,,,,,
2015/01/20 18:00,20/01/2015 18:00,0,0,0,6,,,,,,,,,,,,,
2015/01/20 19:00,20/01/2015 19:00,0,0,0,6.009,,,,,,,,,,,,,
2015/01/20 20:00,20/01/2015 20:00,0,0,0,6.529,,,,,,,,,,,,,
2015/01/20 21:00,20/01/2015 21:00,0,0,0,6.733,,,,,,,,,,,,,
2015/01/20 22:00,20/01/2015 22:00,0,0,0,6.912,,,,,,,,,,,,,
2015/01/20 23:00,20/01/2015 23:00,0,0,0,6.737,,,,,,,,,,,,,
2015/01/21 00:00,21/01/2015 00:00,0,0,0,6.296,,,,,,,,,,,,,
2015/01/21 01:00,21/01/2015 01:00,0,0,0,5.993,,,,,,,,,,,,,
2015/01/21 02:00,21/01/2015 02:00,0,0,0,5.739,,,,,,,,,,,,,
2015/01/21 03:00,21/01/2015 03:00,0,0,0,5.494,,,,,,,,,,,,,
2015/01/21 04:00,21/01/2015 04:00,0,0,0,5.297,,,,,,,,,,,,,
2015/01/21 05:00,21/01/2015 05:00,0,0,0,4.998,,,,,,,,,,,,,
2015/01/21 06:00,21/01/2015 06:00,0,0,0,4.523,,,,,,,,,,,,,
2015/01/21 07:00,21/01/2015 07:00,0.003,0.002,0.009,4.347,,,,,,,,,,,,,
2015/01/21 08:00,21/01/2015 08:00,0.089,0.033,0.076,5.257,,,,,,,,,,,,,
2015/01/21 09:00,21/01/2015 09:00,0.259,0.137,0.151,6.242,,,,,,,,,,,,,
2015/01/21 10:00,21/01/2015 10:00,0.455,0.333,0.176,7.262,,,,,,,,,,,,,
2015/01/21 11:00,21/01/2015 11:00,0.701,0.693,0.13,8.313,,,,,,,,,,,,,
2015/01/21 12:00,21/01/2015 12:00,0.773,0.819,0.11,9.036,,,,,,,,,,,,,
2015/01/21 13:00,21/01/2015 13:00,0.767,0.823,0.099,9.499,,,,,,,,,,,,,
2015/01/21 14:00,21/01/2015 14:00,0.695,0.735,0.087,9.55,,,,,,,,,,,,,
2015/01/21 15:00,21/01/2015 15:00,0.538,0.537,0.078,9.121,,,,,,,,,,,,,
2015/01/21 16:00,21/01/2015 16:00,0.31,0.283,0.063,8.216,,,,,,,,,,,,,
2015/01/21 17:00,21/01/2015 17:00,0.036,0.036,0.017,5.975,,,,,,,,,,,,,
2015/01/21 18:00,21/01/2015 18:00,0,0,0,5.063,,,,,,,,,,,,,
2015/01/21 19:00,21/01/2015 19:00,0,0,0,4.947,,,,,,,,,,,,,
2015/01/21 20:00,21/01/2015 20:00,0,0,0,4.676,,,,,,,,,,,,,
2015/01/21 21:00,21/01/2015 21:00,0,0,0,4.276,,,,,,,,,,,,,
2015/01/21 22:00,21/01/2015 22:00,0,0,0,3.753,,,,,,,,,,,,,
2015/01/21 23:00,21/01/2015 23:00,0,0,0,3.209,,,,,,,,,,,,,
2015/01/22 00:00,22/01/2015 00:00,0,0,0,2.749,,,,,,,,,,,,,
2015/01/22 01:00,22/01/2015 01:00,0,0,0,2.537,,,,,,,,,,,,,
2015/01/22 02:00,22/01/2015 02:00,0,0,0,2.543,,,,,,,,,,,,,
2015/01/22 03:00,22/01/2015 03:00,0,0,0,2.532,,,,,,,,,,,,,
2015/01/22 04:00,22/01/2015 04:00,0,0,0,2.597,,,,,,,,,,,,,
2015/01/22 05:00,22/01/2015 05:00,0,0,0,2.574,,,,,,,,,,,,,
2015/01/22 06:00,22/01/2015 06:00,0,0,0,2.615,,,,,,,,,,,,,
2015/01/22 07:00,22/01/2015 07:00,0.011,0.009,0.014,2.821,,,,,,,,,,,,,
2015/01/22 08:00,22/01/2015 08:00,0.147,0.08,0.089,5.007,,,,,,,,,,,,,
2015/01/22 09:00,22/01/2015 09:00,0.297,0.176,0.154,6.981,,,,,,,,,,,,,
2015/01/22 10:00,22/01/2015 10:00,0.426,0.287,0.191,8.603,,,,,,,,,,,,,
2015/01/22 11:00,22/01/2015 11:00,0.638,0.58,0.167,10.077,,,,,,,,,,,,,
2015/01/22 12:00,22/01/2015 12:00,0.63,0.557,0.182,10.861,,,,,,,,,,,,,
2015/01/22 13:00,22/01/2015 13:00,0.565,0.462,0.194,11.092,,,,,,,,,,,,,
2015/01/22 14:00,22/01/2015 14:00,0.477,0.363,0.181,10.998,,,,,,,,,,,,,
2015/01/22 15:00,22/01/2015 15:00,0.342,0.236,0.151,10.515,,,,,,,,,,,,,
2015/01/22 16:00,22/01/2015 16:00,0.16,0.09,0.096,9.535,,,,,,,,,,,,,
2015/01/22 17:00,22/01/2015 17:00,0.011,0.008,0.015,7.918,,,,,,,,,,,,,
2015/01/22 18:00,22/01/2015 18:00,0,0,0,6.567,,,,,,,,,,,,,
2015/01/22 19:00,22/01/2015 19:00,0,0,0,5.795,,,,,,,,,,,,,
2015/01/22 20:00,22/01/2015 20:00,0,0,0,5.242,,,,,,,,,,,,,
2015/01/22 21:00,22/01/2015 21:00,0,0,0,4.978,,,,,,,,,,,,,
2015/01/22 22:00,22/01/2015 22:00,0,0,0,4.829,,,,,,,,,,,,,
2015/01/22 23:00,22/01/2015 23:00,0,0,0,4.609,,,,,,,,,,,,,
2015/01/23 00:00,23/01/2015 00:00,0,0,0,4.481,,,,,,,,,,,,,
2015/01/23 01:00,23/01/2015 01:00,0,0,0,4.37,,,,,,,,,,,,,
2015/01/23 02:00,23/01/2015 02:00,0,0,0,4.212,,,,,,,,,,,,,
2015/01/23 03:00,23/01/2015 03:00,0,0,0,3.993,,,,,,,,,,,,,
2015/01/23 04:00,23/01/2015 04:00,0,0,0,3.715,,,,,,,,,,,,,
2015/01/23 05:00,23/01/2015 05:00,0,0,0,3.429,,,,,,,,,,,,,
2015/01/23 06:00,23/01/2015 06:00,0,0,0,3.167,,,,,,,,,,,,,
2015/01/23 07:00,23/01/2015 07:00,0.028,0.028,0.014,3.204,,,,,,,,,,,,,
2015/01/23 08:00,23/01/2015 08:00,0.305,0.276,0.062,6.344,,,,,,,,,,,,,
2015/01/23 09:00,23/01/2015 09:00,0.529,0.527,0.075,8.843,,,,,,,,,,,,,
2015/01/23 10:00,23/01/2015 10:00,0.701,0.762,0.075,11.203,,,,,,,,,,,,,
2015/01/23 11:00,23/01/2015 11:00,0.791,0.903,0.076,13.187,,,,,,,,,,,,,
2015/01/23 12:00,23/01/2015 12:00,0.813,0.942,0.078,14.418,,,,,,,,,,,,,
2015/01/23 13:00,23/01/2015 13:00,0.782,0.899,0.077,14.957,,,,,,,,,,,,,
2015/01/23 14:00,23/01/2015 14:00,0.697,0.777,0.072,14.887,,,,,,,,,,,,,
2015/01/23 15:00,23/01/2015 15:00,0.55,0.582,0.065,14.203,,,,,,,,,,,,,
2015/01/23 16:00,23/01/2015 16:00,0.327,0.321,0.053,12.798,,,,,,,,,,,,,
2015/01/23 17:00,23/01/2015 17:00,0.058,0.061,0.016,9.52,,,,,,,,,,,,,
2015/01/23 18:00,23/01/2015 18:00,0,0,0,7.239,,,,,,,,,,,,,
2015/01/23 19:00,23/01/2015 19:00,0,0,0,6.521,,,,,,,,,,,,,
2015/01/23 20:00,23/01/2015 20:00,0,0,0,5.759,,,,,,,,,,,,,
2015/01/23 21:00,23/01/2015 21:00,0,0,0,5.112,,,,,,,,,,,,,
2015/01/23 22:00,23/01/2015 22:00,0,0,0,4.537,,,,,,,,,,,,,
2015/01/23 23:00,23/01/2015 23:00,0,0,0,4.247,,,,,,,,,,,,,
2015/01/24 00:00,24/01/2015 00:00,0,0,0,4.087,,,,,,,,,,,,,
2015/01/24 01:00,24/01/2015 01:00,0,0,0,3.939,,,,,,,,,,,,,
2015/01/24 02:00,24/01/2015 02:00,0,0,0,3.708,,,,,,,,,,,,,
2015/01/24 03:00,24/01/2015 03:00,0,0,0,3.559,,,,,,,,,,,,,
2015/01/24 04:00,24/01/2015 04:00,0,0,0,3.845,,,,,,,,,,,,,
2015/01/24 05:00,24/01/2015 05:00,0,0,0,4.022,,,,,,,,,,,,,
2015/01/24 06:00,24/01/2015 06:00,0,0,0,3.98,,,,,,,,,,,,,
2015/01/24 07:00,24/01/2015 07:00,0.043,0.047,0.013,4.114,,,,,,,,,,,,,
2015/01/24 08:00,24/01/2015 08:00,0.36,0.35,0.05,6.982,,,,,,,,,,,,,
2015/01/24 09:00,24/01/2015 09:00,0.579,0.608,0.059,9.656,,,,,,,,,,,,,
2015/01/24 10:00,24/01/2015 10:00,0.729,0.816,0.064,11.97,,,,,,,,,,,,,
