datetime,data,type_id
2022/03/10 11:44:00,758.832667,1
2022/03/10 11:46:00,316.649312,1
2022/03/10 11:48:00,310.083857,1
2022/03/10 11:50:00,484.068399,1
2022/03/10 11:52:00,311.068675,1
2022/03/10 11:54:00,444.675673,1
2022/03/10 11:56:00,245.414131,1
2022/03/10 11:58:00,256.247131,1
2022/03/10 12:00:00,758.504394,1
2022/03/10 12:02:00,411.191855,1
2022/03/10 12:04:00,214.556495,1
2022/03/10 12:06:00,285.13513,1
2022/03/10 12:08:00,708.606941,1
2022/03/10 12:10:00,312.381766,1
2022/03/10 12:12:00,597.979034,1
2022/03/10 12:14:00,666.588032,1
2022/03/10 12:16:00,605.529306,1
2022/03/10 12:18:00,614.720942,1
2022/03/10 12:20:00,605.857579,1
2022/03/10 12:22:00,602.903124,1
2022/03/10 12:24:00,623.256033,1
2022/03/10 12:26:00,673.153487,1
2022/03/10 12:28:00,232.611495,1
2022/03/10 12:30:00,281.524131,1
2022/03/10 12:32:00,354.400675,1
2022/03/10 12:34:00,218.495768,1
2022/03/10 12:36:00,226.046041,1
2022/03/10 12:38:00,282.837221,1
2022/03/10 12:40:00,325.840948,1
2022/03/10 12:42:00,686.284396,1
2022/03/10 12:44:00,190.592587,1
2022/03/10 12:46:00,690.880214,1
2022/03/10 12:48:00,733.555667,1
2022/03/10 12:50:00,473.2354,1
2022/03/10 12:52:00,715.172395,1
2022/03/10 12:54:00,189.936041,1
2022/03/10 12:56:00,658.381214,1
2022/03/10 12:58:00,179.103042,1
2022/03/10 13:00:00,225.717768,1
2022/03/10 13:02:00,354.400675,1
2022/03/10 13:04:00,307.785948,1
2022/03/10 13:06:00,622.599488,1
2022/03/10 13:08:00,182.385769,1
2022/03/10 13:10:00,588.459125,1
2022/03/10 13:12:00,594.368034,1
2022/03/10 13:14:00,592.72667,1
2022/03/10 13:16:00,565.151761,1
2022/03/10 13:18:00,594.039761,1
2022/03/10 13:20:00,575.984761,1
2022/03/10 13:22:00,320.588584,1
2022/03/10 13:24:00,564.495216,1
2022/03/10 13:26:00,194.860132,1
2022/03/10 13:28:00,229.000495,1
2022/03/10 13:30:00,648.533033,1
2022/03/10 13:32:00,262.812585,1
2022/03/10 13:34:00,260.842949,1
2022/03/10 13:36:00,266.751858,1
2022/03/10 13:38:00,303.846676,1
2022/03/10 13:40:00,360.309584,1
2022/03/10 13:42:00,174.178951,1
2022/03/10 13:44:00,205.693132,1
2022/03/10 13:46:00,637.37176,1
2022/03/10 13:48:00,300.892221,1
2022/03/10 13:50:00,196.829768,1
2022/03/10 13:52:00,191.249132,1
2022/03/10 13:54:00,209.304132,1
2022/03/10 13:56:00,200.769041,1
2022/03/10 13:58:00,164.659042,1
2022/03/10 14:00:00,171.552769,1
2022/03/10 14:02:00,185.996769,1
