time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing
2015/11/01 17:00,01/11/2015 17:00,0,0,0,10.023,0
2015/11/01 18:00,01/11/2015 18:00,0,0,0,9.065,0
2015/11/01 19:00,01/11/2015 19:00,0,0,0,8.246,0
2015/11/01 20:00,01/11/2015 20:00,0,0,0,7.503,0
2015/11/01 21:00,01/11/2015 21:00,0,0,0,7.221,0
2015/11/01 22:00,01/11/2015 22:00,0,0,0,6.941,0
2015/11/01 23:00,01/11/2015 23:00,0,0,0,6.697,0
2015/11/02 00:00,02/11/2015 00:00,0,0,0,6.528,0
2015/11/02 01:00,02/11/2015 01:00,0,0,0,6.413,0
2015/11/02 02:00,02/11/2015 02:00,0,0,0,6.52,0
2015/11/02 03:00,02/11/2015 03:00,0,0,0,7.025,0
2015/11/02 04:00,02/11/2015 04:00,0,0,0,7.167,0
2015/11/02 05:00,02/11/2015 05:00,0,0,0,6.92,0
2015/11/02 06:00,02/11/2015 06:00,0,0,0,6.612,0
2015/11/02 07:00,02/11/2015 07:00,0,0,0.001,6.331,0
2015/11/02 08:00,02/11/2015 08:00,0.041,0.016,0.043,6.322,0
2015/11/02 09:00,02/11/2015 09:00,0.052,0.002,0.069,6.618,0
2015/11/02 10:00,02/11/2015 10:00,0.079,0.001,0.1,7.21,0
2015/11/02 11:00,02/11/2015 11:00,0.084,0,0.107,8.09,0
2015/11/02 12:00,02/11/2015 12:00,0.092,0.001,0.114,8.986,0
2015/11/02 13:00,02/11/2015 13:00,0.084,0.001,0.106,9.65,0
2015/11/02 14:00,02/11/2015 14:00,0.068,0.003,0.087,10.242,0
2015/11/02 15:00,02/11/2015 15:00,0.071,0.024,0.069,10.351,0
2015/11/02 16:00,02/11/2015 16:00,0.008,0.005,0.014,8.333,0
2015/11/02 17:00,02/11/2015 17:00,0,0,0,6.727,0
2015/11/02 18:00,02/11/2015 18:00,0,0,0,6.445,0
2015/11/02 19:00,02/11/2015 19:00,0,0,0,6.604,0
2015/11/02 20:00,02/11/2015 20:00,0,0,0,6.926,0
2015/11/02 21:00,02/11/2015 21:00,0,0,0,7.045,0
2015/11/02 22:00,02/11/2015 22:00,0,0,0,6.954,0
2015/11/02 23:00,02/11/2015 23:00,0,0,0,6.919,0
2015/11/03 00:00,03/11/2015 00:00,0,0,0,6.941,0
2015/11/03 01:00,03/11/2015 01:00,0,0,0,6.938,0
2015/11/03 02:00,03/11/2015 02:00,0,0,0,6.68,0
2015/11/03 03:00,03/11/2015 03:00,0,0,0,6.401,0
2015/11/03 04:00,03/11/2015 04:00,0,0,0,6.227,0
2015/11/03 05:00,03/11/2015 05:00,0,0,0,6.201,0
2015/11/03 06:00,03/11/2015 06:00,0,0,0,6.26,0
2015/11/03 07:00,03/11/2015 07:00,0,0,0.001,6.352,0
2015/11/03 08:00,03/11/2015 08:00,0.026,0.006,0.036,6.704,0
2015/11/03 09:00,03/11/2015 09:00,0.071,0.012,0.079,7.391,0
2015/11/03 10:00,03/11/2015 10:00,0.145,0.041,0.129,8.276,0
2015/11/03 11:00,03/11/2015 11:00,0.123,0.032,0.116,9.059,0
2015/11/03 12:00,03/11/2015 12:00,0.034,0,0.052,9.946,0
2015/11/03 13:00,03/11/2015 13:00,0.059,0.008,0.072,10.481,0
2015/11/03 14:00,03/11/2015 14:00,0.04,0.007,0.052,10.475,0
2015/11/03 15:00,03/11/2015 15:00,0.022,0.003,0.035,10.148,0
2015/11/03 16:00,03/11/2015 16:00,0.003,0.002,0.011,9.692,0
2015/11/03 17:00,03/11/2015 17:00,0,0,0,9.551,0
2015/11/03 18:00,03/11/2015 18:00,0,0,0,9.614,0
2015/11/03 19:00,03/11/2015 19:00,0,0,0,9.542,0
2015/11/03 20:00,03/11/2015 20:00,0,0,0,9.357,0
2015/11/03 21:00,03/11/2015 21:00,0,0,0,9.314,0
2015/11/03 22:00,03/11/2015 22:00,0,0,0,9.221,0
2015/11/03 23:00,03/11/2015 23:00,0,0,0,8.739,0
2015/11/04 00:00,04/11/2015 00:00,0,0,0,8.257,0
2015/11/04 01:00,04/11/2015 01:00,0,0,0,8.144,0
2015/11/04 02:00,04/11/2015 02:00,0,0,0,8.221,0
2015/11/04 03:00,04/11/2015 03:00,0,0,0,8.31,0
2015/11/04 04:00,04/11/2015 04:00,0,0,0,8.405,0
2015/11/04 05:00,04/11/2015 05:00,0,0,0,8.551,0
2015/11/04 06:00,04/11/2015 06:00,0,0,0,8.57,0
2015/11/04 07:00,04/11/2015 07:00,0,0,0.001,8.628,0
2015/11/04 08:00,04/11/2015 08:00,0.005,0.001,0.014,9.57,0
2015/11/04 09:00,04/11/2015 09:00,0.008,0,0.019,10.582,0
2015/11/04 10:00,04/11/2015 10:00,0.071,0.015,0.078,11.458,0
2015/11/04 11:00,04/11/2015 11:00,0.12,0.018,0.128,12.172,0
2015/11/04 12:00,04/11/2015 12:00,0.122,0.024,0.124,13.042,0
2015/11/04 13:00,04/11/2015 13:00,0.112,0.018,0.12,13.593,0
2015/11/04 14:00,04/11/2015 14:00,0.052,0.003,0.071,13.65,0
2015/11/04 15:00,04/11/2015 15:00,0.007,0,0.018,12.998,0
2015/11/04 16:00,04/11/2015 16:00,0.001,0,0.007,10.912,0
2015/11/04 17:00,04/11/2015 17:00,0,0,0,9.794,0
2015/11/04 18:00,04/11/2015 18:00,0,0,0,9.716,0
2015/11/04 19:00,04/11/2015 19:00,0,0,0,9.741,0
2015/11/04 20:00,04/11/2015 20:00,0,0,0,9.666,0
2015/11/04 21:00,04/11/2015 21:00,0,0,0,9.464,0
2015/11/04 22:00,04/11/2015 22:00,0,0,0,9.337,0
2015/11/04 23:00,04/11/2015 23:00,0,0,0,9.329,0
2015/11/05 00:00,05/11/2015 00:00,0,0,0,9.369,0
2015/11/05 01:00,05/11/2015 01:00,0,0,0,9.553,0
2015/11/05 02:00,05/11/2015 02:00,0,0,0,9.986,0
2015/11/05 03:00,05/11/2015 03:00,0,0,0,10.45,0
2015/11/05 04:00,05/11/2015 04:00,0,0,0,10.833,0
2015/11/05 05:00,05/11/2015 05:00,0,0,0,11.374,0
2015/11/05 06:00,05/11/2015 06:00,0,0,0,11.782,0
2015/11/05 07:00,05/11/2015 07:00,0,0,0.001,12.108,0
2015/11/05 08:00,05/11/2015 08:00,0.002,0,0.01,12.7,0
2015/11/05 09:00,05/11/2015 09:00,0.02,0,0.036,13.614,0
2015/11/05 10:00,05/11/2015 10:00,0.052,0,0.073,14.493,0
2015/11/05 11:00,05/11/2015 11:00,0.057,0.001,0.079,14.895,0
2015/11/05 12:00,05/11/2015 12:00,0.028,0,0.046,14.775,0
2015/11/05 13:00,05/11/2015 13:00,0.027,0,0.044,14.557,0
2015/11/05 14:00,05/11/2015 14:00,0.018,0,0.033,14.291,0
2015/11/05 15:00,05/11/2015 15:00,0.01,0.001,0.021,13.901,0
2015/11/05 16:00,05/11/2015 16:00,0.001,0.001,0.007,13.406,0
2015/11/05 17:00,05/11/2015 17:00,0,0,0,13.279,0
2015/11/05 18:00,05/11/2015 18:00,0,0,0,13.435,0
2015/11/05 19:00,05/11/2015 19:00,0,0,0,13.551,0
2015/11/05 20:00,05/11/2015 20:00,0,0,0,13.48,0
2015/11/05 21:00,05/11/2015 21:00,0,0,0,13.226,0
2015/11/05 22:00,05/11/2015 22:00,0,0,0,12.826,0
2015/11/05 23:00,05/11/2015 23:00,0,0,0,12.528,0
2015/11/06 00:00,06/11/2015 00:00,0,0,0,11.895,0
2015/11/06 01:00,06/11/2015 01:00,0,0,0,11.672,0
2015/11/06 02:00,06/11/2015 02:00,0,0,0,11.706,0
2015/11/06 03:00,06/11/2015 03:00,0,0,0,11.411,0
2015/11/06 04:00,06/11/2015 04:00,0,0,0,11.722,0
2015/11/06 05:00,06/11/2015 05:00,0,0,0,12.175,0
2015/11/06 06:00,06/11/2015 06:00,0,0,0,12.468,0
2015/11/06 07:00,06/11/2015 07:00,0,0,0.001,12.608,0
2015/11/06 08:00,06/11/2015 08:00,0.025,0.016,0.025,12.708,0
2015/11/06 09:00,06/11/2015 09:00,0.043,0.021,0.042,12.995,0
2015/11/06 10:00,06/11/2015 10:00,0.023,0,0.04,13.876,0
2015/11/06 11:00,06/11/2015 11:00,0.028,0,0.046,15.055,0
2015/11/06 12:00,06/11/2015 12:00,0.022,0,0.039,16.236,0
2015/11/06 13:00,06/11/2015 13:00,0.02,0,0.036,17.109,0
2015/11/06 14:00,06/11/2015 14:00,0.054,0.008,0.069,17.588,0
2015/11/06 15:00,06/11/2015 15:00,0.024,0.003,0.038,17.355,0
2015/11/06 16:00,06/11/2015 16:00,0,0,0.002,16.346,0
2015/11/06 17:00,06/11/2015 17:00,0,0,0,15.437,0
2015/11/06 18:00,06/11/2015 18:00,0,0,0,14.722,0
2015/11/06 19:00,06/11/2015 19:00,0,0,0,14.16,0
2015/11/06 20:00,06/11/2015 20:00,0,0,0,13.561,0
2015/11/06 21:00,06/11/2015 21:00,0,0,0,12.743,0
2015/11/06 22:00,06/11/2015 22:00,0,0,0,12.088,0
2015/11/06 23:00,06/11/2015 23:00,0,0,0,11.768,0
2015/11/07 00:00,07/11/2015 00:00,0,0,0,11.295,0
2015/11/07 01:00,07/11/2015 01:00,0,0,0,10.869,0
2015/11/07 02:00,07/11/2015 02:00,0,0,0,10.361,0
2015/11/07 03:00,07/11/2015 03:00,0,0,0,9.686,0
2015/11/07 04:00,07/11/2015 04:00,0,0,0,10.835,0
2015/11/07 05:00,07/11/2015 05:00,0,0,0,12.104,0
2015/11/07 06:00,07/11/2015 06:00,0,0,0,13.327,0
2015/11/07 07:00,07/11/2015 07:00,0,0,0.001,14.262,0
2015/11/07 08:00,07/11/2015 08:00,0.028,0.011,0.035,15.167,0
2015/11/07 09:00,07/11/2015 09:00,0.03,0.004,0.044,16.037,0
2015/11/07 10:00,07/11/2015 10:00,0.034,0,0.053,16.496,0
2015/11/07 11:00,07/11/2015 11:00,0.035,0,0.054,16.745,0
2015/11/07 12:00,07/11/2015 12:00,0.239,0.127,0.152,16.648,0
2015/11/07 13:00,07/11/2015 13:00,0.193,0.104,0.124,15.964,0
2015/11/07 14:00,07/11/2015 14:00,0.134,0.073,0.091,15.246,0
2015/11/07 15:00,07/11/2015 15:00,0.115,0.073,0.069,14.521,0
2015/11/07 16:00,07/11/2015 16:00,0.016,0.02,0.011,13.192,0
2015/11/07 17:00,07/11/2015 17:00,0,0,0,12.032,0
2015/11/07 18:00,07/11/2015 18:00,0,0,0,11.185,0
2015/11/07 19:00,07/11/2015 19:00,0,0,0,10.036,0
2015/11/07 20:00,07/11/2015 20:00,0,0,0,8.944,0
2015/11/07 21:00,07/11/2015 21:00,0,0,0,8.28,0
2015/11/07 22:00,07/11/2015 22:00,0,0,0,7.98,0
2015/11/07 23:00,07/11/2015 23:00,0,0,0,7.903,0
2015/11/08 00:00,08/11/2015 00:00,0,0,0,7.636,0
2015/11/08 01:00,08/11/2015 01:00,0,0,0,7.388,0
2015/11/08 02:00,08/11/2015 02:00,0,0,0,7.698,0
2015/11/08 03:00,08/11/2015 03:00,0,0,0,8.291,0
2015/11/08 04:00,08/11/2015 04:00,0,0,0,8.314,0
2015/11/08 05:00,08/11/2015 05:00,0,0,0,8.258,0
2015/11/08 06:00,08/11/2015 06:00,0,0,0,8.237,0
2015/11/08 07:00,08/11/2015 07:00,0,0,0.001,8.525,0
2015/11/08 08:00,08/11/2015 08:00,0.004,0,0.013,9.509,0
2015/11/08 09:00,08/11/2015 09:00,0.062,0.012,0.072,10.934,0
2015/11/08 10:00,08/11/2015 10:00,0.093,0.008,0.11,12.37,0
2015/11/08 11:00,08/11/2015 11:00,0.096,0.005,0.117,13.479,0
2015/11/08 12:00,08/11/2015 12:00,0.092,0.004,0.113,14.531,0
2015/11/08 13:00,08/11/2015 13:00,0.044,0.001,0.063,15.434,0
2015/11/08 14:00,08/11/2015 14:00,0.022,0,0.039,15.775,0
2015/11/08 15:00,08/11/2015 15:00,0.011,0,0.024,15.596,0
2015/11/08 16:00,08/11/2015 16:00,0,0,0.004,15.433,0
2015/11/08 17:00,08/11/2015 17:00,0,0,0,15.343,0
2015/11/08 18:00,08/11/2015 18:00,0,0,0,14.872,0
2015/11/08 19:00,08/11/2015 19:00,0,0,0,13.715,0
2015/11/08 20:00,08/11/2015 20:00,0,0,0,12.319,0
2015/11/08 21:00,08/11/2015 21:00,0,0,0,11.158,0
2015/11/08 22:00,08/11/2015 22:00,0,0,0,10.173,0
2015/11/08 23:00,08/11/2015 23:00,0,0,0,8.917,0
2015/11/09 00:00,09/11/2015 00:00,0,0,0,7.655,0
2015/11/09 01:00,09/11/2015 01:00,0,0,0,7.403,0
2015/11/09 02:00,09/11/2015 02:00,0,0,0,7.563,0
2015/11/09 03:00,09/11/2015 03:00,0,0,0,7.612,0
2015/11/09 04:00,09/11/2015 04:00,0,0,0,7.644,0
2015/11/09 05:00,09/11/2015 05:00,0,0,0,7.954,0
2015/11/09 06:00,09/11/2015 06:00,0,0,0,8.368,0
2015/11/09 07:00,09/11/2015 07:00,0,0,0,8.867,0
2015/11/09 08:00,09/11/2015 08:00,0.009,0.001,0.02,9.541,0
2015/11/09 09:00,09/11/2015 09:00,0.036,0.001,0.053,10.398,0
2015/11/09 10:00,09/11/2015 10:00,0.02,0,0.036,11.242,0
2015/11/09 11:00,09/11/2015 11:00,0.033,0,0.051,12.298,0
2015/11/09 12:00,09/11/2015 12:00,0.055,0.002,0.075,13.543,0
2015/11/09 13:00,09/11/2015 13:00,0.036,0.002,0.054,14.085,0
2015/11/09 14:00,09/11/2015 14:00,0.021,0.001,0.037,14.282,0
2015/11/09 15:00,09/11/2015 15:00,0.022,0.002,0.036,14.058,0
2015/11/09 16:00,09/11/2015 16:00,0,0,0.003,13.747,0
2015/11/09 17:00,09/11/2015 17:00,0,0,0,13.684,0
2015/11/09 18:00,09/11/2015 18:00,0,0,0,13.746,0
2015/11/09 19:00,09/11/2015 19:00,0,0,0,13.83,0
2015/11/09 20:00,09/11/2015 20:00,0,0,0,13.844,0
2015/11/09 21:00,09/11/2015 21:00,0,0,0,13.861,0
2015/11/09 22:00,09/11/2015 22:00,0,0,0,13.903,0
2015/11/09 23:00,09/11/2015 23:00,0,0,0,13.87,0
2015/11/10 00:00,10/11/2015 00:00,0,0,0,13.818,0
2015/11/10 01:00,10/11/2015 01:00,0,0,0,13.826,0
2015/11/10 02:00,10/11/2015 02:00,0,0,0,14.008,0
2015/11/10 03:00,10/11/2015 03:00,0,0,0,14.184,0
2015/11/10 04:00,10/11/2015 04:00,0,0,0,14.194,0
2015/11/10 05:00,10/11/2015 05:00,0,0,0,14.103,0
2015/11/10 06:00,10/11/2015 06:00,0,0,0,14.022,0
2015/11/10 07:00,10/11/2015 07:00,0,0,0,14.044,0
2015/11/10 08:00,10/11/2015 08:00,0.06,0.053,0.03,14.414,0
2015/11/10 09:00,10/11/2015 09:00,0.078,0.034,0.069,15.166,0
2015/11/10 10:00,10/11/2015 10:00,0.053,0.004,0.07,15.979,0
2015/11/10 11:00,10/11/2015 11:00,0.16,0.092,0.1,16.805,0
2015/11/10 12:00,10/11/2015 12:00,0.203,0.092,0.147,17.397,0
2015/11/10 13:00,10/11/2015 13:00,0.235,0.141,0.134,17.513,0
2015/11/10 14:00,10/11/2015 14:00,0.202,0.131,0.108,17.133,0
2015/11/10 15:00,10/11/2015 15:00,0.125,0.087,0.067,16.329,0
2015/11/10 16:00,10/11/2015 16:00,0.002,0.003,0.007,15.369,0
2015/11/10 17:00,10/11/2015 17:00,0,0,0,14.748,0
2015/11/10 18:00,10/11/2015 18:00,0,0,0,14.338,0
2015/11/10 19:00,10/11/2015 19:00,0,0,0,13.97,0
2015/11/10 20:00,10/11/2015 20:00,0,0,0,13.619,0
2015/11/10 21:00,10/11/2015 21:00,0,0,0,13.328,0
2015/11/10 22:00,10/11/2015 22:00,0,0,0,13.142,0
2015/11/10 23:00,10/11/2015 23:00,0,0,0,13.026,0
2015/11/11 00:00,11/11/2015 00:00,0,0,0,12.996,0
2015/11/11 01:00,11/11/2015 01:00,0,0,0,13.092,0
2015/11/11 02:00,11/11/2015 02:00,0,0,0,13.174,0
2015/11/11 03:00,11/11/2015 03:00,0,0,0,13.274,0
2015/11/11 04:00,11/11/2015 04:00,0,0,0,13.252,0
2015/11/11 05:00,11/11/2015 05:00,0,0,0,13.228,0
2015/11/11 06:00,11/11/2015 06:00,0,0,0,13.166,0
2015/11/11 07:00,11/11/2015 07:00,0,0,0,12.975,0
2015/11/11 08:00,11/11/2015 08:00,0.092,0.093,0.024,13.173,0
2015/11/11 09:00,11/11/2015 09:00,0.159,0.114,0.074,13.528,0
2015/11/11 10:00,11/11/2015 10:00,0.356,0.318,0.088,14.021,0
2015/11/11 11:00,11/11/2015 11:00,0.141,0.044,0.127,14.379,0
2015/11/11 12:00,11/11/2015 12:00,0.051,0.003,0.07,14.65,0
2015/11/11 13:00,11/11/2015 13:00,0.079,0.009,0.094,14.791,0
2015/11/11 14:00,11/11/2015 14:00,0.05,0.009,0.063,14.681,0
2015/11/11 15:00,11/11/2015 15:00,0.057,0.033,0.045,14.325,0
2015/11/11 16:00,11/11/2015 16:00,0.015,0.02,0.01,13.909,0
2015/11/11 17:00,11/11/2015 17:00,0,0,0,13.595,0
2015/11/11 18:00,11/11/2015 18:00,0,0,0,13.173,0
2015/11/11 19:00,11/11/2015 19:00,0,0,0,12.459,0
2015/11/11 20:00,11/11/2015 20:00,0,0,0,11.563,0
2015/11/11 21:00,11/11/2015 21:00,0,0,0,10.613,0
2015/11/11 22:00,11/11/2015 22:00,0,0,0,9.811,0
2015/11/11 23:00,11/11/2015 23:00,0,0,0,9.011,0
2015/11/12 00:00,12/11/2015 00:00,0,0,0,8.315,0
2015/11/12 01:00,12/11/2015 01:00,0,0,0,7.78,0
2015/11/12 02:00,12/11/2015 02:00,0,0,0,7.257,0
2015/11/12 03:00,12/11/2015 03:00,0,0,0,6.875,0
2015/11/12 04:00,12/11/2015 04:00,0,0,0,6.7,0
2015/11/12 05:00,12/11/2015 05:00,0,0,0,6.943,0
2015/11/12 06:00,12/11/2015 06:00,0,0,0,7.259,0
2015/11/12 07:00,12/11/2015 07:00,0,0,0,7.557,0
2015/11/12 08:00,12/11/2015 08:00,0.1,0.094,0.029,8.114,0
2015/11/12 09:00,12/11/2015 09:00,0.308,0.281,0.064,9.063,0
2015/11/12 10:00,12/11/2015 10:00,0.491,0.475,0.079,10.338,0
2015/11/12 11:00,12/11/2015 11:00,0.545,0.525,0.1,12.134,0
2015/11/12 12:00,12/11/2015 12:00,0.212,0.109,0.138,13.955,0
2015/11/12 13:00,12/11/2015 13:00,0.056,0.002,0.076,14.674,0
2015/11/12 14:00,12/11/2015 14:00,0.024,0,0.041,14.567,0
2015/11/12 15:00,12/11/2015 15:00,0.024,0.004,0.036,14.117,0
2015/11/12 16:00,12/11/2015 16:00,0,0,0.002,13.655,0
2015/11/12 17:00,12/11/2015 17:00,0,0,0,13.43,0
2015/11/12 18:00,12/11/2015 18:00,0,0,0,13.337,0
2015/11/12 19:00,12/11/2015 19:00,0,0,0,13.322,0
2015/11/12 20:00,12/11/2015 20:00,0,0,0,13.144,0
2015/11/12 21:00,12/11/2015 21:00,0,0,0,12.665,0
2015/11/12 22:00,12/11/2015 22:00,0,0,0,11.809,0
2015/11/12 23:00,12/11/2015 23:00,0,0,0,10.644,0
2015/11/13 00:00,13/11/2015 00:00,0,0,0,9.621,0
2015/11/13 01:00,13/11/2015 01:00,0,0,0,8.811,0
2015/11/13 02:00,13/11/2015 02:00,0,0,0,8.091,0
2015/11/13 03:00,13/11/2015 03:00,0,0,0,7.486,0
2015/11/13 04:00,13/11/2015 04:00,0,0,0,7.031,0
2015/11/13 05:00,13/11/2015 05:00,0,0,0,6.908,0
2015/11/13 06:00,13/11/2015 06:00,0,0,0,7.066,0
2015/11/13 07:00,13/11/2015 07:00,0,0,0,7.231,0
2015/11/13 08:00,13/11/2015 08:00,0.009,0.005,0.015,7.529,0
2015/11/13 09:00,13/11/2015 09:00,0.137,0.114,0.048,8.008,0
2015/11/13 10:00,13/11/2015 10:00,0.467,0.446,0.075,8.273,0
2015/11/13 11:00,13/11/2015 11:00,0.526,0.489,0.102,8.218,0
2015/11/13 12:00,13/11/2015 12:00,0.55,0.507,0.113,8.361,0
2015/11/13 13:00,13/11/2015 13:00,0.469,0.408,0.118,8.514,0
2015/11/13 14:00,13/11/2015 14:00,0.177,0.145,0.059,8.286,0
2015/11/13 15:00,13/11/2015 15:00,0.19,0.155,0.063,7.646,0
2015/11/13 16:00,13/11/2015 16:00,0.005,0.008,0.007,6.892,0
2015/11/13 17:00,13/11/2015 17:00,0,0,0,6.551,0
2015/11/13 18:00,13/11/2015 18:00,0,0,0,6.509,0
2015/11/13 19:00,13/11/2015 19:00,0,0,0,6.588,0
2015/11/13 20:00,13/11/2015 20:00,0,0,0,6.672,0
2015/11/13 21:00,13/11/2015 21:00,0,0,0,6.721,0
2015/11/13 22:00,13/11/2015 22:00,0,0,0,6.591,0
2015/11/13 23:00,13/11/2015 23:00,0,0,0,6.321,0
2015/11/14 00:00,14/11/2015 00:00,0,0,0,5.907,0
2015/11/14 01:00,14/11/2015 01:00,0,0,0,5.574,0
2015/11/14 02:00,14/11/2015 02:00,0,0,0,5.569,0
2015/11/14 03:00,14/11/2015 03:00,0,0,0,5.676,0
2015/11/14 04:00,14/11/2015 04:00,0,0,0,5.777,0
2015/11/14 05:00,14/11/2015 05:00,0,0,0,5.907,0
2015/11/14 06:00,14/11/2015 06:00,0,0,0,5.969,0
2015/11/14 07:00,14/11/2015 07:00,0,0,0,5.968,0
2015/11/14 08:00,14/11/2015 08:00,0.012,0.003,0.022,6.285,0
2015/11/14 09:00,14/11/2015 09:00,0.117,0.061,0.079,6.832,0
2015/11/14 10:00,14/11/2015 10:00,0.239,0.146,0.123,7.555,0
2015/11/14 11:00,14/11/2015 11:00,0.106,0.024,0.106,8.449,0
2015/11/14 12:00,14/11/2015 12:00,0.062,0.003,0.08,9.131,0
2015/11/14 13:00,14/11/2015 13:00,0.037,0,0.055,9.468,0
2015/11/14 14:00,14/11/2015 14:00,0.032,0.003,0.047,9.885,0
2015/11/14 15:00,14/11/2015 15:00,0.029,0.01,0.036,11.254,0
2015/11/14 16:00,14/11/2015 16:00,0.003,0.006,0.006,12.907,0
2015/11/14 17:00,14/11/2015 17:00,0,0,0,13.815,0
2015/11/14 18:00,14/11/2015 18:00,0,0,0,13.943,0
2015/11/14 19:00,14/11/2015 19:00,0,0,0,13.977,0
2015/11/14 20:00,14/11/2015 20:00,0,0,0,14.205,0
2015/11/14 21:00,14/11/2015 21:00,0,0,0,14.458,0
2015/11/14 22:00,14/11/2015 22:00,0,0,0,14.636,0
2015/11/14 23:00,14/11/2015 23:00,0,0,0,14.569,0
2015/11/15 00:00,15/11/2015 00:00,0,0,0,14.386,0
2015/11/15 01:00,15/11/2015 01:00,0,0,0,14.245,0
2015/11/15 02:00,15/11/2015 02:00,0,0,0,14.171,0
2015/11/15 03:00,15/11/2015 03:00,0,0,0,14.205,1
2015/11/15 04:00,15/11/2015 04:00,0,0,0,14.313,1
2015/11/15 05:00,15/11/2015 05:00,0,0,0,14.359,1
2015/11/15 06:00,15/11/2015 06:00,0,0,0,14.444,1
2015/11/15 07:00,15/11/2015 07:00,0,0,0,14.55,0
2015/11/15 08:00,15/11/2015 08:00,0.003,0,0.012,14.761,1
2015/11/15 09:00,15/11/2015 09:00,0.011,0,0.025,15.192,1
2015/11/15 10:00,15/11/2015 10:00,0.022,0,0.038,15.698,0
2015/11/15 11:00,15/11/2015 11:00,0.079,0.007,0.097,16.166,0
2015/11/15 12:00,15/11/2015 12:00,0.108,0.021,0.114,16.313,0
2015/11/15 13:00,15/11/2015 13:00,0.083,0.007,0.101,16.247,0
2015/11/15 14:00,15/11/2015 14:00,0.035,0.003,0.051,15.996,0
2015/11/15 15:00,15/11/2015 15:00,0.024,0.005,0.036,15.183,0
2015/11/15 16:00,15/11/2015 16:00,0,0,0.003,14.177,0
2015/11/15 17:00,15/11/2015 17:00,0,0,0,13.581,0
2015/11/15 18:00,15/11/2015 18:00,0,0,0,13.233,0
2015/11/15 19:00,15/11/2015 19:00,0,0,0,13.151,0
2015/11/15 20:00,15/11/2015 20:00,0,0,0,13.144,0
2015/11/15 21:00,15/11/2015 21:00,0,0,0,12.998,0
2015/11/15 22:00,15/11/2015 22:00,0,0,0,12.785,0
2015/11/15 23:00,15/11/2015 23:00,0,0,0,12.609,0
2015/11/16 00:00,16/11/2015 00:00,0,0,0,12.645,0
2015/11/16 01:00,16/11/2015 01:00,0,0,0,12.992,0
2015/11/16 02:00,16/11/2015 02:00,0,0,0,13.253,0
2015/11/16 03:00,16/11/2015 03:00,0,0,0,12.802,0
2015/11/16 04:00,16/11/2015 04:00,0,0,0,11.544,0
2015/11/16 05:00,16/11/2015 05:00,0,0,0,10.179,0
2015/11/16 06:00,16/11/2015 06:00,0,0,0,9.514,0
2015/11/16 07:00,16/11/2015 07:00,0,0,0,9.041,0
2015/11/16 08:00,16/11/2015 08:00,0.048,0.022,0.045,8.493,1
2015/11/16 09:00,16/11/2015 09:00,0.119,0.06,0.083,8.912,1
2015/11/16 10:00,16/11/2015 10:00,0.193,0.105,0.116,9.597,0
2015/11/16 11:00,16/11/2015 11:00,0.296,0.198,0.136,10.5,0
2015/11/16 12:00,16/11/2015 12:00,0.219,0.11,0.141,11.075,0
2015/11/16 13:00,16/11/2015 13:00,0.173,0.087,0.114,10.904,0
2015/11/16 14:00,16/11/2015 14:00,0.088,0.029,0.082,10.179,0
2015/11/16 15:00,16/11/2015 15:00,0.057,0.037,0.041,9.587,0
2015/11/16 16:00,16/11/2015 16:00,0.006,0.011,0.006,8.631,0
2015/11/16 17:00,16/11/2015 17:00,0,0,0,8.388,0
2015/11/16 18:00,16/11/2015 18:00,0,0,0,8.4,0
2015/11/16 19:00,16/11/2015 19:00,0,0,0,8.52,0
2015/11/16 20:00,16/11/2015 20:00,0,0,0,8.596,0
2015/11/16 21:00,16/11/2015 21:00,0,0,0,8.545,0
2015/11/16 22:00,16/11/2015 22:00,0,0,0,8.405,0
2015/11/16 23:00,16/11/2015 23:00,0,0,0,7.803,0
2015/11/17 00:00,17/11/2015 00:00,0,0,0,6.801,0
2015/11/17 01:00,17/11/2015 01:00,0,0,0,6.425,0
2015/11/17 02:00,17/11/2015 02:00,0,0,0,5.94,0
2015/11/17 03:00,17/11/2015 03:00,0,0,0,5.937,0
2015/11/17 04:00,17/11/2015 04:00,0,0,0,6.423,0
2015/11/17 05:00,17/11/2015 05:00,0,0,0,6.398,0
2015/11/17 06:00,17/11/2015 06:00,0,0,0,6.068,0
2015/11/17 07:00,17/11/2015 07:00,0,0,0,6.06,0
2015/11/17 08:00,17/11/2015 08:00,0.01,0.007,0.015,7.348,0
2015/11/17 09:00,17/11/2015 09:00,0.031,0.01,0.038,8.678,0
2015/11/17 10:00,17/11/2015 10:00,0.034,0.002,0.051,9.75,0
2015/11/17 11:00,17/11/2015 11:00,0.055,0.004,0.071,11.161,0
2015/11/17 12:00,17/11/2015 12:00,0.089,0.016,0.098,12.306,0
2015/11/17 13:00,17/11/2015 13:00,0.02,0.001,0.035,13.576,0
2015/11/17 14:00,17/11/2015 14:00,0.021,0,0.037,15.43,0
2015/11/17 15:00,17/11/2015 15:00,0.028,0.011,0.034,14.61,0
2015/11/17 16:00,17/11/2015 16:00,0,0.001,0.004,13.412,0
2015/11/17 17:00,17/11/2015 17:00,0,0,0,12.769,0
2015/11/17 18:00,17/11/2015 18:00,0,0,0,12.347,0
2015/11/17 19:00,17/11/2015 19:00,0,0,0,12.195,0
