# Renewables.ninja Solar PV (Point API) - 53.381, -1.486 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/London, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/London"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""53.381"""," ""lon"": ""-1.486"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/11/08 04:00,08/11/2015 04:00,0,0,0,7.826,0,,,,,,,,,,,,,
2015/11/08 05:00,08/11/2015 05:00,0,0,0,7.875,0,,,,,,,,,,,,,
2015/11/08 06:00,08/11/2015 06:00,0,0,0,7.878,0,,,,,,,,,,,,,
2015/11/08 07:00,08/11/2015 07:00,0,0,0.001,7.841,0,,,,,,,,,,,,,
2015/11/08 08:00,08/11/2015 08:00,0.01,0.001,0.021,8.369,0,,,,,,,,,,,,,
2015/11/08 09:00,08/11/2015 09:00,0.025,0.001,0.039,9.124,0,,,,,,,,,,,,,
2015/11/08 10:00,08/11/2015 10:00,0.068,0.005,0.084,10.11,0,,,,,,,,,,,,,
2015/11/08 11:00,08/11/2015 11:00,0.054,0,0.075,11.315,0,,,,,,,,,,,,,
2015/11/08 12:00,08/11/2015 12:00,0.043,0,0.063,12.505,0,,,,,,,,,,,,,
2015/11/08 13:00,08/11/2015 13:00,0.023,0,0.039,13.77,0,,,,,,,,,,,,,
2015/11/08 14:00,08/11/2015 14:00,0.017,0,0.032,14.742,0,,,,,,,,,,,,,
2015/11/08 15:00,08/11/2015 15:00,0.009,0,0.022,15.169,0,,,,,,,,,,,,,
2015/11/08 16:00,08/11/2015 16:00,0,0,0.004,15.13,0,,,,,,,,,,,,,
2015/11/08 17:00,08/11/2015 17:00,0,0,0,15.062,0,,,,,,,,,,,,,
2015/11/08 18:00,08/11/2015 18:00,0,0,0,14.824,0,,,,,,,,,,,,,
2015/11/08 19:00,08/11/2015 19:00,0,0,0,13.677,0,,,,,,,,,,,,,
2015/11/08 20:00,08/11/2015 20:00,0,0,0,11.804,0,,,,,,,,,,,,,
2015/11/08 21:00,08/11/2015 21:00,0,0,0,10.196,0,,,,,,,,,,,,,
2015/11/08 22:00,08/11/2015 22:00,0,0,0,9.029,0,,,,,,,,,,,,,
2015/11/08 23:00,08/11/2015 23:00,0,0,0,8.191,0,,,,,,,,,,,,,
2015/11/09 00:00,09/11/2015 00:00,0,0,0,7.131,0,,,,,,,,,,,,,
2015/11/09 01:00,09/11/2015 01:00,0,0,0,6.921,0,,,,,,,,,,,,,
2015/11/09 02:00,09/11/2015 02:00,0,0,0,6.992,0,,,,,,,,,,,,,
2015/11/09 03:00,09/11/2015 03:00,0,0,0,6.929,0,,,,,,,,,,,,,
2015/11/09 04:00,09/11/2015 04:00,0,0,0,7.028,0,,,,,,,,,,,,,
2015/11/09 05:00,09/11/2015 05:00,0,0,0,7.074,0,,,,,,,,,,,,,
2015/11/09 06:00,09/11/2015 06:00,0,0,0,7.423,0,,,,,,,,,,,,,
2015/11/09 07:00,09/11/2015 07:00,0,0,0,7.911,0,,,,,,,,,,,,,
2015/11/09 08:00,09/11/2015 08:00,0.014,0.003,0.025,8.622,0,,,,,,,,,,,,,
2015/11/09 09:00,09/11/2015 09:00,0.081,0.023,0.081,9.771,0,,,,,,,,,,,,,
2015/11/09 10:00,09/11/2015 10:00,0.162,0.068,0.123,10.995,0,,,,,,,,,,,,,
2015/11/09 11:00,09/11/2015 11:00,0.236,0.153,0.118,12.166,0,,,,,,,,,,,,,
2015/11/09 12:00,09/11/2015 12:00,0.164,0.062,0.131,13.307,0,,,,,,,,,,,,,
2015/11/09 13:00,09/11/2015 13:00,0.08,0.01,0.094,14.041,0,,,,,,,,,,,,,
2015/11/09 14:00,09/11/2015 14:00,0.101,0.032,0.095,14.125,0,,,,,,,,,,,,,
2015/11/09 15:00,09/11/2015 15:00,0.065,0.031,0.056,13.956,0,,,,,,,,,,,,,
2015/11/09 16:00,09/11/2015 16:00,0.002,0.004,0.007,13.669,0,,,,,,,,,,,,,
2015/11/09 17:00,09/11/2015 17:00,0,0,0,13.762,0,,,,,,,,,,,,,
2015/11/09 18:00,09/11/2015 18:00,0,0,0,13.96,0,,,,,,,,,,,,,
2015/11/09 19:00,09/11/2015 19:00,0,0,0,14.139,0,,,,,,,,,,,,,
2015/11/09 20:00,09/11/2015 20:00,0,0,0,14.215,0,,,,,,,,,,,,,
2015/11/09 21:00,09/11/2015 21:00,0,0,0,14.261,0,,,,,,,,,,,,,
2015/11/09 22:00,09/11/2015 22:00,0,0,0,14.399,0,,,,,,,,,,,,,
2015/11/09 23:00,09/11/2015 23:00,0,0,0,14.444,0,,,,,,,,,,,,,
2015/11/10 00:00,10/11/2015 00:00,0,0,0,14.365,0,,,,,,,,,,,,,
2015/11/10 01:00,10/11/2015 01:00,0,0,0,14.26,0,,,,,,,,,,,,,
2015/11/10 02:00,10/11/2015 02:00,0,0,0,14.236,0,,,,,,,,,,,,,
2015/11/10 03:00,10/11/2015 03:00,0,0,0,14.282,0,,,,,,,,,,,,,
2015/11/10 04:00,10/11/2015 04:00,0,0,0,14.323,0,,,,,,,,,,,,,
2015/11/10 05:00,10/11/2015 05:00,0,0,0,14.375,0,,,,,,,,,,,,,
2015/11/10 06:00,10/11/2015 06:00,0,0,0,14.401,0,,,,,,,,,,,,,
2015/11/10 07:00,10/11/2015 07:00,0,0,0,14.357,0,,,,,,,,,,,,,
2015/11/10 08:00,10/11/2015 08:00,0.117,0.115,0.029,14.677,0,,,,,,,,,,,,,
2015/11/10 09:00,10/11/2015 09:00,0.2,0.157,0.078,15.547,0,,,,,,,,,,,,,
2015/11/10 10:00,10/11/2015 10:00,0.113,0.049,0.092,16.447,0,,,,,,,,,,,,,
2015/11/10 11:00,10/11/2015 11:00,0.105,0.019,0.114,17.181,0,,,,,,,,,,,,,
2015/11/10 12:00,10/11/2015 12:00,0.116,0.027,0.118,17.661,0,,,,,,,,,,,,,
2015/11/10 13:00,10/11/2015 13:00,0.166,0.069,0.131,17.789,0,,,,,,,,,,,,,
2015/11/10 14:00,10/11/2015 14:00,0.181,0.116,0.1,17.553,0,,,,,,,,,,,,,
2015/11/10 15:00,10/11/2015 15:00,0.171,0.146,0.058,16.846,0,,,,,,,,,,,,,
2015/11/10 16:00,10/11/2015 16:00,0.007,0.011,0.007,15.765,0,,,,,,,,,,,,,
2015/11/10 17:00,10/11/2015 17:00,0,0,0,15.026,0,,,,,,,,,,,,,
2015/11/10 18:00,10/11/2015 18:00,0,0,0,14.508,0,,,,,,,,,,,,,
2015/11/10 19:00,10/11/2015 19:00,0,0,0,14.078,0,,,,,,,,,,,,,
2015/11/10 20:00,10/11/2015 20:00,0,0,0,13.726,0,,,,,,,,,,,,,
2015/11/10 21:00,10/11/2015 21:00,0,0,0,13.481,0,,,,,,,,,,,,,
2015/11/10 22:00,10/11/2015 22:00,0,0,0,13.226,0,,,,,,,,,,,,,
2015/11/10 23:00,10/11/2015 23:00,0,0,0,13.002,0,,,,,,,,,,,,,
2015/11/11 00:00,11/11/2015 00:00,0,0,0,13.117,0,,,,,,,,,,,,,
2015/11/11 01:00,11/11/2015 01:00,0,0,0,13.272,0,,,,,,,,,,,,,
2015/11/11 02:00,11/11/2015 02:00,0,0,0,13.473,0,,,,,,,,,,,,,
2015/11/11 03:00,11/11/2015 03:00,0,0,0,13.409,0,,,,,,,,,,,,,
2015/11/11 04:00,11/11/2015 04:00,0,0,0,13.351,0,,,,,,,,,,,,,
2015/11/11 05:00,11/11/2015 05:00,0,0,0,13.303,0,,,,,,,,,,,,,
2015/11/11 06:00,11/11/2015 06:00,0,0,0,13.122,0,,,,,,,,,,,,,
2015/11/11 07:00,11/11/2015 07:00,0,0,0,13.021,0,,,,,,,,,,,,,
2015/11/11 08:00,11/11/2015 08:00,0.011,0.004,0.02,13.26,0,,,,,,,,,,,,,
2015/11/11 09:00,11/11/2015 09:00,0.054,0.01,0.065,13.677,0,,,,,,,,,,,,,
2015/11/11 10:00,11/11/2015 10:00,0.064,0.003,0.083,14.24,0,,,,,,,,,,,,,
2015/11/11 11:00,11/11/2015 11:00,0.057,0.001,0.079,14.707,0,,,,,,,,,,,,,
2015/11/11 12:00,11/11/2015 12:00,0.028,0,0.045,14.939,0,,,,,,,,,,,,,
2015/11/11 13:00,11/11/2015 13:00,0.098,0.029,0.096,15.072,0,,,,,,,,,,,,,
2015/11/11 14:00,11/11/2015 14:00,0.069,0.021,0.072,14.908,0,,,,,,,,,,,,,
2015/11/11 15:00,11/11/2015 15:00,0.047,0.02,0.048,14.508,0,,,,,,,,,,,,,
2015/11/11 16:00,11/11/2015 16:00,0,0.002,0.005,14.022,0,,,,,,,,,,,,,
2015/11/11 17:00,11/11/2015 17:00,0,0,0,13.668,0,,,,,,,,,,,,,
2015/11/11 18:00,11/11/2015 18:00,0,0,0,13.26,0,,,,,,,,,,,,,
2015/11/11 19:00,11/11/2015 19:00,0,0,0,12.617,0,,,,,,,,,,,,,
2015/11/11 20:00,11/11/2015 20:00,0,0,0,11.708,0,,,,,,,,,,,,,
2015/11/11 21:00,11/11/2015 21:00,0,0,0,10.919,0,,,,,,,,,,,,,
2015/11/11 22:00,11/11/2015 22:00,0,0,0,10.122,0,,,,,,,,,,,,,
2015/11/11 23:00,11/11/2015 23:00,0,0,0,9.491,0,,,,,,,,,,,,,
2015/11/12 00:00,12/11/2015 00:00,0,0,0,8.881,0,,,,,,,,,,,,,
2015/11/12 01:00,12/11/2015 01:00,0,0,0,8.328,0,,,,,,,,,,,,,
2015/11/12 02:00,12/11/2015 02:00,0,0,0,7.826,0,,,,,,,,,,,,,
2015/11/12 03:00,12/11/2015 03:00,0,0,0,7.448,0,,,,,,,,,,,,,
2015/11/12 04:00,12/11/2015 04:00,0,0,0,7.264,0,,,,,,,,,,,,,
2015/11/12 05:00,12/11/2015 05:00,0,0,0,7.387,0,,,,,,,,,,,,,
2015/11/12 06:00,12/11/2015 06:00,0,0,0,7.034,0,,,,,,,,,,,,,
2015/11/12 07:00,12/11/2015 07:00,0,0,0,7.091,0,,,,,,,,,,,,,
2015/11/12 08:00,12/11/2015 08:00,0.099,0.095,0.027,7.737,0,,,,,,,,,,,,,
2015/11/12 09:00,12/11/2015 09:00,0.25,0.21,0.071,8.684,0,,,,,,,,,,,,,
2015/11/12 10:00,12/11/2015 10:00,0.375,0.322,0.099,9.985,0,,,,,,,,,,,,,
2015/11/12 11:00,12/11/2015 11:00,0.5,0.464,0.105,11.319,0,,,,,,,,,,,,,
2015/11/12 12:00,12/11/2015 12:00,0.561,0.545,0.102,12.677,0,,,,,,,,,,,,,
2015/11/12 13:00,12/11/2015 13:00,0.433,0.38,0.114,13.749,0,,,,,,,,,,,,,
2015/11/12 14:00,12/11/2015 14:00,0.077,0.038,0.063,14.257,0,,,,,,,,,,,,,
2015/11/12 15:00,12/11/2015 15:00,0.016,0.004,0.026,14.154,0,,,,,,,,,,,,,
2015/11/12 16:00,12/11/2015 16:00,0,0.001,0.004,13.595,0,,,,,,,,,,,,,
2015/11/12 17:00,12/11/2015 17:00,0,0,0,13.273,0,,,,,,,,,,,,,
2015/11/12 18:00,12/11/2015 18:00,0,0,0,13.177,0,,,,,,,,,,,,,
2015/11/12 19:00,12/11/2015 19:00,0,0,0,13.133,0,,,,,,,,,,,,,
2015/11/12 20:00,12/11/2015 20:00,0,0,0,13.062,0,,,,,,,,,,,,,
2015/11/12 21:00,12/11/2015 21:00,0,0,0,12.811,0,,,,,,,,,,,,,
2015/11/12 22:00,12/11/2015 22:00,0,0,0,12.003,0,,,,,,,,,,,,,
2015/11/12 23:00,12/11/2015 23:00,0,0,0,10.721,0,,,,,,,,,,,,,
2015/11/13 00:00,13/11/2015 00:00,0,0,0,9.595,0,,,,,,,,,,,,,
2015/11/13 01:00,13/11/2015 01:00,0,0,0,8.83,0,,,,,,,,,,,,,
2015/11/13 02:00,13/11/2015 02:00,0,0,0,8.123,0,,,,,,,,,,,,,
2015/11/13 03:00,13/11/2015 03:00,0,0,0,7.505,0,,,,,,,,,,,,,
2015/11/13 04:00,13/11/2015 04:00,0,0,0,6.814,0,,,,,,,,,,,,,
2015/11/13 05:00,13/11/2015 05:00,0,0,0,6.283,0,,,,,,,,,,,,,
2015/11/13 06:00,13/11/2015 06:00,0,0,0,6.087,0,,,,,,,,,,,,,
2015/11/13 07:00,13/11/2015 07:00,0,0,0,6.042,0,,,,,,,,,,,,,
2015/11/13 08:00,13/11/2015 08:00,0.03,0.022,0.025,6.346,0,,,,,,,,,,,,,
2015/11/13 09:00,13/11/2015 09:00,0.123,0.1,0.047,7.093,0,,,,,,,,,,,,,
2015/11/13 10:00,13/11/2015 10:00,0.325,0.279,0.083,7.619,0,,,,,,,,,,,,,
2015/11/13 11:00,13/11/2015 11:00,0.5,0.45,0.108,7.375,0,,,,,,,,,,,,,
2015/11/13 12:00,13/11/2015 12:00,0.603,0.591,0.09,7.26,0,,,,,,,,,,,,,
2015/11/13 13:00,13/11/2015 13:00,0.531,0.501,0.094,7.433,0,,,,,,,,,,,,,
2015/11/13 14:00,13/11/2015 14:00,0.329,0.278,0.087,7.277,0,,,,,,,,,,,,,
2015/11/13 15:00,13/11/2015 15:00,0.071,0.049,0.043,6.679,0,,,,,,,,,,,,,
2015/11/13 16:00,13/11/2015 16:00,0,0,0.001,6.079,0,,,,,,,,,,,,,
2015/11/13 17:00,13/11/2015 17:00,0,0,0,5.882,0,,,,,,,,,,,,,
2015/11/13 18:00,13/11/2015 18:00,0,0,0,5.956,0,,,,,,,,,,,,,
2015/11/13 19:00,13/11/2015 19:00,0,0,0,6.091,0,,,,,,,,,,,,,
2015/11/13 20:00,13/11/2015 20:00,0,0,0,6.224,0,,,,,,,,,,,,,
2015/11/13 21:00,13/11/2015 21:00,0,0,0,6.227,0,,,,,,,,,,,,,
2015/11/13 22:00,13/11/2015 22:00,0,0,0,6.053,0,,,,,,,,,,,,,
2015/11/13 23:00,13/11/2015 23:00,0,0,0,5.878,0,,,,,,,,,,,,,
2015/11/14 00:00,14/11/2015 00:00,0,0,0,5.678,0,,,,,,,,,,,,,
2015/11/14 01:00,14/11/2015 01:00,0,0,0,5.467,0,,,,,,,,,,,,,
2015/11/14 02:00,14/11/2015 02:00,0,0,0,5.344,0,,,,,,,,,,,,,
2015/11/14 03:00,14/11/2015 03:00,0,0,0,5.447,0,,,,,,,,,,,,,
2015/11/14 04:00,14/11/2015 04:00,0,0,0,5.753,0,,,,,,,,,,,,,
2015/11/14 05:00,14/11/2015 05:00,0,0,0,6.013,0,,,,,,,,,,,,,
2015/11/14 06:00,14/11/2015 06:00,0,0,0,6.118,0,,,,,,,,,,,,,
2015/11/14 07:00,14/11/2015 07:00,0,0,0,6.129,0,,,,,,,,,,,,,
2015/11/14 08:00,14/11/2015 08:00,0.016,0.008,0.022,6.164,0,,,,,,,,,,,,,
2015/11/14 09:00,14/11/2015 09:00,0.119,0.067,0.075,6.343,0,,,,,,,,,,,,,
2015/11/14 10:00,14/11/2015 10:00,0.072,0.018,0.075,6.65,0,,,,,,,,,,,,,
2015/11/14 11:00,14/11/2015 11:00,0.097,0.012,0.107,7.121,0,,,,,,,,,,,,,
2015/11/14 12:00,14/11/2015 12:00,0.097,0.012,0.107,7.866,0,,,,,,,,,,,,,
2015/11/14 13:00,14/11/2015 13:00,0.068,0.005,0.085,8.135,0,,,,,,,,,,,,,
2015/11/14 14:00,14/11/2015 14:00,0.072,0.021,0.072,7.999,0,,,,,,,,,,,,,
2015/11/14 15:00,14/11/2015 15:00,0.016,0.004,0.026,8.098,0,,,,,,,,,,,,,
2015/11/14 16:00,14/11/2015 16:00,0,0,0.001,8.676,0,,,,,,,,,,,,,
2015/11/14 17:00,14/11/2015 17:00,0,0,0,9.825,0,,,,,,,,,,,,,
2015/11/14 18:00,14/11/2015 18:00,0,0,0,11.426,0,,,,,,,,,,,,,
2015/11/14 19:00,14/11/2015 19:00,0,0,0,12.986,0,,,,,,,,,,,,,
2015/11/14 20:00,14/11/2015 20:00,0,0,0,13.341,0,,,,,,,,,,,,,
2015/11/14 21:00,14/11/2015 21:00,0,0,0,13.575,0,,,,,,,,,,,,,
2015/11/14 22:00,14/11/2015 22:00,0,0,0,13.97,0,,,,,,,,,,,,,
2015/11/14 23:00,14/11/2015 23:00,0,0,0,14.168,0,,,,,,,,,,,,,
2015/11/15 00:00,15/11/2015 00:00,0,0,0,14.134,0,,,,,,,,,,,,,
2015/11/15 01:00,15/11/2015 01:00,0,0,0,14.058,0,,,,,,,,,,,,,
2015/11/15 02:00,15/11/2015 02:00,0,0,0,13.956,0,,,,,,,,,,,,,
2015/11/15 03:00,15/11/2015 03:00,0,0,0,13.893,1,,,,,,,,,,,,,
2015/11/15 04:00,15/11/2015 04:00,0,0,0,14.029,1,,,,,,,,,,,,,
2015/11/15 05:00,15/11/2015 05:00,0,0,0,14.16,1,,,,,,,,,,,,,
2015/11/15 06:00,15/11/2015 06:00,0,0,0,14.239,1,,,,,,,,,,,,,
2015/11/15 07:00,15/11/2015 07:00,0,0,0,14.37,0,,,,,,,,,,,,,
2015/11/15 08:00,15/11/2015 08:00,0.015,0.008,0.021,14.628,1,,,,,,,,,,,,,
2015/11/15 09:00,15/11/2015 09:00,0.04,0.022,0.039,15.116,1,,,,,,,,,,,,,
2015/11/15 10:00,15/11/2015 10:00,0.07,0.038,0.056,15.702,0,,,,,,,,,,,,,
2015/11/15 11:00,15/11/2015 11:00,0.053,0.002,0.073,16.247,0,,,,,,,,,,,,,
2015/11/15 12:00,15/11/2015 12:00,0.025,0,0.042,16.536,0,,,,,,,,,,,,,
2015/11/15 13:00,15/11/2015 13:00,0.032,0.001,0.05,16.349,0,,,,,,,,,,,,,
2015/11/15 14:00,15/11/2015 14:00,0.018,0,0.033,15.94,0,,,,,,,,,,,,,
2015/11/15 15:00,15/11/2015 15:00,0.006,0.001,0.016,15.362,0,,,,,,,,,,,,,
2015/11/15 16:00,15/11/2015 16:00,0,0,0.001,14.489,0,,,,,,,,,,,,,
2015/11/15 17:00,15/11/2015 17:00,0,0,0,13.721,0,,,,,,,,,,,,,
2015/11/15 18:00,15/11/2015 18:00,0,0,0,13.143,0,,,,,,,,,,,,,
2015/11/15 19:00,15/11/2015 19:00,0,0,0,12.76,0,,,,,,,,,,,,,
2015/11/15 20:00,15/11/2015 20:00,0,0,0,12.669,0,,,,,,,,,,,,,
2015/11/15 21:00,15/11/2015 21:00,0,0,0,12.683,0,,,,,,,,,,,,,
2015/11/15 22:00,15/11/2015 22:00,0,0,0,12.622,0,,,,,,,,,,,,,
2015/11/15 23:00,15/11/2015 23:00,0,0,0,12.526,0,,,,,,,,,,,,,
2015/11/16 00:00,16/11/2015 00:00,0,0,0,12.522,0,,,,,,,,,,,,,
2015/11/16 01:00,16/11/2015 01:00,0,0,0,12.784,0,,,,,,,,,,,,,
2015/11/16 02:00,16/11/2015 02:00,0,0,0,13.197,0,,,,,,,,,,,,,
2015/11/16 03:00,16/11/2015 03:00,0,0,0,12.852,0,,,,,,,,,,,,,
2015/11/16 04:00,16/11/2015 04:00,0,0,0,11.468,0,,,,,,,,,,,,,
2015/11/16 05:00,16/11/2015 05:00,0,0,0,10.007,0,,,,,,,,,,,,,
2015/11/16 06:00,16/11/2015 06:00,0,0,0,9.144,0,,,,,,,,,,,,,
2015/11/16 07:00,16/11/2015 07:00,0,0,0,8.533,0,,,,,,,,,,,,,
2015/11/16 08:00,16/11/2015 08:00,0.098,0.069,0.051,8.014,1,,,,,,,,,,,,,
2015/11/16 09:00,16/11/2015 09:00,0.233,0.185,0.077,8.359,1,,,,,,,,,,,,,
2015/11/16 10:00,16/11/2015 10:00,0.372,0.326,0.09,9.28,0,,,,,,,,,,,,,
2015/11/16 11:00,16/11/2015 11:00,0.435,0.375,0.114,9.982,0,,,,,,,,,,,,,
2015/11/16 12:00,16/11/2015 12:00,0.424,0.358,0.12,10.481,0,,,,,,,,,,,,,
2015/11/16 13:00,16/11/2015 13:00,0.256,0.168,0.122,10.323,0,,,,,,,,,,,,,
2015/11/16 14:00,16/11/2015 14:00,0.314,0.262,0.09,9.637,0,,,,,,,,,,,,,
2015/11/16 15:00,16/11/2015 15:00,0.085,0.06,0.047,8.896,0,,,,,,,,,,,,,
2015/11/16 16:00,16/11/2015 16:00,0.001,0.003,0.004,7.741,0,,,,,,,,,,,,,
2015/11/16 17:00,16/11/2015 17:00,0,0,0,7.391,0,,,,,,,,,,,,,
2015/11/16 18:00,16/11/2015 18:00,0,0,0,7.283,0,,,,,,,,,,,,,
2015/11/16 19:00,16/11/2015 19:00,0,0,0,7.328,0,,,,,,,,,,,,,
2015/11/16 20:00,16/11/2015 20:00,0,0,0,7.468,0,,,,,,,,,,,,,
2015/11/16 21:00,16/11/2015 21:00,0,0,0,7.465,0,,,,,,,,,,,,,
2015/11/16 22:00,16/11/2015 22:00,0,0,0,7.343,0,,,,,,,,,,,,,
2015/11/16 23:00,16/11/2015 23:00,0,0,0,7.112,0,,,,,,,,,,,,,
2015/11/17 00:00,17/11/2015 00:00,0,0,0,6.903,0,,,,,,,,,,,,,
2015/11/17 01:00,17/11/2015 01:00,0,0,0,6.782,0,,,,,,,,,,,,,
2015/11/17 02:00,17/11/2015 02:00,0,0,0,6.512,0,,,,,,,,,,,,,
2015/11/17 03:00,17/11/2015 03:00,0,0,0,6.587,0,,,,,,,,,,,,,
2015/11/17 04:00,17/11/2015 04:00,0,0,0,6.707,0,,,,,,,,,,,,,
2015/11/17 05:00,17/11/2015 05:00,0,0,0,6.806,0,,,,,,,,,,,,,
2015/11/17 06:00,17/11/2015 06:00,0,0,0,6.135,0,,,,,,,,,,,,,
2015/11/17 07:00,17/11/2015 07:00,0,0,0,6.048,0,,,,,,,,,,,,,
2015/11/17 08:00,17/11/2015 08:00,0.051,0.055,0.015,6.872,0,,,,,,,,,,,,,
2015/11/17 09:00,17/11/2015 09:00,0.101,0.081,0.043,7.715,0,,,,,,,,,,,,,
2015/11/17 10:00,17/11/2015 10:00,0.037,0.001,0.054,7.996,0,,,,,,,,,,,,,
2015/11/17 11:00,17/11/2015 11:00,0.063,0.003,0.08,8.609,0,,,,,,,,,,,,,
2015/11/17 12:00,17/11/2015 12:00,0.029,0,0.046,10.248,0,,,,,,,,,,,,,
2015/11/17 13:00,17/11/2015 13:00,0.07,0.039,0.053,11.712,0,,,,,,,,,,,,,
2015/11/17 14:00,17/11/2015 14:00,0.067,0.032,0.057,13.083,0,,,,,,,,,,,,,
2015/11/17 15:00,17/11/2015 15:00,0.002,0,0.009,14.56,0,,,,,,,,,,,,,
2015/11/17 16:00,17/11/2015 16:00,0,0,0.002,13.556,0,,,,,,,,,,,,,
2015/11/17 17:00,17/11/2015 17:00,0,0,0,12.66,0,,,,,,,,,,,,,
2015/11/17 18:00,17/11/2015 18:00,0,0,0,12.058,0,,,,,,,,,,,,,
2015/11/17 19:00,17/11/2015 19:00,0,0,0,11.591,0,,,,,,,,,,,,,
2015/11/17 20:00,17/11/2015 20:00,0,0,0,11.626,0,,,,,,,,,,,,,
2015/11/17 21:00,17/11/2015 21:00,0,0,0,11.932,0,,,,,,,,,,,,,
2015/11/17 22:00,17/11/2015 22:00,0,0,0,10.716,0,,,,,,,,,,,,,
2015/11/17 23:00,17/11/2015 23:00,0,0,0,8.36,0,,,,,,,,,,,,,
2015/11/18 00:00,18/11/2015 00:00,0,0,0,7.476,0,,,,,,,,,,,,,
2015/11/18 01:00,18/11/2015 01:00,0,0,0,7.267,0,,,,,,,,,,,,,
2015/11/18 02:00,18/11/2015 02:00,0,0,0,7.24,0,,,,,,,,,,,,,
2015/11/18 03:00,18/11/2015 03:00,0,0,0,6.885,0,,,,,,,,,,,,,
2015/11/18 04:00,18/11/2015 04:00,0,0,0,6.432,0,,,,,,,,,,,,,
2015/11/18 05:00,18/11/2015 05:00,0,0,0,5.817,0,,,,,,,,,,,,,
2015/11/18 06:00,18/11/2015 06:00,0,0,0,5.722,0,,,,,,,,,,,,,
2015/11/18 07:00,18/11/2015 07:00,0,0,0,6.112,0,,,,,,,,,,,,,
2015/11/18 08:00,18/11/2015 08:00,0.094,0.099,0.018,7.284,0,,,,,,,,,,,,,
2015/11/18 09:00,18/11/2015 09:00,0.29,0.277,0.048,9.048,0,,,,,,,,,,,,,
2015/11/18 10:00,18/11/2015 10:00,0.193,0.132,0.091,10.697,0,,,,,,,,,,,,,
2015/11/18 11:00,18/11/2015 11:00,0.166,0.076,0.119,11.904,0,,,,,,,,,,,,,
2015/11/18 12:00,18/11/2015 12:00,0.051,0.002,0.07,12.665,0,,,,,,,,,,,,,
2015/11/18 13:00,18/11/2015 13:00,0.017,0.001,0.032,13.615,0,,,,,,,,,,,,,
2015/11/18 14:00,18/11/2015 14:00,0.066,0.026,0.063,13.398,0,,,,,,,,,,,,,
2015/11/18 15:00,18/11/2015 15:00,0.024,0.011,0.029,12.021,0,,,,,,,,,,,,,
2015/11/18 16:00,18/11/2015 16:00,0,0.002,0.003,10.554,0,,,,,,,,,,,,,
2015/11/18 17:00,18/11/2015 17:00,0,0,0,10.047,0,,,,,,,,,,,,,
2015/11/18 18:00,18/11/2015 18:00,0,0,0,10.004,0,,,,,,,,,,,,,
2015/11/18 19:00,18/11/2015 19:00,0,0,0,10.316,0,,,,,,,,,,,,,
2015/11/18 20:00,18/11/2015 20:00,0,0,0,10.648,0,,,,,,,,,,,,,
2015/11/18 21:00,18/11/2015 21:00,0,0,0,10.52,0,,,,,,,,,,,,,
2015/11/18 22:00,18/11/2015 22:00,0,0,0,9.97,0,,,,,,,,,,,,,
2015/11/18 23:00,18/11/2015 23:00,0,0,0,9.533,0,,,,,,,,,,,,,
2015/11/19 00:00,19/11/2015 00:00,0,0,0,9.166,0,,,,,,,,,,,,,
2015/11/19 01:00,19/11/2015 01:00,0,0,0,8.872,0,,,,,,,,,,,,,
2015/11/19 02:00,19/11/2015 02:00,0,0,0,8.704,0,,,,,,,,,,,,,
2015/11/19 03:00,19/11/2015 03:00,0,0,0,8.684,0,,,,,,,,,,,,,
2015/11/19 04:00,19/11/2015 04:00,0,0,0,8.541,0,,,,,,,,,,,,,
2015/11/19 05:00,19/11/2015 05:00,0,0,0,8.608,0,,,,,,,,,,,,,
2015/11/19 06:00,19/11/2015 06:00,0,0,0,8.671,0,,,,,,,,,,,,,
2015/11/19 07:00,19/11/2015 07:00,0,0,0,8.56,0,,,,,,,,,,,,,
2015/11/19 08:00,19/11/2015 08:00,0.057,0.057,0.02,8.556,0,,,,,,,,,,,,,
2015/11/19 09:00,19/11/2015 09:00,0.256,0.247,0.041,9.087,0,,,,,,,,,,,,,
2015/11/19 10:00,19/11/2015 10:00,0.3,0.246,0.09,9.638,0,,,,,,,,,,,,,
2015/11/19 11:00,19/11/2015 11:00,0.286,0.209,0.113,10.108,0,,,,,,,,,,,,,
2015/11/19 12:00,19/11/2015 12:00,0.176,0.073,0.131,10.279,0,,,,,,,,,,,,,
