# Renewables.ninja Solar PV (Point API) - 31.626, -7.989 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Africa/Casablanca, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC, missing in binary flag,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Africa/Casablanca"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC"""," ""missing"": ""binary flag""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""31.6258257"""," ""lon"": ""-7.9891608"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""sarah"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,missing,,,,,,,,,,,,,
2015/04/30 09:00,30/04/2015 10:00,0.525,0.543,0.096,21.206,0,,,,,,,,,,,,,
2015/04/30 10:00,30/04/2015 11:00,0.654,0.714,0.116,23.817,0,,,,,,,,,,,,,
2015/04/30 11:00,30/04/2015 12:00,0.731,0.825,0.138,25.978,0,,,,,,,,,,,,,
2015/04/30 12:00,30/04/2015 13:00,0.766,0.879,0.15,27.539,0,,,,,,,,,,,,,
2015/04/30 13:00,30/04/2015 14:00,0.751,0.842,0.167,28.279,0,,,,,,,,,,,,,
2015/04/30 14:00,30/04/2015 15:00,0.691,0.73,0.181,28.239,0,,,,,,,,,,,,,
2015/04/30 15:00,30/04/2015 16:00,0.587,0.569,0.182,27.68,0,,,,,,,,,,,,,
2015/04/30 16:00,30/04/2015 17:00,0.436,0.366,0.172,26.603,0,,,,,,,,,,,,,
2015/04/30 17:00,30/04/2015 18:00,0.249,0.156,0.146,24.979,0,,,,,,,,,,,,,
2015/04/30 18:00,30/04/2015 19:00,0.071,0,0.097,22.172,0,,,,,,,,,,,,,
2015/04/30 19:00,30/04/2015 20:00,0.002,0,0.009,18.262,0,,,,,,,,,,,,,
2015/04/30 20:00,30/04/2015 21:00,0,0,0,16.396,0,,,,,,,,,,,,,
2015/04/30 21:00,30/04/2015 22:00,0,0,0,15.066,0,,,,,,,,,,,,,
2015/04/30 22:00,30/04/2015 23:00,0,0,0,14.15,0,,,,,,,,,,,,,
2015/04/30 23:00,01/05/2015 00:00,0,0,0,13.558,0,,,,,,,,,,,,,
2015/05/01 00:00,01/05/2015 01:00,0,0,0,13.305,0,,,,,,,,,,,,,
2015/05/01 01:00,01/05/2015 02:00,0,0,0,13.327,0,,,,,,,,,,,,,
2015/05/01 02:00,01/05/2015 03:00,0,0,0,13.361,0,,,,,,,,,,,,,
2015/05/01 03:00,01/05/2015 04:00,0,0,0,13.042,0,,,,,,,,,,,,,
2015/05/01 04:00,01/05/2015 05:00,0,0,0,12.492,0,,,,,,,,,,,,,
2015/05/01 05:00,01/05/2015 06:00,0,0,0,11.992,0,,,,,,,,,,,,,
2015/05/01 06:00,01/05/2015 07:00,0.011,0,0.023,13.19,0,,,,,,,,,,,,,
2015/05/01 07:00,01/05/2015 08:00,0.144,0.117,0.058,18.06,0,,,,,,,,,,,,,
2015/05/01 08:00,01/05/2015 09:00,0.338,0.318,0.086,22.155,0,,,,,,,,,,,,,
2015/05/01 09:00,01/05/2015 10:00,0.505,0.517,0.113,26.582,0,,,,,,,,,,,,,
2015/05/01 10:00,01/05/2015 11:00,0.625,0.674,0.142,29.471,0,,,,,,,,,,,,,
2015/05/01 11:00,01/05/2015 12:00,0.705,0.799,0.153,31.296,0,,,,,,,,,,,,,
2015/05/01 12:00,01/05/2015 13:00,0.732,0.82,0.183,32.295,0,,,,,,,,,,,,,
2015/05/01 13:00,01/05/2015 14:00,0.719,0.786,0.198,32.55,0,,,,,,,,,,,,,
2015/05/01 14:00,01/05/2015 15:00,0.669,0.698,0.199,32.091,0,,,,,,,,,,,,,
2015/05/01 15:00,01/05/2015 16:00,0.559,0.506,0.218,31.033,0,,,,,,,,,,,,,
2015/05/01 16:00,01/05/2015 17:00,0.405,0.293,0.212,29.642,0,,,,,,,,,,,,,
2015/05/01 17:00,01/05/2015 18:00,0.219,0.095,0.176,27.926,0,,,,,,,,,,,,,
2015/05/01 18:00,01/05/2015 19:00,0.064,0,0.089,24.57,0,,,,,,,,,,,,,
2015/05/01 19:00,01/05/2015 20:00,0.002,0,0.009,20.596,0,,,,,,,,,,,,,
2015/05/01 20:00,01/05/2015 21:00,0,0,0,19.406,0,,,,,,,,,,,,,
2015/05/01 21:00,01/05/2015 22:00,0,0,0,18.497,0,,,,,,,,,,,,,
2015/05/01 22:00,01/05/2015 23:00,0,0,0,17.73,0,,,,,,,,,,,,,
2015/05/01 23:00,02/05/2015 00:00,0,0,0,17.35,0,,,,,,,,,,,,,
2015/05/02 00:00,02/05/2015 01:00,0,0,0,17.147,0,,,,,,,,,,,,,
2015/05/02 01:00,02/05/2015 02:00,0,0,0,16.784,0,,,,,,,,,,,,,
2015/05/02 02:00,02/05/2015 03:00,0,0,0,16.249,0,,,,,,,,,,,,,
2015/05/02 03:00,02/05/2015 04:00,0,0,0,15.746,0,,,,,,,,,,,,,
2015/05/02 04:00,02/05/2015 05:00,0,0,0,15.38,0,,,,,,,,,,,,,
2015/05/02 05:00,02/05/2015 06:00,0,0,0,15.089,0,,,,,,,,,,,,,
2015/05/02 06:00,02/05/2015 07:00,0.013,0,0.027,16.683,0,,,,,,,,,,,,,
2015/05/02 07:00,02/05/2015 08:00,0.14,0.102,0.073,22.09,0,,,,,,,,,,,,,
2015/05/02 08:00,02/05/2015 09:00,0.33,0.311,0.092,26.379,0,,,,,,,,,,,,,
2015/05/02 09:00,02/05/2015 10:00,0.494,0.514,0.115,30.805,0,,,,,,,,,,,,,
2015/05/02 10:00,02/05/2015 11:00,0.612,0.673,0.141,33.395,0,,,,,,,,,,,,,
2015/05/02 11:00,02/05/2015 12:00,0.689,0.784,0.162,34.805,0,,,,,,,,,,,,,
2015/05/02 12:00,02/05/2015 13:00,0.711,0.79,0.2,35.696,0,,,,,,,,,,,,,
2015/05/02 13:00,02/05/2015 14:00,0.705,0.782,0.2,36.215,0,,,,,,,,,,,,,
2015/05/02 14:00,02/05/2015 15:00,0.654,0.702,0.196,36.32,0,,,,,,,,,,,,,
2015/05/02 15:00,02/05/2015 16:00,0.554,0.542,0.195,35.954,0,,,,,,,,,,,,,
2015/05/02 16:00,02/05/2015 17:00,0.408,0.331,0.192,34.651,0,,,,,,,,,,,,,
2015/05/02 17:00,02/05/2015 18:00,0.224,0.103,0.179,32.086,0,,,,,,,,,,,,,
2015/05/02 18:00,02/05/2015 19:00,0.069,0,0.096,27.727,0,,,,,,,,,,,,,
2015/05/02 19:00,02/05/2015 20:00,0.002,0,0.009,23.511,0,,,,,,,,,,,,,
2015/05/02 20:00,02/05/2015 21:00,0,0,0,22.349,0,,,,,,,,,,,,,
2015/05/02 21:00,02/05/2015 22:00,0,0,0,22.082,0,,,,,,,,,,,,,
2015/05/02 22:00,02/05/2015 23:00,0,0,0,21.346,0,,,,,,,,,,,,,
2015/05/02 23:00,03/05/2015 00:00,0,0,0,20.871,0,,,,,,,,,,,,,
2015/05/03 00:00,03/05/2015 01:00,0,0,0,20.294,0,,,,,,,,,,,,,
2015/05/03 01:00,03/05/2015 02:00,0,0,0,19.437,0,,,,,,,,,,,,,
2015/05/03 02:00,03/05/2015 03:00,0,0,0,18.447,0,,,,,,,,,,,,,
2015/05/03 03:00,03/05/2015 04:00,0,0,0,17.677,0,,,,,,,,,,,,,
2015/05/03 04:00,03/05/2015 05:00,0,0,0,17.51,0,,,,,,,,,,,,,
2015/05/03 05:00,03/05/2015 06:00,0,0,0,17.857,0,,,,,,,,,,,,,
2015/05/03 06:00,03/05/2015 07:00,0.013,0,0.026,18.958,0,,,,,,,,,,,,,
2015/05/03 07:00,03/05/2015 08:00,0.136,0.085,0.085,22.754,0,,,,,,,,,,,,,
2015/05/03 08:00,03/05/2015 09:00,0.325,0.292,0.104,26.323,0,,,,,,,,,,,,,
2015/05/03 09:00,03/05/2015 10:00,0.48,0.458,0.149,29.927,0,,,,,,,,,,,,,
2015/05/03 10:00,03/05/2015 11:00,0.61,0.654,0.152,32.602,0,,,,,,,,,,,,,
2015/05/03 11:00,03/05/2015 12:00,0.671,0.705,0.207,34.284,0,,,,,,,,,,,,,
2015/05/03 12:00,03/05/2015 13:00,0.66,0.625,0.277,35.436,0,,,,,,,,,,,,,
2015/05/03 13:00,03/05/2015 14:00,0.587,0.404,0.384,36.039,0,,,,,,,,,,,,,
2015/05/03 14:00,03/05/2015 15:00,0.63,0.619,0.237,35.968,0,,,,,,,,,,,,,
2015/05/03 15:00,03/05/2015 16:00,0.542,0.496,0.22,35.051,0,,,,,,,,,,,,,
2015/05/03 16:00,03/05/2015 17:00,0.41,0.329,0.193,33.135,0,,,,,,,,,,,,,
2015/05/03 17:00,03/05/2015 18:00,0.237,0.138,0.158,30.277,0,,,,,,,,,,,,,
2015/05/03 18:00,03/05/2015 19:00,0.071,0,0.098,26.355,0,,,,,,,,,,,,,
2015/05/03 19:00,03/05/2015 20:00,0.002,0,0.011,22.063,0,,,,,,,,,,,,,
2015/05/03 20:00,03/05/2015 21:00,0,0,0,20.69,0,,,,,,,,,,,,,
2015/05/03 21:00,03/05/2015 22:00,0,0,0,19.936,0,,,,,,,,,,,,,
2015/05/03 22:00,03/05/2015 23:00,0,0,0,19.774,0,,,,,,,,,,,,,
2015/05/03 23:00,04/05/2015 00:00,0,0,0,19.334,0,,,,,,,,,,,,,
2015/05/04 00:00,04/05/2015 01:00,0,0,0,18.382,0,,,,,,,,,,,,,
2015/05/04 01:00,04/05/2015 02:00,0,0,0,18.094,0,,,,,,,,,,,,,
2015/05/04 02:00,04/05/2015 03:00,0,0,0,18.021,0,,,,,,,,,,,,,
2015/05/04 03:00,04/05/2015 04:00,0,0,0,18.302,0,,,,,,,,,,,,,
2015/05/04 04:00,04/05/2015 05:00,0,0,0,18.074,0,,,,,,,,,,,,,
2015/05/04 05:00,04/05/2015 06:00,0,0,0,17.552,0,,,,,,,,,,,,,
2015/05/04 06:00,04/05/2015 07:00,0.012,0,0.025,18.037,0,,,,,,,,,,,,,
2015/05/04 07:00,04/05/2015 08:00,0.128,0.076,0.083,20.477,0,,,,,,,,,,,,,
2015/05/04 08:00,04/05/2015 09:00,0.248,0.123,0.175,22.583,0,,,,,,,,,,,,,
2015/05/04 09:00,04/05/2015 10:00,0.453,0.349,0.205,24.733,0,,,,,,,,,,,,,
2015/05/04 10:00,04/05/2015 11:00,0.595,0.536,0.221,26.534,0,,,,,,,,,,,,,
2015/05/04 11:00,04/05/2015 12:00,0.663,0.614,0.252,27.94,0,,,,,,,,,,,,,
2015/05/04 12:00,04/05/2015 13:00,0.401,0.129,0.369,28.949,0,,,,,,,,,,,,,
2015/05/04 13:00,04/05/2015 14:00,0.294,0.015,0.349,29.839,0,,,,,,,,,,,,,
2015/05/04 14:00,04/05/2015 15:00,0.39,0.108,0.379,29.717,0,,,,,,,,,,,,,
2015/05/04 15:00,04/05/2015 16:00,0.316,0.059,0.329,28.061,0,,,,,,,,,,,,,
2015/05/04 16:00,04/05/2015 17:00,0.328,0.15,0.249,25.698,0,,,,,,,,,,,,,
2015/05/04 17:00,04/05/2015 18:00,0.238,0.118,0.169,23.274,0,,,,,,,,,,,,,
2015/05/04 18:00,04/05/2015 19:00,0.075,0,0.101,20.722,0,,,,,,,,,,,,,
2015/05/04 19:00,04/05/2015 20:00,0.002,0,0.011,17.601,0,,,,,,,,,,,,,
2015/05/04 20:00,04/05/2015 21:00,0,0,0,15.905,0,,,,,,,,,,,,,
2015/05/04 21:00,04/05/2015 22:00,0,0,0,14.857,0,,,,,,,,,,,,,
2015/05/04 22:00,04/05/2015 23:00,0,0,0,14.25,0,,,,,,,,,,,,,
2015/05/04 23:00,05/05/2015 00:00,0,0,0,13.977,0,,,,,,,,,,,,,
2015/05/05 00:00,05/05/2015 01:00,0,0,0,13.82,0,,,,,,,,,,,,,
2015/05/05 01:00,05/05/2015 02:00,0,0,0,13.721,0,,,,,,,,,,,,,
2015/05/05 02:00,05/05/2015 03:00,0,0,0,13.752,0,,,,,,,,,,,,,
2015/05/05 03:00,05/05/2015 04:00,0,0,0,14.183,0,,,,,,,,,,,,,
2015/05/05 04:00,05/05/2015 05:00,0,0,0,14.565,0,,,,,,,,,,,,,
2015/05/05 05:00,05/05/2015 06:00,0,0,0,14.143,0,,,,,,,,,,,,,
2015/05/05 06:00,05/05/2015 07:00,0.012,0,0.024,14.621,0,,,,,,,,,,,,,
2015/05/05 07:00,05/05/2015 08:00,0.142,0.096,0.077,16.996,0,,,,,,,,,,,,,
2015/05/05 08:00,05/05/2015 09:00,0.346,0.33,0.08,20.314,0,,,,,,,,,,,,,
2015/05/05 09:00,05/05/2015 10:00,0.515,0.518,0.112,22.656,0,,,,,,,,,,,,,
2015/05/05 10:00,05/05/2015 11:00,0.645,0.692,0.129,24.548,0,,,,,,,,,,,,,
2015/05/05 11:00,05/05/2015 12:00,0.725,0.804,0.147,25.748,0,,,,,,,,,,,,,
2015/05/05 12:00,05/05/2015 13:00,0.757,0.83,0.174,25.981,0,,,,,,,,,,,,,
2015/05/05 13:00,05/05/2015 14:00,0.746,0.802,0.186,26.133,0,,,,,,,,,,,,,
2015/05/05 14:00,05/05/2015 15:00,0.687,0.699,0.194,26.2,0,,,,,,,,,,,,,
2015/05/05 15:00,05/05/2015 16:00,0.587,0.56,0.182,25.733,0,,,,,,,,,,,,,
2015/05/05 16:00,05/05/2015 17:00,0.433,0.347,0.182,24.783,0,,,,,,,,,,,,,
2015/05/05 17:00,05/05/2015 18:00,0.246,0.137,0.16,23.176,0,,,,,,,,,,,,,
2015/05/05 18:00,05/05/2015 19:00,0.07,0,0.095,21.053,0,,,,,,,,,,,,,
2015/05/05 19:00,05/05/2015 20:00,0.001,0,0.008,18.583,0,,,,,,,,,,,,,
2015/05/05 20:00,05/05/2015 21:00,0,0,0,17.05,0,,,,,,,,,,,,,
2015/05/05 21:00,05/05/2015 22:00,0,0,0,16.008,0,,,,,,,,,,,,,
2015/05/05 22:00,05/05/2015 23:00,0,0,0,15.167,0,,,,,,,,,,,,,
2015/05/05 23:00,06/05/2015 00:00,0,0,0,14.512,0,,,,,,,,,,,,,
2015/05/06 00:00,06/05/2015 01:00,0,0,0,13.911,0,,,,,,,,,,,,,
2015/05/06 01:00,06/05/2015 02:00,0,0,0,13.407,0,,,,,,,,,,,,,
2015/05/06 02:00,06/05/2015 03:00,0,0,0,12.988,0,,,,,,,,,,,,,
2015/05/06 03:00,06/05/2015 04:00,0,0,0,12.745,0,,,,,,,,,,,,,
2015/05/06 04:00,06/05/2015 05:00,0,0,0,12.785,0,,,,,,,,,,,,,
2015/05/06 05:00,06/05/2015 06:00,0,0,0,12.901,0,,,,,,,,,,,,,
2015/05/06 06:00,06/05/2015 07:00,0.012,0,0.025,14.24,0,,,,,,,,,,,,,
2015/05/06 07:00,06/05/2015 08:00,0.15,0.125,0.057,17.504,0,,,,,,,,,,,,,
2015/05/06 08:00,06/05/2015 09:00,0.343,0.326,0.082,21.295,0,,,,,,,,,,,,,
2015/05/06 09:00,06/05/2015 10:00,0.51,0.524,0.107,24.701,0,,,,,,,,,,,,,
2015/05/06 10:00,06/05/2015 11:00,0.634,0.685,0.133,27.142,0,,,,,,,,,,,,,
2015/05/06 11:00,06/05/2015 12:00,0.709,0.789,0.156,29.151,0,,,,,,,,,,,,,
2015/05/06 12:00,06/05/2015 13:00,0.739,0.826,0.177,30.408,0,,,,,,,,,,,,,
2015/05/06 13:00,06/05/2015 14:00,0.725,0.795,0.19,31.071,0,,,,,,,,,,,,,
2015/05/06 14:00,06/05/2015 15:00,0.671,0.706,0.189,31.217,0,,,,,,,,,,,,,
2015/05/06 15:00,06/05/2015 16:00,0.57,0.557,0.183,31.069,0,,,,,,,,,,,,,
2015/05/06 16:00,06/05/2015 17:00,0.423,0.358,0.174,30.485,0,,,,,,,,,,,,,
2015/05/06 17:00,06/05/2015 18:00,0.241,0.151,0.149,29.287,0,,,,,,,,,,,,,
2015/05/06 18:00,06/05/2015 19:00,0.073,0,0.101,26.223,0,,,,,,,,,,,,,
2015/05/06 19:00,06/05/2015 20:00,0.003,0,0.011,21.765,0,,,,,,,,,,,,,
2015/05/06 20:00,06/05/2015 21:00,0,0,0,20.474,0,,,,,,,,,,,,,
2015/05/06 21:00,06/05/2015 22:00,0,0,0,19.941,0,,,,,,,,,,,,,
2015/05/06 22:00,06/05/2015 23:00,0,0,0,19.181,0,,,,,,,,,,,,,
2015/05/06 23:00,07/05/2015 00:00,0,0,0,18.79,0,,,,,,,,,,,,,
2015/05/07 00:00,07/05/2015 01:00,0,0,0,18.585,0,,,,,,,,,,,,,
2015/05/07 01:00,07/05/2015 02:00,0,0,0,18.022,0,,,,,,,,,,,,,
2015/05/07 02:00,07/05/2015 03:00,0,0,0,17.153,0,,,,,,,,,,,,,
2015/05/07 03:00,07/05/2015 04:00,0,0,0,16.277,0,,,,,,,,,,,,,
2015/05/07 04:00,07/05/2015 05:00,0,0,0,15.485,0,,,,,,,,,,,,,
2015/05/07 05:00,07/05/2015 06:00,0,0,0,14.845,0,,,,,,,,,,,,,
2015/05/07 06:00,07/05/2015 07:00,0.012,0,0.025,16.435,0,,,,,,,,,,,,,
2015/05/07 07:00,07/05/2015 08:00,0.148,0.125,0.057,21.291,0,,,,,,,,,,,,,
2015/05/07 08:00,07/05/2015 09:00,0.337,0.324,0.084,24.785,0,,,,,,,,,,,,,
2015/05/07 09:00,07/05/2015 10:00,0.502,0.52,0.11,27.647,0,,,,,,,,,,,,,
2015/05/07 10:00,07/05/2015 11:00,0.625,0.678,0.137,29.559,0,,,,,,,,,,,,,
2015/05/07 11:00,07/05/2015 12:00,0.698,0.777,0.162,31.022,0,,,,,,,,,,,,,
2015/05/07 12:00,07/05/2015 13:00,0.728,0.811,0.184,32.05,0,,,,,,,,,,,,,
2015/05/07 13:00,07/05/2015 14:00,0.717,0.787,0.194,32.612,0,,,,,,,,,,,,,
2015/05/07 14:00,07/05/2015 15:00,0.664,0.699,0.193,32.602,0,,,,,,,,,,,,,
2015/05/07 15:00,07/05/2015 16:00,0.564,0.546,0.19,32.12,0,,,,,,,,,,,,,
2015/05/07 16:00,07/05/2015 17:00,0.419,0.35,0.177,30.968,0,,,,,,,,,,,,,
2015/05/07 17:00,07/05/2015 18:00,0.242,0.148,0.152,28.854,0,,,,,,,,,,,,,
2015/05/07 18:00,07/05/2015 19:00,0.075,0,0.102,25.176,0,,,,,,,,,,,,,
2015/05/07 19:00,07/05/2015 20:00,0.003,0,0.012,20.434,0,,,,,,,,,,,,,
2015/05/07 20:00,07/05/2015 21:00,0,0,0,18.073,0,,,,,,,,,,,,,
2015/05/07 21:00,07/05/2015 22:00,0,0,0,16.535,0,,,,,,,,,,,,,
2015/05/07 22:00,07/05/2015 23:00,0,0,0,15.586,0,,,,,,,,,,,,,
2015/05/07 23:00,08/05/2015 00:00,0,0,0,14.94,0,,,,,,,,,,,,,
2015/05/08 00:00,08/05/2015 01:00,0,0,0,14.45,0,,,,,,,,,,,,,
2015/05/08 01:00,08/05/2015 02:00,0,0,0,13.965,0,,,,,,,,,,,,,
2015/05/08 02:00,08/05/2015 03:00,0,0,0,13.396,0,,,,,,,,,,,,,
2015/05/08 03:00,08/05/2015 04:00,0,0,0,12.896,0,,,,,,,,,,,,,
2015/05/08 04:00,08/05/2015 05:00,0,0,0,12.592,0,,,,,,,,,,,,,
2015/05/08 05:00,08/05/2015 06:00,0,0,0,12.466,0,,,,,,,,,,,,,
2015/05/08 06:00,08/05/2015 07:00,0.013,0,0.026,14.354,0,,,,,,,,,,,,,
2015/05/08 07:00,08/05/2015 08:00,0.15,0.125,0.057,18.382,0,,,,,,,,,,,,,
2015/05/08 08:00,08/05/2015 09:00,0.342,0.322,0.086,21.936,0,,,,,,,,,,,,,
2015/05/08 09:00,08/05/2015 10:00,0.509,0.515,0.114,24.713,0,,,,,,,,,,,,,
2015/05/08 10:00,08/05/2015 11:00,0.631,0.67,0.141,26.931,0,,,,,,,,,,,,,
2015/05/08 11:00,08/05/2015 12:00,0.704,0.769,0.166,28.856,0,,,,,,,,,,,,,
2015/05/08 12:00,08/05/2015 13:00,0.733,0.806,0.187,30.293,0,,,,,,,,,,,,,
2015/05/08 13:00,08/05/2015 14:00,0.722,0.786,0.193,31.059,0,,,,,,,,,,,,,
2015/05/08 14:00,08/05/2015 15:00,0.667,0.696,0.194,31.284,0,,,,,,,,,,,,,
2015/05/08 15:00,08/05/2015 16:00,0.566,0.544,0.19,30.962,0,,,,,,,,,,,,,
2015/05/08 16:00,08/05/2015 17:00,0.419,0.345,0.18,30.151,0,,,,,,,,,,,,,
2015/05/08 17:00,08/05/2015 18:00,0.241,0.146,0.153,28.622,0,,,,,,,,,,,,,
2015/05/08 18:00,08/05/2015 19:00,0.075,0,0.102,25.189,0,,,,,,,,,,,,,
2015/05/08 19:00,08/05/2015 20:00,0.003,0,0.012,20.26,0,,,,,,,,,,,,,
2015/05/08 20:00,08/05/2015 21:00,0,0,0,18.316,0,,,,,,,,,,,,,
2015/05/08 21:00,08/05/2015 22:00,0,0,0,16.993,0,,,,,,,,,,,,,
2015/05/08 22:00,08/05/2015 23:00,0,0,0,16.057,0,,,,,,,,,,,,,
2015/05/08 23:00,09/05/2015 00:00,0,0,0,15.713,0,,,,,,,,,,,,,
2015/05/09 00:00,09/05/2015 01:00,0,0,0,15.875,0,,,,,,,,,,,,,
2015/05/09 01:00,09/05/2015 02:00,0,0,0,15.92,0,,,,,,,,,,,,,
2015/05/09 02:00,09/05/2015 03:00,0,0,0,15.619,0,,,,,,,,,,,,,
2015/05/09 03:00,09/05/2015 04:00,0,0,0,15.194,0,,,,,,,,,,,,,
2015/05/09 04:00,09/05/2015 05:00,0,0,0,14.557,0,,,,,,,,,,,,,
2015/05/09 05:00,09/05/2015 06:00,0,0,0,13.898,0,,,,,,,,,,,,,
2015/05/09 06:00,09/05/2015 07:00,0.014,0,0.027,14.893,0,,,,,,,,,,,,,
2015/05/09 07:00,09/05/2015 08:00,0.151,0.124,0.059,18.157,0,,,,,,,,,,,,,
2015/05/09 08:00,09/05/2015 09:00,0.342,0.32,0.087,21.715,0,,,,,,,,,,,,,
2015/05/09 09:00,09/05/2015 10:00,0.504,0.511,0.115,26.014,0,,,,,,,,,,,,,
2015/05/09 10:00,09/05/2015 11:00,0.625,0.674,0.138,28.896,0,,,,,,,,,,,,,
2015/05/09 11:00,09/05/2015 12:00,0.695,0.768,0.166,30.996,0,,,,,,,,,,,,,
2015/05/09 12:00,09/05/2015 13:00,0.725,0.806,0.185,32.379,0,,,,,,,,,,,,,
2015/05/09 13:00,09/05/2015 14:00,0.714,0.785,0.193,33.127,0,,,,,,,,,,,,,
2015/05/09 14:00,09/05/2015 15:00,0.661,0.7,0.192,33.223,0,,,,,,,,,,,,,
2015/05/09 15:00,09/05/2015 16:00,0.561,0.547,0.188,32.923,0,,,,,,,,,,,,,
2015/05/09 16:00,09/05/2015 17:00,0.415,0.345,0.18,32.102,0,,,,,,,,,,,,,
2015/05/09 17:00,09/05/2015 18:00,0.238,0.144,0.153,30.425,0,,,,,,,,,,,,,
2015/05/09 18:00,09/05/2015 19:00,0.075,0,0.104,27.049,0,,,,,,,,,,,,,
2015/05/09 19:00,09/05/2015 20:00,0.003,0,0.012,22.069,0,,,,,,,,,,,,,
2015/05/09 20:00,09/05/2015 21:00,0,0,0,20.026,0,,,,,,,,,,,,,
2015/05/09 21:00,09/05/2015 22:00,0,0,0,18.835,0,,,,,,,,,,,,,
2015/05/09 22:00,09/05/2015 23:00,0,0,0,17.922,0,,,,,,,,,,,,,
2015/05/09 23:00,10/05/2015 00:00,0,0,0,17.689,0,,,,,,,,,,,,,
2015/05/10 00:00,10/05/2015 01:00,0,0,0,18.006,0,,,,,,,,,,,,,
2015/05/10 01:00,10/05/2015 02:00,0,0,0,18.158,0,,,,,,,,,,,,,
2015/05/10 02:00,10/05/2015 03:00,0,0,0,17.846,0,,,,,,,,,,,,,
2015/05/10 03:00,10/05/2015 04:00,0,0,0,17.305,0,,,,,,,,,,,,,
2015/05/10 04:00,10/05/2015 05:00,0,0,0,16.747,0,,,,,,,,,,,,,
2015/05/10 05:00,10/05/2015 06:00,0,0,0,16.249,0,,,,,,,,,,,,,
2015/05/10 06:00,10/05/2015 07:00,0.014,0,0.027,17.516,0,,,,,,,,,,,,,
2015/05/10 07:00,10/05/2015 08:00,0.149,0.126,0.058,21.925,0,,,,,,,,,,,,,
2015/05/10 08:00,10/05/2015 09:00,0.335,0.321,0.087,25.689,0,,,,,,,,,,,,,
2015/05/10 09:00,10/05/2015 10:00,0.496,0.51,0.116,28.949,0,,,,,,,,,,,,,
2015/05/10 10:00,10/05/2015 11:00,0.615,0.666,0.142,31.236,0,,,,,,,,,,,,,
2015/05/10 11:00,10/05/2015 12:00,0.687,0.762,0.17,32.875,0,,,,,,,,,,,,,
2015/05/10 12:00,10/05/2015 13:00,0.716,0.795,0.192,34.014,0,,,,,,,,,,,,,
2015/05/10 13:00,10/05/2015 14:00,0.708,0.784,0.193,34.676,0,,,,,,,,,,,,,
2015/05/10 14:00,10/05/2015 15:00,0.654,0.698,0.191,34.797,0,,,,,,,,,,,,,
2015/05/10 15:00,10/05/2015 16:00,0.556,0.548,0.186,34.468,0,,,,,,,,,,,,,
2015/05/10 16:00,10/05/2015 17:00,0.413,0.349,0.178,33.538,0,,,,,,,,,,,,,
2015/05/10 17:00,10/05/2015 18:00,0.237,0.144,0.153,31.66,0,,,,,,,,,,,,,
2015/05/10 18:00,10/05/2015 19:00,0.075,0,0.103,27.944,0,,,,,,,,,,,,,
2015/05/10 19:00,10/05/2015 20:00,0.064,0,0.089,22.665,1,,,,,,,,,,,,,
2015/05/10 20:00,10/05/2015 21:00,0,0,0,20.731,1,,,,,,,,,,,,,
2015/05/10 21:00,10/05/2015 22:00,0,0,0,19.619,0,,,,,,,,,,,,,
2015/05/10 22:00,10/05/2015 23:00,0,0,0,18.95,0,,,,,,,,,,,,,
2015/05/10 23:00,11/05/2015 00:00,0,0,0,18.995,0,,,,,,,,,,,,,
2015/05/11 00:00,11/05/2015 01:00,0,0,0,19.232,0,,,,,,,,,,,,,
2015/05/11 01:00,11/05/2015 02:00,0,0,0,19.173,0,,,,,,,,,,,,,
2015/05/11 02:00,11/05/2015 03:00,0,0,0,18.531,0,,,,,,,,,,,,,
2015/05/11 03:00,11/05/2015 04:00,0,0,0,17.923,0,,,,,,,,,,,,,
2015/05/11 04:00,11/05/2015 05:00,0,0,0,17.387,0,,,,,,,,,,,,,
2015/05/11 05:00,11/05/2015 06:00,0,0,0,16.899,0,,,,,,,,,,,,,
2015/05/11 06:00,11/05/2015 07:00,0.014,0,0.028,18.626,0,,,,,,,,,,,,,
2015/05/11 07:00,11/05/2015 08:00,0.147,0.116,0.066,23.527,0,,,,,,,,,,,,,
2015/05/11 08:00,11/05/2015 09:00,0.331,0.311,0.094,27.44,0,,,,,,,,,,,,,
2015/05/11 09:00,11/05/2015 10:00,0.49,0.505,0.12,31.289,0,,,,,,,,,,,,,
2015/05/11 10:00,11/05/2015 11:00,0.606,0.663,0.145,33.939,0,,,,,,,,,,,,,
