# Renewables.ninja Solar PV (Point API) - 37.970, 23.726 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060,,,,,,,,,,,,,,,,,
# Units: time in UTC, local_time in Europe/Athens, electricity in kW, irradiance_direct in kW/m², irradiance_diffuse in kW/m², temperature in ºC,,,,,,,,,,,,,
"# {""units"": {""time"": ""UTC"""," ""local_time"": ""Europe/Athens"""," ""electricity"": ""kW"""," ""irradiance_direct"": ""kW/m\u00b2"""," ""irradiance_diffuse"": ""kW/m\u00b2"""," ""temperature"": ""\u00baC""}"," ""params"": {""local_time"": true"," ""header"": true"," ""lat"": ""37.9703"""," ""lon"": ""23.7264"""," ""date_from"": ""2015-01-01"""," ""date_to"": ""2015-12-31"""," ""dataset"": ""merra2"""," ""capacity"": ""1"""," ""system_loss"": ""0.1"""," ""tracking"": ""0"""," ""tilt"": ""35"""," ""azim"": ""180"""," ""raw"": true}}"
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature,,,,,,,,,,,,,
2015/07/24 11:00,2015/07/24 14:00,0.663,0.802,0.1,30.135,,,,,,,,,,,,,
2015/07/24 12:00,2015/07/24 15:00,0.598,0.701,0.097,30.258,,,,,,,,,,,,,
2015/07/24 13:00,2015/07/24 16:00,0.494,0.548,0.091,30.145,,,,,,,,,,,,,
2015/07/24 14:00,2015/07/24 17:00,0.352,0.36,0.083,29.805,,,,,,,,,,,,,
2015/07/24 15:00,2015/07/24 18:00,0.186,0.162,0.073,29.203,,,,,,,,,,,,,
2015/07/24 16:00,2015/07/24 19:00,0.042,0.009,0.055,28.176,,,,,,,,,,,,,
2015/07/24 17:00,2015/07/24 20:00,0.001,0,0.008,25.789,,,,,,,,,,,,,
2015/07/24 18:00,2015/07/24 21:00,0,0,0,24.312,,,,,,,,,,,,,
2015/07/24 19:00,2015/07/24 22:00,0,0,0,23.347,,,,,,,,,,,,,
2015/07/24 20:00,2015/07/24 23:00,0,0,0,22.535,,,,,,,,,,,,,
2015/07/24 21:00,2015/07/25 00:00,0,0,0,22.038,,,,,,,,,,,,,
2015/07/24 22:00,2015/07/25 01:00,0,0,0,21.781,,,,,,,,,,,,,
2015/07/24 23:00,2015/07/25 02:00,0,0,0,21.684,,,,,,,,,,,,,
2015/07/25 00:00,2015/07/25 03:00,0,0,0,21.578,,,,,,,,,,,,,
2015/07/25 01:00,2015/07/25 04:00,0,0,0,21.407,,,,,,,,,,,,,
2015/07/25 02:00,2015/07/25 05:00,0,0,0,21.18,,,,,,,,,,,,,
2015/07/25 03:00,2015/07/25 06:00,0.004,0,0.013,20.992,,,,,,,,,,,,,
2015/07/25 04:00,2015/07/25 07:00,0.043,0.006,0.057,22.004,,,,,,,,,,,,,
2015/07/25 05:00,2015/07/25 08:00,0.205,0.178,0.072,23.681,,,,,,,,,,,,,
2015/07/25 06:00,2015/07/25 09:00,0.374,0.381,0.082,26.498,,,,,,,,,,,,,
2015/07/25 07:00,2015/07/25 10:00,0.511,0.568,0.091,28.992,,,,,,,,,,,,,
2015/07/25 08:00,2015/07/25 11:00,0.607,0.715,0.097,30.367,,,,,,,,,,,,,
2015/07/25 09:00,2015/07/25 12:00,0.661,0.802,0.103,31.072,,,,,,,,,,,,,
2015/07/25 10:00,2015/07/25 13:00,0.678,0.83,0.105,31.344,,,,,,,,,,,,,
2015/07/25 11:00,2015/07/25 14:00,0.654,0.79,0.104,31.317,,,,,,,,,,,,,
2015/07/25 12:00,2015/07/25 15:00,0.592,0.691,0.101,31.016,,,,,,,,,,,,,
2015/07/25 13:00,2015/07/25 16:00,0.487,0.535,0.096,30.449,,,,,,,,,,,,,
2015/07/25 14:00,2015/07/25 17:00,0.346,0.345,0.09,29.672,,,,,,,,,,,,,
2015/07/25 15:00,2015/07/25 18:00,0.182,0.15,0.08,28.691,,,,,,,,,,,,,
2015/07/25 16:00,2015/07/25 19:00,0.044,0.008,0.059,27.449,,,,,,,,,,,,,
2015/07/25 17:00,2015/07/25 20:00,0.001,0,0.007,25.706,,,,,,,,,,,,,
2015/07/25 18:00,2015/07/25 21:00,0,0,0,24.338,,,,,,,,,,,,,
2015/07/25 19:00,2015/07/25 22:00,0,0,0,23.558,,,,,,,,,,,,,
2015/07/25 20:00,2015/07/25 23:00,0,0,0,23.002,,,,,,,,,,,,,
2015/07/25 21:00,2015/07/26 00:00,0,0,0,22.556,,,,,,,,,,,,,
2015/07/25 22:00,2015/07/26 01:00,0,0,0,22.263,,,,,,,,,,,,,
2015/07/25 23:00,2015/07/26 02:00,0,0,0,22.093,,,,,,,,,,,,,
2015/07/26 00:00,2015/07/26 03:00,0,0,0,22.009,,,,,,,,,,,,,
2015/07/26 01:00,2015/07/26 04:00,0,0,0,21.92,,,,,,,,,,,,,
2015/07/26 02:00,2015/07/26 05:00,0,0,0,21.974,,,,,,,,,,,,,
2015/07/26 03:00,2015/07/26 06:00,0.004,0,0.013,21.94,,,,,,,,,,,,,
2015/07/26 04:00,2015/07/26 07:00,0.047,0.005,0.064,22.806,,,,,,,,,,,,,
2015/07/26 05:00,2015/07/26 08:00,0.197,0.159,0.084,25.29,,,,,,,,,,,,,
2015/07/26 06:00,2015/07/26 09:00,0.36,0.353,0.095,28.064,,,,,,,,,,,,,
2015/07/26 07:00,2015/07/26 10:00,0.494,0.536,0.104,30.061,,,,,,,,,,,,,
2015/07/26 08:00,2015/07/26 11:00,0.59,0.68,0.11,31.362,,,,,,,,,,,,,
2015/07/26 09:00,2015/07/26 12:00,0.652,0.784,0.111,32.041,,,,,,,,,,,,,
2015/07/26 10:00,2015/07/26 13:00,0.668,0.811,0.112,32.188,,,,,,,,,,,,,
2015/07/26 11:00,2015/07/26 14:00,0.644,0.77,0.113,32.106,,,,,,,,,,,,,
2015/07/26 12:00,2015/07/26 15:00,0.575,0.655,0.114,31.816,,,,,,,,,,,,,
2015/07/26 13:00,2015/07/26 16:00,0.467,0.491,0.114,31.32,,,,,,,,,,,,,
2015/07/26 14:00,2015/07/26 17:00,0.318,0.285,0.116,30.577,,,,,,,,,,,,,
2015/07/26 15:00,2015/07/26 18:00,0.174,0.126,0.096,29.74,,,,,,,,,,,,,
2015/07/26 16:00,2015/07/26 19:00,0.046,0.006,0.063,28.634,,,,,,,,,,,,,
2015/07/26 17:00,2015/07/26 20:00,0.001,0,0.007,26.907,,,,,,,,,,,,,
2015/07/26 18:00,2015/07/26 21:00,0,0,0,25.448,,,,,,,,,,,,,
2015/07/26 19:00,2015/07/26 22:00,0,0,0,24.619,,,,,,,,,,,,,
2015/07/26 20:00,2015/07/26 23:00,0,0,0,24.015,,,,,,,,,,,,,
2015/07/26 21:00,2015/07/27 00:00,0,0,0,23.612,,,,,,,,,,,,,
2015/07/26 22:00,2015/07/27 01:00,0,0,0,23.477,,,,,,,,,,,,,
2015/07/26 23:00,2015/07/27 02:00,0,0,0,23.469,,,,,,,,,,,,,
2015/07/27 00:00,2015/07/27 03:00,0,0,0,23.479,,,,,,,,,,,,,
2015/07/27 01:00,2015/07/27 04:00,0,0,0,23.391,,,,,,,,,,,,,
2015/07/27 02:00,2015/07/27 05:00,0,0,0,23.128,,,,,,,,,,,,,
2015/07/27 03:00,2015/07/27 06:00,0.004,0,0.012,22.865,,,,,,,,,,,,,
2015/07/27 04:00,2015/07/27 07:00,0.047,0.004,0.065,24.215,,,,,,,,,,,,,
2015/07/27 05:00,2015/07/27 08:00,0.194,0.155,0.086,26.514,,,,,,,,,,,,,
2015/07/27 06:00,2015/07/27 09:00,0.356,0.35,0.096,28.808,,,,,,,,,,,,,
2015/07/27 07:00,2015/07/27 10:00,0.493,0.535,0.103,30.398,,,,,,,,,,,,,
2015/07/27 08:00,2015/07/27 11:00,0.59,0.685,0.108,31.756,,,,,,,,,,,,,
2015/07/27 09:00,2015/07/27 12:00,0.65,0.788,0.109,32.802,,,,,,,,,,,,,
2015/07/27 10:00,2015/07/27 13:00,0.666,0.817,0.11,33.417,,,,,,,,,,,,,
2015/07/27 11:00,2015/07/27 14:00,0.642,0.779,0.109,33.718,,,,,,,,,,,,,
2015/07/27 12:00,2015/07/27 15:00,0.578,0.677,0.106,33.684,,,,,,,,,,,,,
2015/07/27 13:00,2015/07/27 16:00,0.476,0.524,0.101,33.216,,,,,,,,,,,,,
2015/07/27 14:00,2015/07/27 17:00,0.337,0.336,0.094,32.31,,,,,,,,,,,,,
2015/07/27 15:00,2015/07/27 18:00,0.178,0.144,0.084,31.082,,,,,,,,,,,,,
2015/07/27 16:00,2015/07/27 19:00,0.043,0.007,0.059,29.61,,,,,,,,,,,,,
2015/07/27 17:00,2015/07/27 20:00,0.001,0,0.007,27.794,,,,,,,,,,,,,
2015/07/27 18:00,2015/07/27 21:00,0,0,0,26.431,,,,,,,,,,,,,
2015/07/27 19:00,2015/07/27 22:00,0,0,0,25.545,,,,,,,,,,,,,
2015/07/27 20:00,2015/07/27 23:00,0,0,0,24.912,,,,,,,,,,,,,
2015/07/27 21:00,2015/07/28 00:00,0,0,0,24.513,,,,,,,,,,,,,
2015/07/27 22:00,2015/07/28 01:00,0,0,0,24.425,,,,,,,,,,,,,
2015/07/27 23:00,2015/07/28 02:00,0,0,0,24.537,,,,,,,,,,,,,
2015/07/28 00:00,2015/07/28 03:00,0,0,0,24.631,,,,,,,,,,,,,
2015/07/28 01:00,2015/07/28 04:00,0,0,0,24.684,,,,,,,,,,,,,
2015/07/28 02:00,2015/07/28 05:00,0,0,0,24.633,,,,,,,,,,,,,
2015/07/28 03:00,2015/07/28 06:00,0.003,0,0.012,24.653,,,,,,,,,,,,,
2015/07/28 04:00,2015/07/28 07:00,0.044,0.005,0.062,26.217,,,,,,,,,,,,,
2015/07/28 05:00,2015/07/28 08:00,0.195,0.164,0.081,27.899,,,,,,,,,,,,,
2015/07/28 06:00,2015/07/28 09:00,0.358,0.361,0.091,30.212,,,,,,,,,,,,,
2015/07/28 07:00,2015/07/28 10:00,0.492,0.545,0.1,32.521,,,,,,,,,,,,,
2015/07/28 08:00,2015/07/28 11:00,0.586,0.691,0.106,33.763,,,,,,,,,,,,,
2015/07/28 09:00,2015/07/28 12:00,0.644,0.787,0.109,34.292,,,,,,,,,,,,,
2015/07/28 10:00,2015/07/28 13:00,0.661,0.815,0.111,34.332,,,,,,,,,,,,,
2015/07/28 11:00,2015/07/28 14:00,0.64,0.777,0.11,34.052,,,,,,,,,,,,,
2015/07/28 12:00,2015/07/28 15:00,0.572,0.663,0.11,33.597,,,,,,,,,,,,,
2015/07/28 13:00,2015/07/28 16:00,0.476,0.522,0.102,32.979,,,,,,,,,,,,,
2015/07/28 14:00,2015/07/28 17:00,0.336,0.332,0.095,32.198,,,,,,,,,,,,,
2015/07/28 15:00,2015/07/28 18:00,0.178,0.145,0.083,31.256,,,,,,,,,,,,,
2015/07/28 16:00,2015/07/28 19:00,0.042,0.007,0.058,30.052,,,,,,,,,,,,,
2015/07/28 17:00,2015/07/28 20:00,0,0,0.006,28.447,,,,,,,,,,,,,
2015/07/28 18:00,2015/07/28 21:00,0,0,0,27.224,,,,,,,,,,,,,
2015/07/28 19:00,2015/07/28 22:00,0,0,0,26.394,,,,,,,,,,,,,
2015/07/28 20:00,2015/07/28 23:00,0,0,0,25.678,,,,,,,,,,,,,
2015/07/28 21:00,2015/07/29 00:00,0,0,0,25.199,,,,,,,,,,,,,
2015/07/28 22:00,2015/07/29 01:00,0,0,0,25.057,,,,,,,,,,,,,
2015/07/28 23:00,2015/07/29 02:00,0,0,0,25.029,,,,,,,,,,,,,
2015/07/29 00:00,2015/07/29 03:00,0,0,0,25.051,,,,,,,,,,,,,
2015/07/29 01:00,2015/07/29 04:00,0,0,0,25.165,,,,,,,,,,,,,
2015/07/29 02:00,2015/07/29 05:00,0,0,0,25.225,,,,,,,,,,,,,
2015/07/29 03:00,2015/07/29 06:00,0.003,0,0.011,25.197,,,,,,,,,,,,,
2015/07/29 04:00,2015/07/29 07:00,0.044,0.005,0.061,26.101,,,,,,,,,,,,,
2015/07/29 05:00,2015/07/29 08:00,0.195,0.165,0.08,28.572,,,,,,,,,,,,,
2015/07/29 06:00,2015/07/29 09:00,0.358,0.365,0.089,31.352,,,,,,,,,,,,,
2015/07/29 07:00,2015/07/29 10:00,0.494,0.552,0.097,32.785,,,,,,,,,,,,,
2015/07/29 08:00,2015/07/29 11:00,0.59,0.699,0.104,33.923,,,,,,,,,,,,,
2015/07/29 09:00,2015/07/29 12:00,0.646,0.793,0.107,34.625,,,,,,,,,,,,,
2015/07/29 10:00,2015/07/29 13:00,0.661,0.819,0.11,34.924,,,,,,,,,,,,,
2015/07/29 11:00,2015/07/29 14:00,0.637,0.779,0.109,34.933,,,,,,,,,,,,,
2015/07/29 12:00,2015/07/29 15:00,0.577,0.681,0.105,34.63,,,,,,,,,,,,,
2015/07/29 13:00,2015/07/29 16:00,0.474,0.526,0.1,34.039,,,,,,,,,,,,,
2015/07/29 14:00,2015/07/29 17:00,0.336,0.337,0.093,33.218,,,,,,,,,,,,,
2015/07/29 15:00,2015/07/29 18:00,0.176,0.145,0.083,32.279,,,,,,,,,,,,,
2015/07/29 16:00,2015/07/29 19:00,0.042,0.007,0.058,31.092,,,,,,,,,,,,,
2015/07/29 17:00,2015/07/29 20:00,0,0,0.006,29.333,,,,,,,,,,,,,
2015/07/29 18:00,2015/07/29 21:00,0,0,0,28.038,,,,,,,,,,,,,
2015/07/29 19:00,2015/07/29 22:00,0,0,0,27.23,,,,,,,,,,,,,
2015/07/29 20:00,2015/07/29 23:00,0,0,0,26.57,,,,,,,,,,,,,
2015/07/29 21:00,2015/07/30 00:00,0,0,0,26.061,,,,,,,,,,,,,
2015/07/29 22:00,2015/07/30 01:00,0,0,0,25.766,,,,,,,,,,,,,
2015/07/29 23:00,2015/07/30 02:00,0,0,0,25.662,,,,,,,,,,,,,
2015/07/30 00:00,2015/07/30 03:00,0,0,0,25.559,,,,,,,,,,,,,
2015/07/30 01:00,2015/07/30 04:00,0,0,0,25.383,,,,,,,,,,,,,
2015/07/30 02:00,2015/07/30 05:00,0,0,0,25.153,,,,,,,,,,,,,
2015/07/30 03:00,2015/07/30 06:00,0.003,0,0.011,25.023,,,,,,,,,,,,,
2015/07/30 04:00,2015/07/30 07:00,0.042,0.005,0.059,26.401,,,,,,,,,,,,,
2015/07/30 05:00,2015/07/30 08:00,0.196,0.169,0.077,28.767,,,,,,,,,,,,,
2015/07/30 06:00,2015/07/30 09:00,0.36,0.37,0.087,31.032,,,,,,,,,,,,,
2015/07/30 07:00,2015/07/30 10:00,0.497,0.557,0.095,32.507,,,,,,,,,,,,,
2015/07/30 08:00,2015/07/30 11:00,0.593,0.706,0.101,33.715,,,,,,,,,,,,,
2015/07/30 09:00,2015/07/30 12:00,0.648,0.799,0.106,34.599,,,,,,,,,,,,,
2015/07/30 10:00,2015/07/30 13:00,0.663,0.826,0.107,35.123,,,,,,,,,,,,,
2015/07/30 11:00,2015/07/30 14:00,0.639,0.787,0.107,35.279,,,,,,,,,,,,,
2015/07/30 12:00,2015/07/30 15:00,0.578,0.688,0.103,35.121,,,,,,,,,,,,,
2015/07/30 13:00,2015/07/30 16:00,0.476,0.533,0.097,34.625,,,,,,,,,,,,,
2015/07/30 14:00,2015/07/30 17:00,0.337,0.343,0.09,33.817,,,,,,,,,,,,,
2015/07/30 15:00,2015/07/30 18:00,0.176,0.147,0.08,32.779,,,,,,,,,,,,,
2015/07/30 16:00,2015/07/30 19:00,0.041,0.007,0.057,31.418,,,,,,,,,,,,,
2015/07/30 17:00,2015/07/30 20:00,0,0,0.005,29.379,,,,,,,,,,,,,
2015/07/30 18:00,2015/07/30 21:00,0,0,0,27.943,,,,,,,,,,,,,
2015/07/30 19:00,2015/07/30 22:00,0,0,0,26.945,,,,,,,,,,,,,
2015/07/30 20:00,2015/07/30 23:00,0,0,0,26.232,,,,,,,,,,,,,
2015/07/30 21:00,2015/07/31 00:00,0,0,0,25.769,,,,,,,,,,,,,
2015/07/30 22:00,2015/07/31 01:00,0,0,0,25.542,,,,,,,,,,,,,
2015/07/30 23:00,2015/07/31 02:00,0,0,0,25.596,,,,,,,,,,,,,
2015/07/31 00:00,2015/07/31 03:00,0,0,0,25.651,,,,,,,,,,,,,
2015/07/31 01:00,2015/07/31 04:00,0,0,0,25.512,,,,,,,,,,,,,
2015/07/31 02:00,2015/07/31 05:00,0,0,0,25.323,,,,,,,,,,,,,
2015/07/31 03:00,2015/07/31 06:00,0.002,0,0.01,25.048,,,,,,,,,,,,,
2015/07/31 04:00,2015/07/31 07:00,0.044,0.004,0.062,26.211,,,,,,,,,,,,,
2015/07/31 05:00,2015/07/31 08:00,0.193,0.159,0.083,28.158,,,,,,,,,,,,,
2015/07/31 06:00,2015/07/31 09:00,0.357,0.356,0.094,30.222,,,,,,,,,,,,,
2015/07/31 07:00,2015/07/31 10:00,0.49,0.537,0.104,31.87,,,,,,,,,,,,,
2015/07/31 08:00,2015/07/31 11:00,0.584,0.679,0.111,33.123,,,,,,,,,,,,,
2015/07/31 09:00,2015/07/31 12:00,0.639,0.77,0.116,33.97,,,,,,,,,,,,,
2015/07/31 10:00,2015/07/31 13:00,0.656,0.8,0.117,34.38,,,,,,,,,,,,,
2015/07/31 11:00,2015/07/31 14:00,0.634,0.763,0.116,34.304,,,,,,,,,,,,,
2015/07/31 12:00,2015/07/31 15:00,0.564,0.642,0.119,33.858,,,,,,,,,,,,,
2015/07/31 13:00,2015/07/31 16:00,0.461,0.489,0.114,33.212,,,,,,,,,,,,,
2015/07/31 14:00,2015/07/31 17:00,0.328,0.315,0.103,32.494,,,,,,,,,,,,,
2015/07/31 15:00,2015/07/31 18:00,0.172,0.131,0.09,31.66,,,,,,,,,,,,,
2015/07/31 16:00,2015/07/31 19:00,0.042,0.006,0.059,30.636,,,,,,,,,,,,,
2015/07/31 17:00,2015/07/31 20:00,0,0,0.005,29.009,,,,,,,,,,,,,
2015/07/31 18:00,2015/07/31 21:00,0,0,0,28.074,,,,,,,,,,,,,
2015/07/31 19:00,2015/07/31 22:00,0,0,0,27.234,,,,,,,,,,,,,
2015/07/31 20:00,2015/07/31 23:00,0,0,0,26.477,,,,,,,,,,,,,
2015/07/31 21:00,2015/08/01 00:00,0,0,0,26.02,,,,,,,,,,,,,
2015/07/31 22:00,2015/08/01 01:00,0,0,0,25.6,,,,,,,,,,,,,
2015/07/31 23:00,2015/08/01 02:00,0,0,0,25.342,,,,,,,,,,,,,
2015/08/01 00:00,2015/08/01 03:00,0,0,0,25.132,,,,,,,,,,,,,
2015/08/01 01:00,2015/08/01 04:00,0,0,0,24.89,,,,,,,,,,,,,
2015/08/01 02:00,2015/08/01 05:00,0,0,0,24.6,,,,,,,,,,,,,
2015/08/01 03:00,2015/08/01 06:00,0.002,0,0.01,24.444,,,,,,,,,,,,,
2015/08/01 04:00,2015/08/01 07:00,0.046,0.004,0.064,25.423,,,,,,,,,,,,,
2015/08/01 05:00,2015/08/01 08:00,0.191,0.15,0.088,26.978,,,,,,,,,,,,,
2015/08/01 06:00,2015/08/01 09:00,0.353,0.341,0.1,28.479,,,,,,,,,,,,,
2015/08/01 07:00,2015/08/01 10:00,0.491,0.526,0.108,29.704,,,,,,,,,,,,,
2015/08/01 08:00,2015/08/01 11:00,0.591,0.675,0.113,30.633,,,,,,,,,,,,,
2015/08/01 09:00,2015/08/01 12:00,0.649,0.769,0.116,31.242,,,,,,,,,,,,,
2015/08/01 10:00,2015/08/01 13:00,0.666,0.798,0.118,31.585,,,,,,,,,,,,,
2015/08/01 11:00,2015/08/01 14:00,0.643,0.762,0.116,31.66,,,,,,,,,,,,,
2015/08/01 12:00,2015/08/01 15:00,0.585,0.673,0.109,31.541,,,,,,,,,,,,,
2015/08/01 13:00,2015/08/01 16:00,0.481,0.521,0.103,31.163,,,,,,,,,,,,,
2015/08/01 14:00,2015/08/01 17:00,0.339,0.331,0.097,30.428,,,,,,,,,,,,,
2015/08/01 15:00,2015/08/01 18:00,0.173,0.131,0.089,29.403,,,,,,,,,,,,,
2015/08/01 16:00,2015/08/01 19:00,0.041,0.006,0.057,28.234,,,,,,,,,,,,,
2015/08/01 17:00,2015/08/01 20:00,0,0,0.005,26.942,,,,,,,,,,,,,
2015/08/01 18:00,2015/08/01 21:00,0,0,0,25.982,,,,,,,,,,,,,
2015/08/01 19:00,2015/08/01 22:00,0,0,0,25.334,,,,,,,,,,,,,
2015/08/01 20:00,2015/08/01 23:00,0,0,0,24.961,,,,,,,,,,,,,
2015/08/01 21:00,2015/08/02 00:00,0,0,0,24.767,,,,,,,,,,,,,
2015/08/01 22:00,2015/08/02 01:00,0,0,0,24.601,,,,,,,,,,,,,
2015/08/01 23:00,2015/08/02 02:00,0,0,0,24.42,,,,,,,,,,,,,
2015/08/02 00:00,2015/08/02 03:00,0,0,0,24.237,,,,,,,,,,,,,
2015/08/02 01:00,2015/08/02 04:00,0,0,0,24.028,,,,,,,,,,,,,
2015/08/02 02:00,2015/08/02 05:00,0,0,0,23.706,,,,,,,,,,,,,
2015/08/02 03:00,2015/08/02 06:00,0.002,0,0.009,23.415,,,,,,,,,,,,,
2015/08/02 04:00,2015/08/02 07:00,0.045,0.004,0.062,23.88,,,,,,,,,,,,,
2015/08/02 05:00,2015/08/02 08:00,0.195,0.157,0.084,24.979,,,,,,,,,,,,,
2015/08/02 06:00,2015/08/02 09:00,0.364,0.357,0.093,26.292,,,,,,,,,,,,,
2015/08/02 07:00,2015/08/02 10:00,0.506,0.545,0.101,27.495,,,,,,,,,,,,,
2015/08/02 08:00,2015/08/02 11:00,0.606,0.693,0.107,28.485,,,,,,,,,,,,,
2015/08/02 09:00,2015/08/02 12:00,0.667,0.793,0.109,29.105,,,,,,,,,,,,,
2015/08/02 10:00,2015/08/02 13:00,0.683,0.821,0.111,29.414,,,,,,,,,,,,,
2015/08/02 11:00,2015/08/02 14:00,0.66,0.785,0.109,29.588,,,,,,,,,,,,,
2015/08/02 12:00,2015/08/02 15:00,0.591,0.674,0.108,29.475,,,,,,,,,,,,,
2015/08/02 13:00,2015/08/02 16:00,0.486,0.521,0.102,29.135,,,,,,,,,,,,,
2015/08/02 14:00,2015/08/02 17:00,0.344,0.336,0.094,28.611,,,,,,,,,,,,,
2015/08/02 15:00,2015/08/02 18:00,0.179,0.143,0.082,27.854,,,,,,,,,,,,,
2015/08/02 16:00,2015/08/02 19:00,0.04,0.006,0.055,26.841,,,,,,,,,,,,,
2015/08/02 17:00,2015/08/02 20:00,0,0,0.004,25.57,,,,,,,,,,,,,
2015/08/02 18:00,2015/08/02 21:00,0,0,0,24.642,,,,,,,,,,,,,
2015/08/02 19:00,2015/08/02 22:00,0,0,0,24.109,,,,,,,,,,,,,
2015/08/02 20:00,2015/08/02 23:00,0,0,0,23.862,,,,,,,,,,,,,
2015/08/02 21:00,2015/08/03 00:00,0,0,0,23.757,,,,,,,,,,,,,
2015/08/02 22:00,2015/08/03 01:00,0,0,0,23.528,,,,,,,,,,,,,
2015/08/02 23:00,2015/08/03 02:00,0,0,0,23.333,,,,,,,,,,,,,
2015/08/03 00:00,2015/08/03 03:00,0,0,0,23.186,,,,,,,,,,,,,
2015/08/03 01:00,2015/08/03 04:00,0,0,0,23.038,,,,,,,,,,,,,
2015/08/03 02:00,2015/08/03 05:00,0,0,0,22.735,,,,,,,,,,,,,
2015/08/03 03:00,2015/08/03 06:00,0.002,0,0.009,22.437,,,,,,,,,,,,,
2015/08/03 04:00,2015/08/03 07:00,0.043,0.005,0.059,23.027,,,,,,,,,,,,,
2015/08/03 05:00,2015/08/03 08:00,0.198,0.165,0.079,24.185,,,,,,,,,,,,,
2015/08/03 06:00,2015/08/03 09:00,0.371,0.37,0.087,25.734,,,,,,,,,,,,,
2015/08/03 07:00,2015/08/03 10:00,0.513,0.56,0.095,27.305,,,,,,,,,,,,,
2015/08/03 08:00,2015/08/03 11:00,0.612,0.708,0.102,28.461,,,,,,,,,,,,,
2015/08/03 09:00,2015/08/03 12:00,0.672,0.806,0.105,29.2,,,,,,,,,,,,,
2015/08/03 10:00,2015/08/03 13:00,0.687,0.832,0.107,29.622,,,,,,,,,,,,,
2015/08/03 11:00,2015/08/03 14:00,0.662,0.793,0.106,29.842,,,,,,,,,,,,,
2015/08/03 12:00,2015/08/03 15:00,0.599,0.694,0.102,29.773,,,,,,,,,,,,,
2015/08/03 13:00,2015/08/03 16:00,0.492,0.538,0.096,29.564,,,,,,,,,,,,,
2015/08/03 14:00,2015/08/03 17:00,0.348,0.348,0.088,29.192,,,,,,,,,,,,,
2015/08/03 15:00,2015/08/03 18:00,0.18,0.15,0.077,28.529,,,,,,,,,,,,,
2015/08/03 16:00,2015/08/03 19:00,0.038,0.006,0.053,27.462,,,,,,,,,,,,,
2015/08/03 17:00,2015/08/03 20:00,0,0,0.004,25.987,,,,,,,,,,,,,
2015/08/03 18:00,2015/08/03 21:00,0,0,0,24.817,,,,,,,,,,,,,
2015/08/03 19:00,2015/08/03 22:00,0,0,0,23.989,,,,,,,,,,,,,
2015/08/03 20:00,2015/08/03 23:00,0,0,0,23.468,,,,,,,,,,,,,
2015/08/03 21:00,2015/08/04 00:00,0,0,0,23.25,,,,,,,,,,,,,
2015/08/03 22:00,2015/08/04 01:00,0,0,0,23.206,,,,,,,,,,,,,
2015/08/03 23:00,2015/08/04 02:00,0,0,0,23.184,,,,,,,,,,,,,
2015/08/04 00:00,2015/08/04 03:00,0,0,0,23.145,,,,,,,,,,,,,
2015/08/04 01:00,2015/08/04 04:00,0,0,0,23.073,,,,,,,,,,,,,
2015/08/04 02:00,2015/08/04 05:00,0,0,0,23.003,,,,,,,,,,,,,
2015/08/04 03:00,2015/08/04 06:00,0.001,0,0.008,22.976,,,,,,,,,,,,,
2015/08/04 04:00,2015/08/04 07:00,0.051,0.002,0.071,24.254,,,,,,,,,,,,,
2015/08/04 05:00,2015/08/04 08:00,0.17,0.086,0.126,25.281,,,,,,,,,,,,,
2015/08/04 06:00,2015/08/04 09:00,0.303,0.211,0.162,26.412,,,,,,,,,,,,,
2015/08/04 07:00,2015/08/04 10:00,0.446,0.397,0.166,27.737,,,,,,,,,,,,,
2015/08/04 08:00,2015/08/04 11:00,0.548,0.546,0.167,28.865,,,,,,,,,,,,,
2015/08/04 09:00,2015/08/04 12:00,0.609,0.643,0.167,29.651,,,,,,,,,,,,,
2015/08/04 10:00,2015/08/04 13:00,0.624,0.668,0.17,30.182,,,,,,,,,,,,,
2015/08/04 11:00,2015/08/04 14:00,0.592,0.612,0.177,30.41,,,,,,,,,,,,,
2015/08/04 12:00,2015/08/04 15:00,0.515,0.485,0.185,30.341,,,,,,,,,,,,,
2015/08/04 13:00,2015/08/04 16:00,0.407,0.333,0.184,30.119,,,,,,,,,,,,,
2015/08/04 14:00,2015/08/04 17:00,0.28,0.185,0.165,29.739,,,,,,,,,,,,,
2015/08/04 15:00,2015/08/04 18:00,0.15,0.067,0.124,29.089,,,,,,,,,,,,,
2015/08/04 16:00,2015/08/04 19:00,0.041,0.002,0.06,28.122,,,,,,,,,,,,,
2015/08/04 17:00,2015/08/04 20:00,0,0,0.003,26.537,,,,,,,,,,,,,
2015/08/04 18:00,2015/08/04 21:00,0,0,0,25.375,,,,,,,,,,,,,
2015/08/04 19:00,2015/08/04 22:00,0,0,0,24.6,,,,,,,,,,,,,
2015/08/04 20:00,2015/08/04 23:00,0,0,0,24.021,,,,,,,,,,,,,
2015/08/04 21:00,2015/08/05 00:00,0,0,0,23.592,,,,,,,,,,,,,
2015/08/04 22:00,2015/08/05 01:00,0,0,0,23.291,,,,,,,,,,,,,
2015/08/04 23:00,2015/08/05 02:00,0,0,0,23.112,,,,,,,,,,,,,
